BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN07637272,NSO138799040_run1_lane1,GCA_002372975.1,SRR6032911,Strix_occidentalis_caurina,PRJNA406821
SAMN07637272,NSO138799040_run2_lane1,GCA_002372975.1,SRR6032919,Strix_occidentalis_caurina,PRJNA406821
SAMN07637288,UWBM91408_run1_lane1,GCA_002372975.1,SRR6032932,Strix_occidentalis_caurina,PRJNA406821
SAMN07637284,UWBM91380_run1_lane1,GCA_002372975.1,SRR6032976,Strix_occidentalis_caurina,PRJNA406821
SAMN07637284,UWBM91380_run2_lane1,GCA_002372975.1,SRR6032978,Strix_occidentalis_caurina,PRJNA406821
SAMN07637286,UWBM91392_run2_lane1,GCA_002372975.1,SRR6032979,Strix_occidentalis_caurina,PRJNA406821
SAMN07637274,UWBM53433_run1_lane1,GCA_002372975.1,SRR6032987,Strix_occidentalis_caurina,PRJNA406821
SAMN07637273,NSO168709365_run1_lane1,GCA_002372975.1,SRR6032990,Strix_occidentalis_caurina,PRJNA406821
SAMN07637289,ZRH455_run1_lane1,GCA_002372975.1,SRR6032920,Strix_occidentalis_caurina,PRJNA406821
SAMN07637258,CAS87569_run1_lane1,GCA_002372975.1,SRR6032959,Strix_occidentalis_caurina,PRJNA406821
SAMN07637284,UWBM91380_run1_lane2,GCA_002372975.1,SRR6032975,Strix_occidentalis_caurina,PRJNA406821
SAMN07637286,UWBM91392_run1_lane1,GCA_002372975.1,SRR6032977,Strix_occidentalis_caurina,PRJNA406821
SAMN07637286,UWBM91392_run1_lane2,GCA_002372975.1,SRR6032980,Strix_occidentalis_caurina,PRJNA406821
SAMN07637274,UWBM53433_run2_lane1,GCA_002372975.1,SRR6032985,Strix_occidentalis_caurina,PRJNA406821
SAMN07637274,UWBM53433_run1_lane2,GCA_002372975.1,SRR6032986,Strix_occidentalis_caurina,PRJNA406821
SAMN07637273,NSO168709365_run2_lane1,GCA_002372975.1,SRR6032988,Strix_occidentalis_caurina,PRJNA406821
SAMN07637273,NSO168709365_run1_lane2,GCA_002372975.1,SRR6032989,Strix_occidentalis_caurina,PRJNA406821
SAMN07637287,UWBM91393_run2_lane1,GCA_002372975.1,SRR6032991,Strix_occidentalis_caurina,PRJNA406821
SAMN07637287,UWBM91393_run1_lane1,GCA_002372975.1,SRR6032993,Strix_occidentalis_caurina,PRJNA406821
SAMN07637287,UWBM91393_run1_lane2,GCA_002372975.1,SRR6032994,Strix_occidentalis_caurina,PRJNA406821
SAMN07637272,NSO138799040_run1_lane2,GCA_002372975.1,SRR6032918,Strix_occidentalis_caurina,PRJNA406821
SAMN07637283,UWBM91379_run1_lane1,GCA_002372975.1,SRR6032938,Strix_occidentalis_caurina,PRJNA406821
