Organism,BioProject,BioSample,Run,LibraryName,refGenome
Hippocampus_spinosissimus,PRJNA612146,SAMN14363395,SRR12601775,317,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363392,SRR12601778,314,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363389,SRR12601781,311,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363388,SRR12601783,310,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363387,SRR12601784,309,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363385,SRR12601786,307,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363382,SRR12601789,304,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363380,SRR12601791,302,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363377,SRR12601796,299,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363394,SRR12601776,316,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363393,SRR12601777,315,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363391,SRR12601779,313,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363390,SRR12601780,312,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363386,SRR12601785,308,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363384,SRR12601787,306,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363379,SRR12601792,301,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363378,SRR12601795,300,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363376,SRR12601797,298,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363383,SRR12601788,305,GCF_001891065.1
Hippocampus_spinosissimus,PRJNA612146,SAMN14363381,SRR12601790,303,GCF_001891065.1
