BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN02743831,D_Ra_C14,GCF_000738735.5,SRR1284375,Corvus_corone_corone,PRJNA192205
SAMN02743831,D_Ra_C14,GCF_000738735.5,SRR1284376,Corvus_corone_corone,PRJNA192205
SAMN02743832,D_Ra_C16,GCF_000738735.5,SRR1284377,Corvus_corone_corone,PRJNA192205
SAMN02743832,D_Ra_C16,GCF_000738735.5,SRR1284378,Corvus_corone_corone,PRJNA192205
SAMN02743832,D_Ra_C16,GCF_000738735.5,SRR1284379,Corvus_corone_corone,PRJNA192205
SAMN02743832,D_Ra_C16,GCF_000738735.5,SRR1284380,Corvus_corone_corone,PRJNA192205
SAMN02743832,D_Ra_C16,GCF_000738735.5,SRR1284381,Corvus_corone_corone,PRJNA192205
SAMN02743833,E_Vi_C01,GCF_000738735.5,SRR1284382,Corvus_corone_corone,PRJNA192205
SAMN02743833,E_Vi_C01,GCF_000738735.5,SRR1284383,Corvus_corone_corone,PRJNA192205
SAMN02743833,E_Vi_C01,GCF_000738735.5,SRR1284384,Corvus_corone_corone,PRJNA192205
SAMN02743833,E_Vi_C01,GCF_000738735.5,SRR1284385,Corvus_corone_corone,PRJNA192205
SAMN02743833,E_Vi_C01,GCF_000738735.5,SRR1284386,Corvus_corone_corone,PRJNA192205
SAMN02743834,E_Vi_C05,GCF_000738735.5,SRR1284387,Corvus_corone_corone,PRJNA192205
SAMN02743834,E_Vi_C05,GCF_000738735.5,SRR1284388,Corvus_corone_corone,PRJNA192205
SAMN02743834,E_Vi_C05,GCF_000738735.5,SRR1284389,Corvus_corone_corone,PRJNA192205
SAMN02743834,E_Vi_C05,GCF_000738735.5,SRR1284390,Corvus_corone_corone,PRJNA192205
SAMN02743835,E_Vi_C08,GCF_000738735.5,SRR1284391,Corvus_corone_corone,PRJNA192205
SAMN02743835,E_Vi_C08,GCF_000738735.5,SRR1284392,Corvus_corone_corone,PRJNA192205
SAMN02743835,E_Vi_C08,GCF_000738735.5,SRR1284393,Corvus_corone_corone,PRJNA192205
SAMN02743835,E_Vi_C08,GCF_000738735.5,SRR1284394,Corvus_corone_corone,PRJNA192205
SAMN02743835,E_Vi_C08,GCF_000738735.5,SRR1284395,Corvus_corone_corone,PRJNA192205
SAMN02743836,E_Vi_C14,GCF_000738735.5,SRR1284396,Corvus_corone_corone,PRJNA192205
SAMN02743836,E_Vi_C14,GCF_000738735.5,SRR1284397,Corvus_corone_corone,PRJNA192205
SAMN02743836,E_Vi_C14,GCF_000738735.5,SRR1284398,Corvus_corone_corone,PRJNA192205
SAMN02743836,E_Vi_C14,GCF_000738735.5,SRR1284399,Corvus_corone_corone,PRJNA192205
SAMN02743837,E_Vi_C19,GCF_000738735.5,SRR1284400,Corvus_corone_corone,PRJNA192205
SAMN02743837,E_Vi_C19,GCF_000738735.5,SRR1284401,Corvus_corone_corone,PRJNA192205
SAMN02743837,E_Vi_C19,GCF_000738735.5,SRR1284402,Corvus_corone_corone,PRJNA192205
SAMN02743837,E_Vi_C19,GCF_000738735.5,SRR1284403,Corvus_corone_corone,PRJNA192205
SAMN02743838,E_Vi_C22,GCF_000738735.5,SRR1284404,Corvus_corone_corone,PRJNA192205
SAMN02743838,E_Vi_C22,GCF_000738735.5,SRR1284405,Corvus_corone_corone,PRJNA192205
SAMN02743838,E_Vi_C22,GCF_000738735.5,SRR1284406,Corvus_corone_corone,PRJNA192205
SAMN02743838,E_Vi_C22,GCF_000738735.5,SRR1284407,Corvus_corone_corone,PRJNA192205
