BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA4785080,library_SAMEA4785080,GCA_001700915.1,ERR2697464,Passer_domesticus,PRJEB27649
SAMEA4785081,library_SAMEA4785081,GCA_001700915.1,ERR2697465,Passer_domesticus,PRJEB27649
SAMEA4785082,library_SAMEA4785082,GCA_001700915.1,ERR2697466,Passer_domesticus,PRJEB27649
SAMEA4785083,library_SAMEA4785083,GCA_001700915.1,ERR2697467,Passer_domesticus,PRJEB27649
SAMEA4785084,library_SAMEA4785084,GCA_001700915.1,ERR2697468,Passer_domesticus,PRJEB27649
SAMEA4785085,library_SAMEA4785085,GCA_001700915.1,ERR2697469,Passer_domesticus,PRJEB27649
SAMEA4785086,library_SAMEA4785086,GCA_001700915.1,ERR2697470,Passer_domesticus,PRJEB27649
SAMEA4785088,library_SAMEA4785088,GCA_001700915.1,ERR2697472,Passer_domesticus,PRJEB27649
SAMEA4785089,library_SAMEA4785089,GCA_001700915.1,ERR2697473,Passer_domesticus,PRJEB27649
SAMEA4785093,library_SAMEA4785093,GCA_001700915.1,ERR2697477,Passer_domesticus,PRJEB27649
SAMEA4785094,library_SAMEA4785094,GCA_001700915.1,ERR2697478,Passer_domesticus,PRJEB27649
SAMEA4785095,library_SAMEA4785095,GCA_001700915.1,ERR2697479,Passer_domesticus,PRJEB27649
SAMEA4785096,library_SAMEA4785096,GCA_001700915.1,ERR2697480,Passer_domesticus,PRJEB27649
SAMEA4785097,library_SAMEA4785097,GCA_001700915.1,ERR2697481,Passer_domesticus,PRJEB27649
SAMEA4785098,library_SAMEA4785098,GCA_001700915.1,ERR2697482,Passer_domesticus,PRJEB27649
SAMEA4785099,library_SAMEA4785099,GCA_001700915.1,ERR2697483,Passer_domesticus,PRJEB27649
SAMEA4785100,library_SAMEA4785100,GCA_001700915.1,ERR2697484,Passer_domesticus,PRJEB27649
SAMEA4785101,library_SAMEA4785101,GCA_001700915.1,ERR2697485,Passer_domesticus,PRJEB27649
SAMEA4785102,library_SAMEA4785102,GCA_001700915.1,ERR2697486,Passer_domesticus,PRJEB27649
SAMEA4785111,library_SAMEA4785111,GCA_001700915.1,ERR2697495,Passer_domesticus,PRJEB27649
SAMEA4785112,library_SAMEA4785112,GCA_001700915.1,ERR2697496,Passer_domesticus,PRJEB27649
SAMEA4785113,library_SAMEA4785113,GCA_001700915.1,ERR2697497,Passer_domesticus,PRJEB27649
SAMEA4785114,library_SAMEA4785114,GCA_001700915.1,ERR2697498,Passer_domesticus,PRJEB27649
SAMEA4785116,library_SAMEA4785116,GCA_001700915.1,ERR2697500,Passer_domesticus,PRJEB27649
SAMEA4785117,library_SAMEA4785117,GCA_001700915.1,ERR2697501,Passer_domesticus,PRJEB27649
SAMEA4785118,library_SAMEA4785118,GCA_001700915.1,ERR2697502,Passer_domesticus,PRJEB27649
SAMEA4785119,library_SAMEA4785119,GCA_001700915.1,ERR2697503,Passer_domesticus,PRJEB27649
SAMEA4785120,library_SAMEA4785120,GCA_001700915.1,ERR2697504,Passer_domesticus,PRJEB27649
SAMEA4785151,library_SAMEA4785151,GCA_001700915.1,ERR2697535,Passer_domesticus,PRJEB27649
SAMEA4785152,library_SAMEA4785152,GCA_001700915.1,ERR2697536,Passer_domesticus,PRJEB27649
SAMEA4785153,library_SAMEA4785153,GCA_001700915.1,ERR2697537,Passer_domesticus,PRJEB27649
SAMEA4785154,library_SAMEA4785154,GCA_001700915.1,ERR2697538,Passer_domesticus,PRJEB27649
SAMEA4785087,library_SAMEA4785087,GCA_001700915.1,ERR2697471,Passer_domesticus,PRJEB27649
SAMEA4785115,library_SAMEA4785115,GCA_001700915.1,ERR2697499,Passer_domesticus,PRJEB27649
SAMN06619701,NA,GCA_001700915.1,SRR5369957,Passer_domesticus,PRJNA255814
SAMN06619700,NA,GCA_001700915.1,SRR5369958,Passer_domesticus,PRJNA255814
SAMN06619699,NA,GCA_001700915.1,SRR5369959,Passer_domesticus,PRJNA255814
SAMN06619698,NA,GCA_001700915.1,SRR5369960,Passer_domesticus,PRJNA255814
SAMN06619697,NA,GCA_001700915.1,SRR5369961,Passer_domesticus,PRJNA255814
SAMN06619696,NA,GCA_001700915.1,SRR5369962,Passer_domesticus,PRJNA255814
SAMN06619695,NA,GCA_001700915.1,SRR5369963,Passer_domesticus,PRJNA255814
SAMN06619694,NA,GCA_001700915.1,SRR5369964,Passer_domesticus,PRJNA255814
SAMN06619693,NA,GCA_001700915.1,SRR5369965,Passer_domesticus,PRJNA255814
SAMN06619692,NA,GCA_001700915.1,SRR5369966,Passer_domesticus,PRJNA255814
