Organism,BioProject,BioSample,Run,LibraryName,refGenome
Clupea_harengus,PRJNA642736,SAMN15398059,SRR12106920,Fehmarn44_Fehmarn_Baltic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398058,SRR12106922,Fehmarn6_Fehmarn_Baltic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398057,SRR12106923,Fehmarn3_Fehmarn_Baltic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398056,SRR12106924,Gavle100_Gavle_Baltic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398053,SRR12106927,AAL3_CelticSea_Atlantic_Winter_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398053,SRR12106928,AAL3_CelticSea_Atlantic_Winter_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398052,SRR12106930,AAL2_CelticSea_Atlantic_Winter_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398051,SRR12106933,AAL1_CelticSea_Atlantic_Winter_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398050,SRR12106934,AK3_Downs_Atlantic_Winter_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398050,SRR12106935,AK3_Downs_Atlantic_Winter_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398049,SRR12106936,AK2_Downs_Atlantic_Winter_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398049,SRR12106937,AK2_Downs_Atlantic_Winter_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398048,SRR12106938,AK1_Downs_Atlantic_Winter_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398048,SRR12106939,AK1_Downs_Atlantic_Winter_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398047,SRR12106940,Z14_IsleofMan_Atlantic_Autumn_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398047,SRR12106941,Z14_IsleofMan_Atlantic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398046,SRR12106942,Z12_IsleofMan_Atlantic_Autumn_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398046,SRR12106944,Z12_IsleofMan_Atlantic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398045,SRR12106945,Z4_IsleofMan_Atlantic_Autumn_rg2,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398044,SRR12106947,NorthSea34_NorthSea_Atlantic_Autumn_rg1,GCF_900700415.1
Clupea_harengus,PRJNA642736,SAMN15398043,SRR12106948,NorthSea19_NorthSea_Atlantic_Autumn_rg1,GCF_900700415.1
