Organism,BioProject,BioSample,Run,LibraryName,refGenome
Cyprinus_carpio,PRJNA510861,SAMN10617437,SRR8380182,GM_INS250,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617436,SRR8380183,HB_INS20kb,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617436,SRR8380184,HB_INS10kb,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617436,SRR8380185,HB_INS5kb,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617437,SRR8380186,GM_INS10kb,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617437,SRR8380187,GM_INS5kb,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617437,SRR8380188,GM_INS2kb,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617437,SRR8380189,GM_INS500,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617437,SRR8380190,GM_INS20kb,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617437,SRR8380191,GM_INS15kb,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617513,SRR8380193,SP20_reseq,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617512,SRR8380194,SP19_reseq,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617511,SRR8380195,SP18_reseq,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617505,SRR8380208,SP11_reseq,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617506,SRR8380209,SP12_reseq,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617507,SRR8380210,SP14_reseq,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617508,SRR8380211,SP15_reseq,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617501,SRR8380212,SP03_reseq,GCF_000951615.1
Cyprinus_carpio,PRJNA510861,SAMN10617502,SRR8380213,SP04_reseq,GCF_000951615.1
