Organism,BioProject,BioSample,Run,LibraryName,refGenome
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156767,ERR2029724,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156768,ERR2029725,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156769,ERR2029726,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156770,ERR2029727,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156771,ERR2029728,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156772,ERR2029729,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156773,ERR2029730,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156774,ERR2029731,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156776,ERR2029732,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104156775,ERR2029733,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157457,ERR2029753,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157458,ERR2029754,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157459,ERR2029755,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157460,ERR2029756,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157461,ERR2029757,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157462,ERR2029758,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157463,ERR2029759,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157464,ERR2029760,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157465,ERR2029761,unspecified,GCA_016584745.1
Phylloscopus_collybita_tristis,PRJEB21643,SAMEA104157466,ERR2029762,unspecified,GCA_016584745.1
