Organism,BioProject,BioSample,Run,LibraryName,refGenome
Astatotilapia_spp,PRJEB1254,SAMEA1877507,ERR266509,6526423,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA1877507,ERR271678,6526423,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661297,ERR730964,11657528,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661298,ERR730965,11657540,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661299,ERR730966,11657552,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661300,ERR730967,11657564,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661301,ERR730968,11657576,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661303,ERR730969,11657600,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661304,ERR730970,11657612,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661306,ERR730971,11657529,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661307,ERR730972,11657541,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661308,ERR730973,11657553,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661309,ERR730974,11657565,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661310,ERR730975,11657577,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661313,ERR730976,11657601,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661316,ERR730977,11657613,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661318,ERR730978,11657530,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661319,ERR730979,11657542,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661320,ERR730980,11657554,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661321,ERR730981,11657566,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661322,ERR730982,11657578,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661324,ERR730983,11657602,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661325,ERR730984,11657614,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661326,ERR730985,11657531,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661327,ERR730986,11657543,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661328,ERR730987,11657555,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661330,ERR730988,11657567,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661331,ERR730989,11657579,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661371,ERR731023,11657584,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661373,ERR731024,11657608,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661374,ERR731025,11657620,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661375,ERR702224,11649640,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661376,ERR702225,11649652,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661377,ERR702226,11649664,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661378,ERR702227,11649676,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661379,ERR702228,11649688,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661380,ERR702229,11649700,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661392,ERR702230,11649712,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661393,ERR702231,11649724,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661394,ERR702232,11649641,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661395,ERR702233,11649653,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661396,ERR702234,11649665,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661397,ERR702235,11649677,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661398,ERR702236,11649689,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661399,ERR702237,11649701,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661400,ERR702238,11649713,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661402,ERR702239,11649642,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661403,ERR702240,11649654,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661404,ERR702241,11649666,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661405,ERR702242,11649678,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661406,ERR702243,11649690,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661407,ERR702244,11649702,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661408,ERR702245,11649714,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661409,ERR702246,11649726,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661410,ERR702247,11649643,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661411,ERR702248,11649655,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661412,ERR702249,11649667,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661413,ERR702250,11649679,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661414,ERR702251,11649691,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661415,ERR702252,11649703,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661417,ERR702253,11649727,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661418,ERR702254,11649644,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661419,ERR702255,11649656,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661420,ERR702256,11649668,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661421,ERR702257,11649680,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661422,ERR702258,11649692,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661423,ERR702259,11649704,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661424,ERR702260,11649716,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661425,ERR702261,11649728,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661426,ERR702262,11649645,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661427,ERR702263,11649657,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661428,ERR702264,11649669,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661429,ERR702265,11649681,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661430,ERR702266,11649693,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661431,ERR702267,11649705,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661432,ERR702268,11649717,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661433,ERR702269,11649729,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661434,ERR702270,11649646,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661435,ERR702271,11649658,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661436,ERR702272,11649670,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661437,ERR702273,11649682,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661438,ERR702274,11649694,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661439,ERR702275,11649706,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661440,ERR702276,11649718,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661442,ERR702278,11649647,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661443,ERR702279,11649659,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661444,ERR702280,11649671,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661445,ERR702281,11649683,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661446,ERR702282,11649695,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661249,ERR715501,11649632,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661302,ERR755296,12334698,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661332,ERR755299,12334734,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661340,ERR755300,12334746,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661348,ERR755301,12334758,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661441,ERR702277,11649730,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661447,ERR702283,11649707,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661448,ERR702284,11649719,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661449,ERR702285,11649731,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661450,ERR702286,11649648,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661451,ERR702287,11649660,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661311,ERR755297,12334710,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661364,ERR755304,12334699,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661372,ERR755305,12334711,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661401,ERR755306,12334723,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661416,ERR755307,12334735,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661323,ERR755298,12334722,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661356,ERR755302,12334770,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661361,ERR755303,12334782,GCF_900246225.1
Astatotilapia_spp,PRJEB1254,SAMEA2661360,ERR731014,11657547,GCF_900246225.1
