Organism,BioProject,BioSample,Run,LibraryName,refGenome
Amphilophus_spp,PRJEB38173,SAMEA6815851,ERR4189862,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815852,ERR4189863,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815853,ERR4189864,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815904,ERR4189915,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815905,ERR4189916,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815906,ERR4189917,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815908,ERR4189919,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815909,ERR4189920,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815910,ERR4189921,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815911,ERR4189922,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815912,ERR4189923,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815913,ERR4189924,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815914,ERR4189925,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815916,ERR4189927,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815918,ERR4189929,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815920,ERR4189931,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815921,ERR4189932,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815922,ERR4189933,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815923,ERR4189934,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815924,ERR4189935,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815925,ERR4189936,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815926,ERR4189937,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815927,ERR4189938,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815928,ERR4189939,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815929,ERR4189940,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815930,ERR4189941,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815931,ERR4189942,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815932,ERR4189943,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815934,ERR4189945,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815935,ERR4189946,unspecified,GCA_013435755.1
Amphilophus_spp,PRJEB38173,SAMEA6815936,ERR4189947,unspecified,GCA_013435755.1
