Organism,BioProject,BioSample,Run,LibraryName,refGenome
Hippocampus_abdominalis,PRJNA612146,SAMN14363088,SRR12601670,10,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363087,SRR12601681,9,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363086,SRR12601836,8,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363094,SRR12601960,16,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363082,SRR12601794,4,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363085,SRR12601847,7,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363084,SRR12601858,6,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363092,SRR12601910,14,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363091,SRR12601921,13,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363090,SRR12601932,12,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363081,SRR12602013,3,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363089,SRR12602015,11,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363079,SRR12602017,1,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363083,SRR12601869,5,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363093,SRR12601971,15,GCF_001891065.1
Hippocampus_abdominalis,PRJNA612146,SAMN14363080,SRR12602016,2,GCF_001891065.1
