Organism,BioProject,BioSample,Run,LibraryName,refGenome
Ficedula_semitorquata,PRJEB7359,SAMEA3174129,ERR700020,FST_11_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174130,ERR700021,FST_16_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174131,ERR700022,FST_19_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174132,ERR700023,FST_1_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174133,ERR700024,FST_20_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174134,ERR700025,FST_21_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174135,ERR700026,FST_22_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174136,ERR700027,FST_24_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174137,ERR700028,FST_27_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174138,ERR700029,FST_2_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174139,ERR700030,FST_32_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174140,ERR700031,FST_34_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174141,ERR700032,FST_35_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174142,ERR700033,FST_36_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174143,ERR700034,FST_37_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174144,ERR700035,FST_39_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174145,ERR700036,FST_41_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174146,ERR700037,FST_4_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174147,ERR700038,FST_5_450,GCF_000247815.1
Ficedula_semitorquata,PRJEB7359,SAMEA3174148,ERR700039,FST_7_450,GCF_000247815.1
