Organism,BioProject,BioSample,Run,LibraryName,refGenome
Amphilophus_supercilius,PRJEB38173,SAMEA6815743,ERR4189754,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815744,ERR4189755,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815745,ERR4189756,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815746,ERR4189757,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815747,ERR4189758,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815748,ERR4189759,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815749,ERR4189760,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815750,ERR4189761,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815751,ERR4189762,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815752,ERR4189763,unspecified,GCA_013435755.1
Amphilophus_supercilius,PRJEB38173,SAMEA6815753,ERR4189764,unspecified,GCA_013435755.1
