Organism,BioProject,BioSample,Run,LibraryName,refGenome
Haplochromis_burtoni,PRJNA485198,SAMN09786120,SRR7662352,MKB6,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786121,SRR7662353,MKB7,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786118,SRR7662354,MKB3,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786119,SRR7662355,MKB5,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786116,SRR7662356,MKA9,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786117,SRR7662357,MKB2,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786114,SRR7662358,MKA5,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786115,SRR7662359,MKA6,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786122,SRR7662360,MKC1,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786123,SRR7662361,MKC2,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786107,SRR7662372,LKH9,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786106,SRR7662373,LKH8,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786105,SRR7662374,LKH6,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786104,SRR7662375,LKH5,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786111,SRR7662376,MJI8,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786110,SRR7662377,MJI7,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786109,SRR7662378,LKI2,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786108,SRR7662379,LKI1,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786113,SRR7662380,MKA4,GCF_000239415.1
Haplochromis_burtoni,PRJNA485198,SAMN09786077,SRR7662392,LKF6,GCF_000239415.1
