Organism,BioProject,BioSample,Run,LibraryName,refGenome
Passer_italiae,PRJEB27649,SAMEA4785070,ERR2697454,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785071,ERR2697455,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785072,ERR2697456,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785073,ERR2697457,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785074,ERR2697458,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785075,ERR2697459,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785076,ERR2697460,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785078,ERR2697462,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785079,ERR2697463,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785121,ERR2697505,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785122,ERR2697506,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785123,ERR2697507,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785124,ERR2697508,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785125,ERR2697509,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785126,ERR2697510,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785127,ERR2697511,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785128,ERR2697512,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785129,ERR2697513,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785130,ERR2697514,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785150,ERR2697534,unspecified,GCA_001700915.1
Passer_italiae,PRJEB27649,SAMEA4785077,ERR2697461,unspecified,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619721,SRR5369937,NA,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619719,SRR5369939,NA,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619718,SRR5369940,NA,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619717,SRR5369941,NA,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619716,SRR5369942,NA,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619715,SRR5369943,NA,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619714,SRR5369944,NA,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619712,SRR5369946,NA,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619713,SRR5369945,NA,GCA_001700915.1
Passer_italiae,PRJNA255814,SAMN06619720,SRR5369938,NA,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363372,ERR2185478,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363373,ERR2185479,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363374,ERR2185480,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363375,ERR2185481,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363376,ERR2185482,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363377,ERR2185483,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363378,ERR2185484,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363379,ERR2185485,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363380,ERR2185486,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363381,ERR2185487,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363382,ERR2185488,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363383,ERR2185489,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363384,ERR2185490,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363385,ERR2185491,unspecified,GCA_001700915.1
Passer_italiae,PRJEB22939,SAMEA104363386,ERR2185492,unspecified,GCA_001700915.1
