Organism,BioProject,BioSample,Run,LibraryName,refGenome
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884558,SRR3511910,ww_reseq_00G03_1,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884558,SRR3511913,ww_reseq_00G03_4,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884558,SRR3511915,ww_reseq_00G03_6,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884559,SRR3511921,ww_reseq_00G04_6,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884560,SRR3511923,ww_reseq_00G10_2,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884560,SRR3511927,ww_reseq_00G10_6,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884643,SRR3511930,ww_reseq_00J01_3,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884644,SRR3511982,ww_reseq_01P02_1,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884644,SRR3511984,ww_reseq_01P02_3,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884644,SRR3511986,ww_reseq_01P02_5,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884644,SRR3511987,ww_reseq_01P02_6,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884645,SRR3511989,ww_reseq_03K06_2,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884645,SRR3511991,ww_reseq_03K06_4,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884645,SRR3511993,ww_reseq_03K06_6,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884561,SRR3511994,ww_reseq_96A01_1,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884561,SRR3511996,ww_reseq_96A01_3,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884561,SRR3511997,ww_reseq_96A01_4,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884561,SRR3511998,ww_reseq_96A01_5,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884561,SRR3511999,ww_reseq_96A01_6,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884562,SRR3512004,ww_reseq_96B07_5,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884562,SRR3512005,ww_reseq_96B07_6,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884563,SRR3512006,ww_reseq_97A12_1,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884563,SRR3512007,ww_reseq_97A12_2,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884563,SRR3512008,ww_reseq_97A12_3,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884563,SRR3512010,ww_reseq_97A12_5,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884558,SRR3511911,ww_reseq_00G03_2,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884558,SRR3511912,ww_reseq_00G03_3,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884558,SRR3511914,ww_reseq_00G03_5,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884559,SRR3511916,ww_reseq_00G04_1,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884559,SRR3511917,ww_reseq_00G04_2,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884559,SRR3511918,ww_reseq_00G04_3,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884559,SRR3511919,ww_reseq_00G04_4,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884559,SRR3511920,ww_reseq_00G04_5,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884560,SRR3511922,ww_reseq_00G10_1,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884560,SRR3511925,ww_reseq_00G10_4,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884560,SRR3511926,ww_reseq_00G10_5,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884643,SRR3511928,ww_reseq_00J01_1,GCA_016584745.1
Phylloscopus_trochilus_trochilus,PRJNA319295,SAMN04884643,SRR3511932,ww_reseq_00J01_5,GCA_016584745.1
