Organism,BioProject,BioSample,Run,LibraryName,refGenome
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884552,SRR3511938,ww_reseq_01K05_5,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884552,SRR3511939,ww_reseq_01K05_6,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884553,SRR3511940,ww_reseq_01K10_1,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884553,SRR3511945,ww_reseq_01K10_6,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881279,SRR3511946,ww_reseq_01L17_1,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881279,SRR3511948,ww_reseq_01L17_3,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881279,SRR3511950,ww_reseq_01L17_5,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881278,SRR3511952,ww_reseq_01L20_1,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881278,SRR3511955,ww_reseq_01L20_4,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881278,SRR3511956,ww_reseq_01L20_5,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884551,SRR3511958,ww_reseq_01M08_1,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884551,SRR3511960,ww_reseq_01M08_3,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884551,SRR3511962,ww_reseq_01M08_5,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884551,SRR3511963,ww_reseq_01M08_6,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884554,SRR3511966,ww_reseq_01O01_3,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884554,SRR3511968,ww_reseq_01O01_5,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884555,SRR3511970,ww_reseq_01O04_1,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884555,SRR3511972,ww_reseq_01O04_3,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884555,SRR3511974,ww_reseq_01O04_5,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884555,SRR3511975,ww_reseq_01O04_6,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884556,SRR3511977,ww_reseq_01O06_2,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884556,SRR3511978,ww_reseq_01O06_3,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884556,SRR3511979,ww_reseq_01O06_4,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884556,SRR3511981,ww_reseq_01O06_6,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884552,SRR3511934,ww_reseq_01K05_1,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884552,SRR3511935,ww_reseq_01K05_2,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884552,SRR3511936,ww_reseq_01K05_3,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884552,SRR3511937,ww_reseq_01K05_4,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884553,SRR3511943,ww_reseq_01K10_4,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04884553,SRR3511944,ww_reseq_01K10_5,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881279,SRR3511947,ww_reseq_01L17_2,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881279,SRR3511949,ww_reseq_01L17_4,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881279,SRR3511951,ww_reseq_01L17_6,GCA_002305835.1
Phylloscopus_trochilus_acredula,PRJNA319295,SAMN04881278,SRR3511954,ww_reseq_01L20_3,GCA_002305835.1
