Organism,BioProject,BioSample,Run,LibraryName,refGenome
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891305,FW01,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891306,FW02,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891307,FW03,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891308,FW04,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891309,FW05,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891310,FW06,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891311,FW07,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891312,FW08,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891313,FW09,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891314,FW10,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891315,ALK01,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891316,ALK02,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891317,ALK03,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891318,ALK04,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891319,ALK05,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891320,ALK06,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891321,ALK07,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891322,ALK08,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891323,ALK09,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891324,ALK10,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891325,ALK11,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891326,ALK12,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891327,ALK13,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891328,ALK14,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891329,ALK15,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891330,ALK16,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891331,ALK17,GCA_900092035.1
Leuciscus_waleckii,PRJNA298374,SAMN04158632,SRR2891332,ALK18,GCA_900092035.1
