Organism,BioProject,BioSample,Run,LibraryName,refGenome
Clupea_pallasii,PRJNA642736,SAMN15398036,SRR12106877,Pacific30_Vancouver_Pacific_rg1,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398035,SRR12106888,Pacific16_Vancouver_Pacific_rg3,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398035,SRR12106899,Pacific16_Vancouver_Pacific_rg2,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398035,SRR12106910,Pacific16_Vancouver_Pacific_rg1,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398034,SRR12106921,Pacific5_Vancouver_Pacific_rg3,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398034,SRR12106943,Pacific5_Vancouver_Pacific_rg1,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398033,SRR12106954,Pacific3_Vancouver_Pacific_rg3,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398038,SRR12106957,Pacific44_Vancouver_Pacific_rg3,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398038,SRR12106958,Pacific44_Vancouver_Pacific_rg2,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398038,SRR12106959,Pacific44_Vancouver_Pacific_rg1,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398037,SRR12106960,Pacific35_Vancouver_Pacific_rg3,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398037,SRR12106961,Pacific35_Vancouver_Pacific_rg2,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398037,SRR12106962,Pacific35_Vancouver_Pacific_rg1,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398036,SRR12106963,Pacific30_Vancouver_Pacific_rg3,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398036,SRR12106964,Pacific30_Vancouver_Pacific_rg2,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398033,SRR12106965,Pacific3_Vancouver_Pacific_rg2,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398033,SRR12106966,Pacific3_Vancouver_Pacific_rg1,GCF_900700415.1
Clupea_pallasii,PRJNA642736,SAMN15398034,SRR12106932,Pacific5_Vancouver_Pacific_rg2,GCF_900700415.1
Clupea_pallasii,PRJNA338612,SAMN05589107,SRR5410387,PH6.lib,GCF_900700415.1
Clupea_pallasii,PRJNA338612,SAMN05589105,SRR5410389,PH4.lib,GCF_900700415.1
Clupea_pallasii,PRJNA338612,SAMN05589104,SRR5410390,PH3.lib,GCF_900700415.1
Clupea_pallasii,PRJNA338612,SAMN05589103,SRR5410391,PH2.lib,GCF_900700415.1
Clupea_pallasii,PRJNA338612,SAMN05589102,SRR5410392,PH1.lib,GCF_900700415.1
Clupea_pallasii,PRJNA338612,SAMN05589106,SRR5410388,PH5.lib,GCF_900700415.1
