Organism,BioProject,BioSample,Run,LibraryName,refGenome
Hippocampus_barbouri,PRJNA612146,SAMN14363118,SRR12601690,40,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363114,SRR12601702,36,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363113,SRR12601713,35,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363132,SRR12601854,54,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363131,SRR12601855,53,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363129,SRR12601857,51,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363127,SRR12601860,49,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363125,SRR12601862,47,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363123,SRR12601864,45,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363122,SRR12601865,44,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363120,SRR12601867,42,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363119,SRR12601868,41,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363117,SRR12601691,39,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363115,SRR12601693,37,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363130,SRR12601856,52,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363128,SRR12601859,50,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363126,SRR12601861,48,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363124,SRR12601863,46,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363121,SRR12601866,43,GCF_001891065.1
Hippocampus_barbouri,PRJNA612146,SAMN14363116,SRR12601692,38,GCF_001891065.1
