Organism,BioProject,BioSample,Run,LibraryName,refGenome
Corvus_brachyrhynchos,PRJNA192205,SAMN02743852,SRR1289962,USA_NY_B04,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743852,SRR1289965,USA_NY_B04,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743852,SRR1289975,USA_NY_B04,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743852,SRR1284298,USA_NY_B04,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743848,SRR1286110,USA_CA_B01,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743848,SRR1286111,USA_CA_B01,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743848,SRR1286112,USA_CA_B01,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743848,SRR1286113,USA_CA_B01,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743848,SRR1286115,USA_CA_B01,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743850,SRR1286117,USA_CA_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743850,SRR1286118,USA_CA_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743850,SRR1286119,USA_CA_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743850,SRR1286121,USA_CA_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743850,SRR1286122,USA_CA_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743849,SRR1286123,USA_NJ_B02,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743849,SRR1286124,USA_NJ_B02,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743849,SRR1286125,USA_NJ_B02,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743849,SRR1286127,USA_NJ_B02,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743849,SRR1286128,USA_NJ_B02,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743851,SRR1286130,USA_NY_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743851,SRR1286131,USA_NY_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743851,SRR1286132,USA_NY_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743851,SRR1286134,USA_NY_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743851,SRR1286135,USA_NY_B03,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743852,SRR1289976,USA_NY_B04,GCF_000738735.5
Corvus_brachyrhynchos,PRJNA192205,SAMN02743849,SRR1286126,USA_NJ_B02,GCF_000738735.5
