Organism,BioProject,BioSample,Run,LibraryName,refGenome
Anguilla_anguilla,PRJNA668259,SAMN16492784,SRR12854733,AST9,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492832,SRR12854786,ATU55,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492884,SRR12854524,SMS41,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492871,SRR12854525,SMS29,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492867,SRR12854527,SMS25,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492865,SRR12854528,SMS23,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492856,SRR12854529,SMS14,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492850,SRR12854530,ATU8,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492845,SRR12854531,ATU67,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492843,SRR12854532,ATU65,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492839,SRR12854533,ATU61,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492660,SRR12854534,AMAR40,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492835,SRR12854535,ATU58,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492827,SRR12854536,ATU50,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492837,SRR12854537,ATU5,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492821,SRR12854538,ATU45,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492816,SRR12854539,ATU40,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492814,SRR12854540,ATU39,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492808,SRR12854541,ATU33,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492803,SRR12854542,ATU28,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492800,SRR12854543,ATU25,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492795,SRR12854544,ATU20,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492658,SRR12854545,AMAR39,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492445,SRR12854546,AAF48,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492769,SRR12854547,AST23,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492759,SRR12854548,AST14,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492757,SRR12854549,AST12,GCF_013347855.1
Anguilla_anguilla,PRJNA668259,SAMN16492754,SRR12854550,ASRI9,GCF_013347855.1
