Organism,BioProject,BioSample,Run,LibraryName,refGenome
Parus_major,PRJNA304164,SAMN04296365,SRR2961731,PMBE-105-105-lib1,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296365,SRR2961733,PMBE-105-105-lib1,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296376,SRR2961736,PMBE-836-836-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296376,SRR2961737,PMBE-836-836-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296366,SRR2961746,PMBE-TL38228-TL38228-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296366,SRR2961748,PMBE-TL38228-TL38228-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296367,SRR2961750,PMBE-TL38138-TL38138-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296367,SRR2961752,PMBE-TL38138-TL38138-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296368,SRR2961753,PMBE-TL38197-TL38197-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296368,SRR2961754,PMBE-TL38197-TL38197-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296369,SRR2961756,PMBE-TL38174-TL38174-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296369,SRR2961758,PMBE-TL38174-TL38174-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296370,SRR2961759,PMBE-TL38215-TL38215-lib1,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296370,SRR2961760,PMBE-TL38215-TL38215-lib1,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296371,SRR2961762,PMBE-TL38187-TL38187-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296371,SRR2961763,PMBE-TL38187-TL38187-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296372,SRR2961765,PMBE-TL39629-TL39629-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296372,SRR2961767,PMBE-TL39629-TL39629-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296373,SRR2961769,PMBE-TL39600-TL39600-lib1,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296373,SRR2961771,PMBE-TL39600-TL39600-lib1,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296374,SRR2961773,PMBE-TL39399-TL39399-lib1,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296375,SRR2961775,PMBE-TL39490-TL39490-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296375,SRR2961776,PMBE-TL39490-TL39490-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296362,SRR2961723,PMBE-235-235-lib1,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296374,SRR2961774,PMBE-TL39399-TL39399-lib1,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296351,SRR2961679,PMBE-52-52-lib2,GCF_001522545.3
Parus_major,PRJNA304164,SAMN04296361,SRR2961719,PMBE-1376-1376-lib1,GCF_001522545.3
