Organism,BioProject,BioSample,Run,LibraryName,refGenome
Amphilophus_amarillo,PRJEB38173,SAMEA6816021,ERR4190032,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816012,ERR4190023,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816013,ERR4190024,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816014,ERR4190025,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816015,ERR4190026,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816016,ERR4190027,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816017,ERR4190028,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816018,ERR4190029,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816019,ERR4190030,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816020,ERR4190031,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816022,ERR4190033,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816023,ERR4190034,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816024,ERR4190035,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816025,ERR4190036,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816026,ERR4190037,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816028,ERR4190039,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816029,ERR4190040,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816030,ERR4190041,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816031,ERR4190042,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816032,ERR4190043,unspecified,GCA_013435755.1
Amphilophus_amarillo,PRJEB38173,SAMEA6816027,ERR4190038,unspecified,GCA_013435755.1
