Organism,BioProject,BioSample,Run,LibraryName,refGenome
Pungitius_sinensis,PRJNA477377,SAMN09469396,SRR7411962,Psin_18_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469395,SRR7411963,Psin_17_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469380,SRR7411966,Psin_10_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469387,SRR7411967,Psin_1_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469382,SRR7411968,Psin_12_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469381,SRR7411969,Psin_11_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469384,SRR7411970,Psin_14_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469383,SRR7411971,Psin_13_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469394,SRR7411972,Psin_16_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469385,SRR7411973,Psin_15_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469393,SRR7411988,Psin_9_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469392,SRR7411989,Psin_8_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469390,SRR7412017,Psin_6_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469391,SRR7412018,Psin_7_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469386,SRR7412025,Psin_19_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469388,SRR7412026,Psin_2_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469397,SRR7412027,Psin_20_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469398,SRR7412028,Psin_21_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469399,SRR7412029,Psin_22_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469378,SRR7412030,Psin_3_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469379,SRR7412031,Psin_4_lib,GCF_902500615.1
Pungitius_sinensis,PRJNA477377,SAMN09469389,SRR7412032,Psin_5_lib,GCF_902500615.1
