BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMN03421328,library_Aeneus_Surface,GCF_000372685.2,SRR1927238,Astyanax_aeneus,PRJNA260715
SAMN03024504,library_Granadas_2-2,GCF_000372685.2,SRR1575299,Astyanax_aeneus,PRJNA260715
