Organism,BioProject,BioSample,Run,LibraryName,refGenome
Ficedula_speculigera,PRJEB7359,SAMEA3175116,ERR700462,FSP08-001_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175117,ERR700463,FSP08-002_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175118,ERR700464,FSP08-006_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175119,ERR700465,FSP08-007_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175120,ERR700466,FSP08-009_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175122,ERR700468,FSP08-011_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175123,ERR700469,FSP08-012_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175124,ERR700470,FSP08-014_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175125,ERR700471,FSP08-015_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175126,ERR700472,FSP08-017_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175127,ERR700473,FSP08-018_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175128,ERR700474,FSP08-019_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175129,ERR700475,FSP08-020_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175130,ERR700476,FSP08-021_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175131,ERR700477,FSP08-022_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175132,ERR700478,FSP08-023_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175133,ERR700479,FSP08-024_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175134,ERR700480,FSP08-025_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175135,ERR700481,FSP08-026_450,GCF_000247815.1
Ficedula_speculigera,PRJEB7359,SAMEA3175121,ERR700467,FSP08-010_450,GCF_000247815.1
