BioSample,LibraryName,refGenome,Run,Organism,BioProject
SAMEA3539947,T13_1,GCF_000633615.1,ERR1016740,Poecilia_reticulata,PRJEB10680
SAMEA3539948,T14_1,GCF_000633615.1,ERR1016741,Poecilia_reticulata,PRJEB10680
SAMEA3539949,T15_1,GCF_000633615.1,ERR1016742,Poecilia_reticulata,PRJEB10680
SAMEA3539951,T2_1,GCF_000633615.1,ERR1016744,Poecilia_reticulata,PRJEB10680
SAMEA3539951,T2_2,GCF_000633615.1,ERR1016745,Poecilia_reticulata,PRJEB10680
SAMEA3539952,T3_1,GCF_000633615.1,ERR1016746,Poecilia_reticulata,PRJEB10680
SAMEA3539953,T4_1,GCF_000633615.1,ERR1016747,Poecilia_reticulata,PRJEB10680
SAMEA3539954,T5_1,GCF_000633615.1,ERR1016748,Poecilia_reticulata,PRJEB10680
SAMEA3539955,T6_1,GCF_000633615.1,ERR1016749,Poecilia_reticulata,PRJEB10680
SAMEA3539956,T7_1,GCF_000633615.1,ERR1016750,Poecilia_reticulata,PRJEB10680
SAMEA3539958,UL1_1,GCF_000633615.1,ERR1016752,Poecilia_reticulata,PRJEB10680
SAMEA3539958,UL1_2,GCF_000633615.1,ERR1016753,Poecilia_reticulata,PRJEB10680
SAMEA3539959,UL10_1,GCF_000633615.1,ERR1016754,Poecilia_reticulata,PRJEB10680
SAMEA3539959,UL10_2,GCF_000633615.1,ERR1016755,Poecilia_reticulata,PRJEB10680
SAMEA3539960,UL11_1,GCF_000633615.1,ERR1016756,Poecilia_reticulata,PRJEB10680
SAMEA3539960,UL11_2,GCF_000633615.1,ERR1016757,Poecilia_reticulata,PRJEB10680
SAMEA3539961,UL12_1,GCF_000633615.1,ERR1016758,Poecilia_reticulata,PRJEB10680
SAMEA3539961,UL12_2,GCF_000633615.1,ERR1016759,Poecilia_reticulata,PRJEB10680
SAMEA3539962,UL13_1,GCF_000633615.1,ERR1016760,Poecilia_reticulata,PRJEB10680
SAMEA3539963,UL15_1,GCF_000633615.1,ERR1016761,Poecilia_reticulata,PRJEB10680
SAMEA3539964,UL16_1,GCF_000633615.1,ERR1016762,Poecilia_reticulata,PRJEB10680
SAMEA3539965,UL17_1,GCF_000633615.1,ERR1016763,Poecilia_reticulata,PRJEB10680
SAMEA3539966,UL18_1,GCF_000633615.1,ERR1016764,Poecilia_reticulata,PRJEB10680
SAMEA3539967,UL19_1,GCF_000633615.1,ERR1016765,Poecilia_reticulata,PRJEB10680
SAMEA3539968,UL2_1,GCF_000633615.1,ERR1016766,Poecilia_reticulata,PRJEB10680
SAMEA3539968,UL2_2,GCF_000633615.1,ERR1016767,Poecilia_reticulata,PRJEB10680
SAMEA3539969,UL20_1,GCF_000633615.1,ERR1016768,Poecilia_reticulata,PRJEB10680
SAMEA3539970,UL3_2,GCF_000633615.1,ERR1016770,Poecilia_reticulata,PRJEB10680
SAMEA3539971,UL4_1,GCF_000633615.1,ERR1016771,Poecilia_reticulata,PRJEB10680
SAMEA3539971,UL4_2,GCF_000633615.1,ERR1016772,Poecilia_reticulata,PRJEB10680
SAMEA3539972,UL5_1,GCF_000633615.1,ERR1016773,Poecilia_reticulata,PRJEB10680
SAMEA3539972,UL5_2,GCF_000633615.1,ERR1016774,Poecilia_reticulata,PRJEB10680
SAMEA3539973,UL6_1,GCF_000633615.1,ERR1016775,Poecilia_reticulata,PRJEB10680
SAMEA3539973,UL6_2,GCF_000633615.1,ERR1016776,Poecilia_reticulata,PRJEB10680
SAMEA3539974,UL7_1,GCF_000633615.1,ERR1016777,Poecilia_reticulata,PRJEB10680
SAMEA3539974,UL7_2,GCF_000633615.1,ERR1016778,Poecilia_reticulata,PRJEB10680
SAMEA3539975,UL8_1,GCF_000633615.1,ERR1016779,Poecilia_reticulata,PRJEB10680
SAMEA3539976,UL9_1,GCF_000633615.1,ERR1016780,Poecilia_reticulata,PRJEB10680
SAMEA3628558,GH1_2,GCF_000633615.1,ERR1080470,Poecilia_reticulata,PRJEB10680
SAMEA3628559,GH10_1,GCF_000633615.1,ERR1080471,Poecilia_reticulata,PRJEB10680
SAMEA3628559,GH10_2,GCF_000633615.1,ERR1080472,Poecilia_reticulata,PRJEB10680
SAMEA3628560,GH2_1,GCF_000633615.1,ERR1080473,Poecilia_reticulata,PRJEB10680
SAMEA3628560,GH2_2,GCF_000633615.1,ERR1080474,Poecilia_reticulata,PRJEB10680
SAMEA3628561,GH3_1,GCF_000633615.1,ERR1080475,Poecilia_reticulata,PRJEB10680
SAMEA3628561,GH3_2,GCF_000633615.1,ERR1080476,Poecilia_reticulata,PRJEB10680
SAMEA3628562,GH4_1,GCF_000633615.1,ERR1080477,Poecilia_reticulata,PRJEB10680
SAMEA3628562,GH4_2,GCF_000633615.1,ERR1080478,Poecilia_reticulata,PRJEB10680
SAMEA3628563,GH5_1,GCF_000633615.1,ERR1080479,Poecilia_reticulata,PRJEB10680
SAMEA3628563,GH5_2,GCF_000633615.1,ERR1080480,Poecilia_reticulata,PRJEB10680
SAMEA3628564,GH6_1,GCF_000633615.1,ERR1080481,Poecilia_reticulata,PRJEB10680
SAMEA3628565,GH7_1,GCF_000633615.1,ERR1080483,Poecilia_reticulata,PRJEB10680
SAMEA3628565,GH7_2,GCF_000633615.1,ERR1080484,Poecilia_reticulata,PRJEB10680
SAMEA3628566,GH8_1,GCF_000633615.1,ERR1080485,Poecilia_reticulata,PRJEB10680
SAMEA3628566,GH8_2,GCF_000633615.1,ERR1080486,Poecilia_reticulata,PRJEB10680
SAMEA3628567,GH9_1,GCF_000633615.1,ERR1080487,Poecilia_reticulata,PRJEB10680
SAMEA3628567,GH9_2,GCF_000633615.1,ERR1080488,Poecilia_reticulata,PRJEB10680
SAMEA3628568,GL1_1,GCF_000633615.1,ERR1080489,Poecilia_reticulata,PRJEB10680
SAMEA3628568,GL1_2,GCF_000633615.1,ERR1080490,Poecilia_reticulata,PRJEB10680
SAMEA3628569,GL10_1,GCF_000633615.1,ERR1080491,Poecilia_reticulata,PRJEB10680
SAMEA3628569,GL10_2,GCF_000633615.1,ERR1080492,Poecilia_reticulata,PRJEB10680
SAMEA3628570,GL2_1,GCF_000633615.1,ERR1080493,Poecilia_reticulata,PRJEB10680
SAMEA3628570,GL2_2,GCF_000633615.1,ERR1080494,Poecilia_reticulata,PRJEB10680
SAMEA3628571,GL4_1,GCF_000633615.1,ERR1080495,Poecilia_reticulata,PRJEB10680
SAMEA3628571,GL4_2,GCF_000633615.1,ERR1080496,Poecilia_reticulata,PRJEB10680
SAMEA3628572,GL5_1,GCF_000633615.1,ERR1080497,Poecilia_reticulata,PRJEB10680
SAMEA3628572,GL5_2,GCF_000633615.1,ERR1080498,Poecilia_reticulata,PRJEB10680
SAMEA3628573,GL6_1,GCF_000633615.1,ERR1080499,Poecilia_reticulata,PRJEB10680
SAMEA3628573,GL6_2,GCF_000633615.1,ERR1080500,Poecilia_reticulata,PRJEB10680
SAMEA3628574,GL7_1,GCF_000633615.1,ERR1080501,Poecilia_reticulata,PRJEB10680
SAMEA3628574,GL7_2,GCF_000633615.1,ERR1080502,Poecilia_reticulata,PRJEB10680
SAMEA3628575,GL8_1,GCF_000633615.1,ERR1080503,Poecilia_reticulata,PRJEB10680
SAMEA3628575,GL8_2,GCF_000633615.1,ERR1080504,Poecilia_reticulata,PRJEB10680
SAMEA3628576,GL9_1,GCF_000633615.1,ERR1080505,Poecilia_reticulata,PRJEB10680
SAMEA3638068,LO1_1,GCF_000633615.1,ERR1097587,Poecilia_reticulata,PRJEB10680
SAMEA3638069,LO10_1,GCF_000633615.1,ERR1097588,Poecilia_reticulata,PRJEB10680
SAMEA3638070,LO11_1,GCF_000633615.1,ERR1097589,Poecilia_reticulata,PRJEB10680
SAMEA3638071,LO12_1,GCF_000633615.1,ERR1097590,Poecilia_reticulata,PRJEB10680
SAMEA3638072,LO13_1,GCF_000633615.1,ERR1097591,Poecilia_reticulata,PRJEB10680
SAMEA3638073,LO15_1,GCF_000633615.1,ERR1097592,Poecilia_reticulata,PRJEB10680
SAMEA3638074,LO16_1,GCF_000633615.1,ERR1097593,Poecilia_reticulata,PRJEB10680
SAMEA3638075,LO17_1,GCF_000633615.1,ERR1097594,Poecilia_reticulata,PRJEB10680
SAMEA3638076,LO18_1,GCF_000633615.1,ERR1097595,Poecilia_reticulata,PRJEB10680
SAMEA3638077,LO19_1,GCF_000633615.1,ERR1097596,Poecilia_reticulata,PRJEB10680
SAMEA3638078,LO2_1,GCF_000633615.1,ERR1097597,Poecilia_reticulata,PRJEB10680
SAMEA3638079,LO20_1,GCF_000633615.1,ERR1097598,Poecilia_reticulata,PRJEB10680
SAMEA3638080,LO21_1,GCF_000633615.1,ERR1097599,Poecilia_reticulata,PRJEB10680
SAMEA3638081,LO22_1,GCF_000633615.1,ERR1097600,Poecilia_reticulata,PRJEB10680
SAMEA3638082,LO3_1,GCF_000633615.1,ERR1097601,Poecilia_reticulata,PRJEB10680
SAMEA3638082,LO3_2,GCF_000633615.1,ERR1097602,Poecilia_reticulata,PRJEB10680
SAMEA3638084,LO5_1,GCF_000633615.1,ERR1097604,Poecilia_reticulata,PRJEB10680
SAMEA3638085,LO6_1,GCF_000633615.1,ERR1097605,Poecilia_reticulata,PRJEB10680
SAMEA3638085,LO6_2,GCF_000633615.1,ERR1097606,Poecilia_reticulata,PRJEB10680
SAMEA3638086,LO7_2,GCF_000633615.1,ERR1097607,Poecilia_reticulata,PRJEB10680
SAMEA3644431,UQ1_1,GCF_000633615.1,ERR1109851,Poecilia_reticulata,PRJEB10680
SAMEA3644432,UQ10_1,GCF_000633615.1,ERR1109852,Poecilia_reticulata,PRJEB10680
SAMEA3644433,UQ11_1,GCF_000633615.1,ERR1109853,Poecilia_reticulata,PRJEB10680
SAMEA3644435,UQ13_2,GCF_000633615.1,ERR1109855,Poecilia_reticulata,PRJEB10680
SAMEA3644435,UQ13_1,GCF_000633615.1,ERR1109856,Poecilia_reticulata,PRJEB10680
SAMEA3644436,UQ14_2,GCF_000633615.1,ERR1109857,Poecilia_reticulata,PRJEB10680
SAMEA3644436,UQ14_1,GCF_000633615.1,ERR1109858,Poecilia_reticulata,PRJEB10680
SAMEA3644437,UQ15_1,GCF_000633615.1,ERR1109859,Poecilia_reticulata,PRJEB10680
SAMEA3644437,UQ15_2,GCF_000633615.1,ERR1109860,Poecilia_reticulata,PRJEB10680
SAMEA3644438,UQ16_1,GCF_000633615.1,ERR1109861,Poecilia_reticulata,PRJEB10680
SAMEA3644439,UQ17_1,GCF_000633615.1,ERR1109862,Poecilia_reticulata,PRJEB10680
SAMEA3644440,UQ18_1,GCF_000633615.1,ERR1109863,Poecilia_reticulata,PRJEB10680
SAMEA3644441,UQ19_1,GCF_000633615.1,ERR1109864,Poecilia_reticulata,PRJEB10680
SAMEA3644442,UQ2_1,GCF_000633615.1,ERR1109865,Poecilia_reticulata,PRJEB10680
SAMEA3644442,UQ2_2,GCF_000633615.1,ERR1109866,Poecilia_reticulata,PRJEB10680
SAMEA3644443,UQ20_1,GCF_000633615.1,ERR1109867,Poecilia_reticulata,PRJEB10680
SAMEA3644444,UQ3_1,GCF_000633615.1,ERR1109868,Poecilia_reticulata,PRJEB10680
SAMEA3644445,UQ4_1,GCF_000633615.1,ERR1109869,Poecilia_reticulata,PRJEB10680
SAMEA3644447,UQ6_1,GCF_000633615.1,ERR1109871,Poecilia_reticulata,PRJEB10680
SAMEA3644448,UQ7_1,GCF_000633615.1,ERR1109872,Poecilia_reticulata,PRJEB10680
SAMEA3644449,UQ8_1,GCF_000633615.1,ERR1109873,Poecilia_reticulata,PRJEB10680
SAMEA3644450,UQ9_1,GCF_000633615.1,ERR1109874,Poecilia_reticulata,PRJEB10680
SAMEA3649937,LM1_1,GCF_000633615.1,ERR1121575,Poecilia_reticulata,PRJEB10680
SAMEA3649938,LM10_1,GCF_000633615.1,ERR1121576,Poecilia_reticulata,PRJEB10680
SAMEA3649939,LM11_1,GCF_000633615.1,ERR1121577,Poecilia_reticulata,PRJEB10680
SAMEA3649940,LM12_1,GCF_000633615.1,ERR1121578,Poecilia_reticulata,PRJEB10680
SAMEA3649941,LM13_1,GCF_000633615.1,ERR1121579,Poecilia_reticulata,PRJEB10680
SAMEA3649942,LM14_1,GCF_000633615.1,ERR1121580,Poecilia_reticulata,PRJEB10680
SAMEA3649943,LM15_1,GCF_000633615.1,ERR1121581,Poecilia_reticulata,PRJEB10680
SAMEA3649944,LM16_1,GCF_000633615.1,ERR1121582,Poecilia_reticulata,PRJEB10680
SAMEA3649945,LM17_1,GCF_000633615.1,ERR1121583,Poecilia_reticulata,PRJEB10680
SAMEA3649945,LM17_2,GCF_000633615.1,ERR1121584,Poecilia_reticulata,PRJEB10680
SAMEA3649946,LM18_1,GCF_000633615.1,ERR1121585,Poecilia_reticulata,PRJEB10680
SAMEA3649947,LM19_1,GCF_000633615.1,ERR1121586,Poecilia_reticulata,PRJEB10680
SAMEA3649947,LM19_2,GCF_000633615.1,ERR1121587,Poecilia_reticulata,PRJEB10680
SAMEA3649948,LM2_1,GCF_000633615.1,ERR1121588,Poecilia_reticulata,PRJEB10680
SAMEA3649948,LM2_2,GCF_000633615.1,ERR1121589,Poecilia_reticulata,PRJEB10680
SAMEA3649949,LM20_1,GCF_000633615.1,ERR1121590,Poecilia_reticulata,PRJEB10680
SAMEA3649949,LM20_2,GCF_000633615.1,ERR1121591,Poecilia_reticulata,PRJEB10680
SAMEA3649950,LM3_1,GCF_000633615.1,ERR1121592,Poecilia_reticulata,PRJEB10680
SAMEA3649951,LM4_1,GCF_000633615.1,ERR1121593,Poecilia_reticulata,PRJEB10680
SAMEA3649952,LM5_1,GCF_000633615.1,ERR1121594,Poecilia_reticulata,PRJEB10680
SAMEA3649953,LM6_1,GCF_000633615.1,ERR1121595,Poecilia_reticulata,PRJEB10680
SAMEA3649954,LM7_1,GCF_000633615.1,ERR1121596,Poecilia_reticulata,PRJEB10680
SAMEA3649955,LM8_1,GCF_000633615.1,ERR1121597,Poecilia_reticulata,PRJEB10680
SAMEA3649955,LM8_2,GCF_000633615.1,ERR1121598,Poecilia_reticulata,PRJEB10680
SAMEA3649956,LM9_1,GCF_000633615.1,ERR1121599,Poecilia_reticulata,PRJEB10680
SAMEA3649957,UM1_1,GCF_000633615.1,ERR1121600,Poecilia_reticulata,PRJEB10680
SAMEA3649959,UM11_1,GCF_000633615.1,ERR1121602,Poecilia_reticulata,PRJEB10680
SAMEA3649960,UM12_1,GCF_000633615.1,ERR1121603,Poecilia_reticulata,PRJEB10680
SAMEA3649961,UM13_1,GCF_000633615.1,ERR1121604,Poecilia_reticulata,PRJEB10680
SAMEA3649962,UM14_1,GCF_000633615.1,ERR1121605,Poecilia_reticulata,PRJEB10680
SAMEA3649963,UM15_1,GCF_000633615.1,ERR1121606,Poecilia_reticulata,PRJEB10680
SAMEA3649964,UM16_1,GCF_000633615.1,ERR1121607,Poecilia_reticulata,PRJEB10680
SAMEA3649965,UM17_1,GCF_000633615.1,ERR1121608,Poecilia_reticulata,PRJEB10680
SAMEA3649967,UM2_1,GCF_000633615.1,ERR1121610,Poecilia_reticulata,PRJEB10680
SAMEA3649968,UM3_1,GCF_000633615.1,ERR1121611,Poecilia_reticulata,PRJEB10680
SAMEA3649968,UM3_2,GCF_000633615.1,ERR1121612,Poecilia_reticulata,PRJEB10680
SAMEA3649969,UM5_1,GCF_000633615.1,ERR1121613,Poecilia_reticulata,PRJEB10680
SAMEA3649970,UM6_1,GCF_000633615.1,ERR1121614,Poecilia_reticulata,PRJEB10680
SAMEA3649971,UM7_1,GCF_000633615.1,ERR1121615,Poecilia_reticulata,PRJEB10680
SAMEA3649972,UM8_1,GCF_000633615.1,ERR1121616,Poecilia_reticulata,PRJEB10680
SAMEA3649973,UM9_1,GCF_000633615.1,ERR1121617,Poecilia_reticulata,PRJEB10680
SAMEA3644434,UQ12_1,GCF_000633615.1,ERR1109854,Poecilia_reticulata,PRJEB10680
SAMEA3539970,UL3_1,GCF_000633615.1,ERR1016769,Poecilia_reticulata,PRJEB10680
SAMEA3539936,LL10_2,GCF_000633615.1,ERR1016719,Poecilia_reticulata,PRJEB10680
SAMEA3644446,UQ5_1,GCF_000633615.1,ERR1109870,Poecilia_reticulata,PRJEB10680
SAMEA3649958,UM10_1,GCF_000633615.1,ERR1121601,Poecilia_reticulata,PRJEB10680
SAMEA3628564,GH6_2,GCF_000633615.1,ERR1080482,Poecilia_reticulata,PRJEB10680
SAMEA3628576,GL9_10,GCF_000633615.1,ERR1080506,Poecilia_reticulata,PRJEB10680
SAMEA3539950,T16_1,GCF_000633615.1,ERR1016743,Poecilia_reticulata,PRJEB10680
SAMEA3649966,UM18_1,GCF_000633615.1,ERR1121609,Poecilia_reticulata,PRJEB10680
SAMEA3539945,LL9_1,GCF_000633615.1,ERR1016737,Poecilia_reticulata,PRJEB10680
SAMEA3628558,GH1_1,GCF_000633615.1,ERR1080469,Poecilia_reticulata,PRJEB10680
SAMEA3638083,LO4_1,GCF_000633615.1,ERR1097603,Poecilia_reticulata,PRJEB10680
SAMEA3539938,LL13_2,GCF_000633615.1,ERR1016723,Poecilia_reticulata,PRJEB10680
SAMEA3539942,LL5_1,GCF_000633615.1,ERR1016731,Poecilia_reticulata,PRJEB10680
SAMEA3539957,T8_1,GCF_000633615.1,ERR1016751,Poecilia_reticulata,PRJEB10680
SAMEA104219275,L_PR1,GCF_000633615.1,ERR2098911,Poecilia_reticulata,PRJEB22221
SAMEA104219276,L_PR2,GCF_000633615.1,ERR2098912,Poecilia_reticulata,PRJEB22221
SAMEA104219277,L_PR3,GCF_000633615.1,ERR2098913,Poecilia_reticulata,PRJEB22221
SAMEA104219278,L_PR4,GCF_000633615.1,ERR2098914,Poecilia_reticulata,PRJEB22221
SAMEA104219279,L_PR5,GCF_000633615.1,ERR2098915,Poecilia_reticulata,PRJEB22221
SAMEA104219280,L_PR6,GCF_000633615.1,ERR2098916,Poecilia_reticulata,PRJEB22221
SAMEA104219281,L_PR7,GCF_000633615.1,ERR2098917,Poecilia_reticulata,PRJEB22221
SAMEA104219282,L_PR8,GCF_000633615.1,ERR2098918,Poecilia_reticulata,PRJEB22221
SAMEA104219283,L_PR9,GCF_000633615.1,ERR2098919,Poecilia_reticulata,PRJEB22221
SAMEA104219284,L_PR10,GCF_000633615.1,ERR2098920,Poecilia_reticulata,PRJEB22221
SAMEA104219285,L_PR11,GCF_000633615.1,ERR2098921,Poecilia_reticulata,PRJEB22221
SAMEA104219286,L_PR12,GCF_000633615.1,ERR2098922,Poecilia_reticulata,PRJEB22221
SAMEA104219287,L_PR13,GCF_000633615.1,ERR2098923,Poecilia_reticulata,PRJEB22221
SAMEA104219288,L_PR14,GCF_000633615.1,ERR2098924,Poecilia_reticulata,PRJEB22221
SAMEA104219289,L_PR15,GCF_000633615.1,ERR2098925,Poecilia_reticulata,PRJEB22221
SAMEA104219290,L_PR16,GCF_000633615.1,ERR2098926,Poecilia_reticulata,PRJEB22221
SAMEA6504475,library_SAMEA6504475,GCF_000633615.1,ERR3856795,Poecilia_reticulata,PRJEB36450
SAMEA6504476,library_SAMEA6504476,GCF_000633615.1,ERR3856796,Poecilia_reticulata,PRJEB36450
SAMEA6504477,library_SAMEA6504477,GCF_000633615.1,ERR3856797,Poecilia_reticulata,PRJEB36450
SAMEA6504478,library_SAMEA6504478,GCF_000633615.1,ERR3856798,Poecilia_reticulata,PRJEB36450
SAMEA6504479,library_SAMEA6504479,GCF_000633615.1,ERR3856799,Poecilia_reticulata,PRJEB36450
SAMEA6504480,library_SAMEA6504480,GCF_000633615.1,ERR3856800,Poecilia_reticulata,PRJEB36450
SAMEA6504482,library_SAMEA6504482,GCF_000633615.1,ERR3856802,Poecilia_reticulata,PRJEB36450
SAMEA6504483,library_SAMEA6504483,GCF_000633615.1,ERR3856803,Poecilia_reticulata,PRJEB36450
SAMEA6504484,library_SAMEA6504484,GCF_000633615.1,ERR3856804,Poecilia_reticulata,PRJEB36450
SAMEA6504485,library_SAMEA6504485,GCF_000633615.1,ERR3856805,Poecilia_reticulata,PRJEB36450
SAMEA6504481,library_SAMEA6504481,GCF_000633615.1,ERR3856801,Poecilia_reticulata,PRJEB36450
SAMEA6504486,library_SAMEA6504486,GCF_000633615.1,ERR3856806,Poecilia_reticulata,PRJEB36450
SAMEA7230561,library_SAMEA7230561,GCF_000633615.1,ERR4557348,Poecilia_reticulata,PRJEB39998
SAMEA7230498,library_SAMEA7230498,GCF_000633615.1,ERR4567250,Poecilia_reticulata,PRJEB39998
SAMEA7230534,library_SAMEA7230534,GCF_000633615.1,ERR4567288,Poecilia_reticulata,PRJEB39998
SAMEA7230449,library_SAMEA7230449,GCF_000633615.1,ERR4554273,Poecilia_reticulata,PRJEB39998
SAMEA7230449,library_SAMEA7230449,GCF_000633615.1,ERR4554274,Poecilia_reticulata,PRJEB39998
SAMEA7230449,library_SAMEA7230449,GCF_000633615.1,ERR4554275,Poecilia_reticulata,PRJEB39998
SAMEA7230449,library_SAMEA7230449,GCF_000633615.1,ERR4554276,Poecilia_reticulata,PRJEB39998
SAMEA7230449,library_SAMEA7230449,GCF_000633615.1,ERR4554277,Poecilia_reticulata,PRJEB39998
SAMEA7230449,library_SAMEA7230449,GCF_000633615.1,ERR4554278,Poecilia_reticulata,PRJEB39998
SAMEA7230449,library_SAMEA7230449,GCF_000633615.1,ERR4554279,Poecilia_reticulata,PRJEB39998
SAMEA7230458,library_SAMEA7230458,GCF_000633615.1,ERR4554280,Poecilia_reticulata,PRJEB39998
SAMEA7230458,library_SAMEA7230458,GCF_000633615.1,ERR4554281,Poecilia_reticulata,PRJEB39998
SAMEA7230458,library_SAMEA7230458,GCF_000633615.1,ERR4554282,Poecilia_reticulata,PRJEB39998
SAMEA7230458,library_SAMEA7230458,GCF_000633615.1,ERR4554283,Poecilia_reticulata,PRJEB39998
SAMEA7230458,library_SAMEA7230458,GCF_000633615.1,ERR4554284,Poecilia_reticulata,PRJEB39998
SAMEA7230458,library_SAMEA7230458,GCF_000633615.1,ERR4554285,Poecilia_reticulata,PRJEB39998
SAMEA7230458,library_SAMEA7230458,GCF_000633615.1,ERR4554286,Poecilia_reticulata,PRJEB39998
SAMEA7230458,library_SAMEA7230458,GCF_000633615.1,ERR4554287,Poecilia_reticulata,PRJEB39998
SAMEA7230495,library_SAMEA7230495,GCF_000633615.1,ERR4554288,Poecilia_reticulata,PRJEB39998
SAMEA7230495,library_SAMEA7230495,GCF_000633615.1,ERR4554289,Poecilia_reticulata,PRJEB39998
SAMEA7230495,library_SAMEA7230495,GCF_000633615.1,ERR4554291,Poecilia_reticulata,PRJEB39998
SAMEA7230495,library_SAMEA7230495,GCF_000633615.1,ERR4554292,Poecilia_reticulata,PRJEB39998
SAMEA7230495,library_SAMEA7230495,GCF_000633615.1,ERR4554293,Poecilia_reticulata,PRJEB39998
SAMEA7230495,library_SAMEA7230495,GCF_000633615.1,ERR4554294,Poecilia_reticulata,PRJEB39998
SAMEA7230495,library_SAMEA7230495,GCF_000633615.1,ERR4554295,Poecilia_reticulata,PRJEB39998
SAMEA7230529,library_SAMEA7230529,GCF_000633615.1,ERR4554296,Poecilia_reticulata,PRJEB39998
SAMEA7230529,library_SAMEA7230529,GCF_000633615.1,ERR4554297,Poecilia_reticulata,PRJEB39998
SAMEA7230529,library_SAMEA7230529,GCF_000633615.1,ERR4554298,Poecilia_reticulata,PRJEB39998
SAMEA7230529,library_SAMEA7230529,GCF_000633615.1,ERR4554299,Poecilia_reticulata,PRJEB39998
SAMEA7230529,library_SAMEA7230529,GCF_000633615.1,ERR4554300,Poecilia_reticulata,PRJEB39998
SAMEA7230529,library_SAMEA7230529,GCF_000633615.1,ERR4554301,Poecilia_reticulata,PRJEB39998
SAMEA7230529,library_SAMEA7230529,GCF_000633615.1,ERR4554302,Poecilia_reticulata,PRJEB39998
SAMEA7230529,library_SAMEA7230529,GCF_000633615.1,ERR4554303,Poecilia_reticulata,PRJEB39998
SAMEA7230476,library_SAMEA7230476,GCF_000633615.1,ERR4554314,Poecilia_reticulata,PRJEB39998
SAMEA7230476,library_SAMEA7230476,GCF_000633615.1,ERR4554315,Poecilia_reticulata,PRJEB39998
