Organism,BioProject,BioSample,Run,LibraryName,refGenome
Amphilophus_labiatus,PRJEB38173,SAMEA6815880,ERR4189891,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815881,ERR4189892,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815882,ERR4189893,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815883,ERR4189894,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815884,ERR4189895,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815885,ERR4189896,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815886,ERR4189897,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815887,ERR4189898,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815888,ERR4189899,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815889,ERR4189900,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815890,ERR4189901,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815891,ERR4189902,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815892,ERR4189903,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815893,ERR4189904,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815894,ERR4189905,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815895,ERR4189906,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815896,ERR4189907,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815897,ERR4189908,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815898,ERR4189909,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815899,ERR4189910,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815900,ERR4189911,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815901,ERR4189912,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815902,ERR4189913,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815968,ERR4189979,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815970,ERR4189981,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815971,ERR4189982,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815972,ERR4189983,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815973,ERR4189984,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815974,ERR4189985,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815975,ERR4189986,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815976,ERR4189987,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815977,ERR4189988,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815978,ERR4189989,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815979,ERR4189990,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815980,ERR4189991,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815981,ERR4189992,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815983,ERR4189994,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815984,ERR4189995,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815985,ERR4189996,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815986,ERR4189997,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815987,ERR4189998,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815988,ERR4189999,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815989,ERR4190000,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815990,ERR4190001,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815991,ERR4190002,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815969,ERR4189980,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815879,ERR4189890,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815903,ERR4189914,unspecified,GCA_013435755.1
Amphilophus_labiatus,PRJEB38173,SAMEA6815982,ERR4189993,unspecified,GCA_013435755.1
