Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN08465467 	 149346371 	 98.6 	 0.013639715423684449 	 97.31 	 0.974416400838124 	 148887400
SAMN08465469 	 155239937 	 98.8 	 0.01499535522228407 	 98.12 	 0.9760720402178249 	 154792526
SAMN08465463 	 131436535 	 98.84 	 0.07850548555620399 	 97.53 	 0.9753999352517688 	 130874378
SAMN08465465 	 194869855 	 98.46 	 0.015222775220928861 	 97.33 	 0.9774311321898549 	 194267102
SAMN08465471 	 233390929 	 98.31 	 0.13544756060335147 	 97.01 	 0.9959249792298428 	 232662042
SAMN08465553 	 163843786 	 98.61 	 0.037216809675040104 	 96.72 	 0.997062741901552 	 163110834
SAMN08465473 	 195532359 	 98.8 	 0.020198150424810248 	 98.12 	 0.9755714867859817 	 195032004
SAMN08465474 	 166630863 	 98.78 	 0.022663706662792715 	 98.15 	 0.9771082335119948 	 166229182
SAMN08465476 	 149075549 	 98.72 	 0.018651368508460095 	 97.64 	 0.9749192026314939 	 148733112
SAMN08465477 	 133600949 	 98.57 	 0.022702181554114558 	 97.24 	 0.984026242372841 	 133223306
SAMN08465479 	 67613970 	 98.58 	 0.021617159885745505 	 97.32 	 0.9934301984181354 	 67329686
SAMN08465481 	 108571467 	 98.5 	 0.13834002998227887 	 97.23 	 0.9912419867357515 	 108077130
SAMN08465584 	 189567106 	 97.83 	 0.14098161629370445 	 95.8 	 0.9956578808331815 	 188733214
SAMN08465583 	 147384273 	 98.16 	 0.16634212389811767 	 87.57 	 0.9950204618024705 	 135896832
SAMN08465585 	 165334441 	 98.48 	 0.25276810292660074 	 92.83 	 0.9952979026298246 	 164387550
SAMN08465587 	 193244359 	 98.1 	 0.09823179366389681 	 96.3 	 0.9927375734399079 	 192518538
SAMN08465589 	 180877388 	 97.64 	 0.16185669930173915 	 95.67 	 0.9895112055795908 	 179681172
SAMN08465591 	 147568902 	 98.82 	 0.36585408760444665 	 93.18 	 0.9940820445486734 	 146741590
SAMN08465555 	 171487082 	 99.19 	 0.010508949006433033 	 98.56 	 0.9531610103659608 	 170919904
SAMN08465556 	 139664281 	 98.51 	 0.04710601703523609 	 94.33 	 0.9971813656581897 	 138965468
SAMN08465558 	 120766111 	 98.72 	 0.015841878024870734 	 97.91 	 0.9558033823229147 	 120437588
SAMN08465491 	 173687379 	 98.48 	 0.020605083804045427 	 96.99 	 0.9971458966997016 	 173003792
SAMN08465488 	 174392008 	 98.72 	 0.029442719645730555 	 97.41 	 0.9976153184016263 	 173817414
SAMN08465490 	 184841905 	 98.79 	 0.1344004326291703 	 97.33 	 0.9972237225613964 	 184112350
SAMN08465484 	 150982167 	 98.49 	 0.029225027615347447 	 96.83 	 0.99708926944538 	 150376762
SAMN08465552 	 166930814 	 98.7 	 0.053039662287874545 	 97.46 	 0.9969190512953261 	 166218068
SAMN08465502 	 150923863 	 98.95 	 0.22937036802457145 	 96.59 	 0.9969343924946972 	 150193444
SAMN08465498 	 148979848 	 98.64 	 0.03585884984927626 	 96.53 	 0.9758061377453197 	 148478578
SAMN08465496 	 139272792 	 98.66 	 0.06256443110582575 	 96.7 	 0.9758606335226118 	 138732700
SAMN08465512 	 168016371 	 98.6 	 0.016962793464929675 	 97.59 	 0.9967572541481263 	 167501540
SAMN08465511 	 158002160 	 98.54 	 0.011464514156009006 	 97.41 	 0.9973285215303738 	 157538484
SAMN08465505 	 128364557 	 98.72 	 0.025796536656142552 	 97.08 	 0.9969141179202683 	 127763012
SAMN08465509 	 233284643 	 98.22 	 0.021607984714193125 	 96.68 	 0.9975883542437671 	 232463956
SAMN08465507 	 198189678 	 99.0 	 0.028377254843715928 	 97.8 	 0.9970378618028535 	 197359856
SAMN08465520 	 163464457 	 98.81 	 0.06583475207702186 	 97.72 	 0.9971622941554042 	 162939434
SAMN08465514 	 168175908 	 98.56 	 0.023025218332699594 	 97.29 	 0.9969614205674635 	 167640004
SAMN08465515 	 161609279 	 98.35 	 0.012304992710226744 	 96.58 	 0.9970094662669199 	 161011962
SAMN08465521 	 146509681 	 98.7 	 0.03182808786540188 	 97.03 	 0.9975681729221492 	 145955586
SAMN08465523 	 23655253 	 98.98 	 0.04290510019064264 	 97.84 	 0.9566810313320804 	 23558500
SAMN08465525 	 154649833 	 98.95 	 0.06005473669021033 	 97.59 	 0.9616842167333561 	 153825418
SAMN08465529 	 159256713 	 98.49 	 0.024720866868575896 	 95.62 	 0.997510875677432 	 158559038
SAMN08465532 	 109389939 	 98.91 	 0.14716329625158672 	 97.57 	 0.966896616798753 	 108865054
SAMN08465531 	 77551485 	 99.08 	 0.12579960267685397 	 97.67 	 0.9949458203560978 	 77069142
SAMN08465581 	 151747904 	 97.76 	 0.17791213116195662 	 90.58 	 0.9850869354952716 	 144550132
SAMN08465573 	 169661357 	 98.5 	 0.029834165478235565 	 97.59 	 0.9745544519251965 	 169335118
SAMN08465575 	 152041605 	 98.46 	 0.025232231664484205 	 96.74 	 0.9726642445735871 	 151640908
SAMN08465577 	 167930479 	 98.5 	 0.02160932917960652 	 96.98 	 0.9712483834189245 	 167444076
SAMN08465579 	 166466486 	 98.58 	 0.02320942246597312 	 97.7 	 0.9750537774725646 	 166116866
SAMN08465535 	 222053137 	 98.99 	 0.07859499863764591 	 97.78 	 0.9292586582905464 	 221589360
SAMN08465536 	 106982177 	 99.05 	 0.023984630636185316 	 98.38 	 0.9585349911202307 	 106711032
SAMN08465534 	 188979726 	 98.35 	 0.03093363041493668 	 97.05 	 0.9978033460045861 	 188333364
SAMN08465540 	 10336920 	 99.07 	 0.080949257612519 	 97.49 	 0.9400682615375084 	 10258164
SAMN08465541 	 126391924 	 99.02 	 0.01974609548629072 	 97.92 	 0.9598986467214088 	 125863408
SAMN08465570 	 158945066 	 98.31 	 0.037888222337143826 	 96.47 	 0.9955280046895134 	 158438270
SAMN08465568 	 166073305 	 98.3 	 0.04722962549580139 	 96.48 	 0.9957035339159217 	 165544638
SAMN08465566 	 170486786 	 98.64 	 0.03025613961659175 	 97.55 	 0.9943788839887306 	 170058100
SAMN08465564 	 160790886 	 98.48 	 0.04101997422913634 	 96.51 	 0.9957261011591069 	 160280284
SAMN08465562 	 58580894 	 98.64 	 0.011404383825210997 	 96.95 	 0.9964106865434267 	 58200404
SAMN08465596 	 160081264 	 98.89 	 0.46978457766300497 	 94.34 	 0.993500955334644 	 159299652
SAMN08465594 	 147376222 	 98.53 	 0.11897710337560424 	 95.69 	 0.99154640804494 	 146163388
SAMN08465597 	 139623426 	 98.31 	 0.11878324773380078 	 96.53 	 0.9910348926079099 	 138745876
SAMN08465550 	 161209955 	 98.61 	 0.0595754213813905 	 97.14 	 0.9633766262378867 	 160389852
SAMN08465548 	 64495150 	 98.41 	 0.03312999504613913 	 96.79 	 0.995327274294361 	 64114938
SAMN08465546 	 6565308 	 98.85 	 0.03831214011589403 	 97.79 	 0.9447088285479361 	 6539830
SAMN08465544 	 139601463 	 98.64 	 0.02498116370026867 	 97.81 	 0.9974118791221385 	 139137854
SAMN08465470 	 216334704 	 98.63 	 0.01900424630899719 	 97.46 	 0.9759167671878018 	 215664620
SAMN08465464 	 131028592 	 98.89 	 0.06023710458553962 	 97.99 	 0.972771816324154 	 130646718
SAMN08465466 	 145702347 	 98.59 	 0.01838819384288985 	 97.44 	 0.9769151054436622 	 145215740
SAMN08465472 	 40269725 	 98.47 	 0.13799461009480446 	 88.35 	 0.9863814506639861 	 37146360
SAMN08465554 	 160547644 	 98.74 	 0.014031448508830188 	 98.03 	 0.9425658613589987 	 160089848
SAMN08465475 	 143160413 	 98.66 	 0.02017917481140544 	 97.72 	 0.9757132166468676 	 142763540
SAMN08465480 	 167186408 	 98.56 	 0.060275557807306916 	 96.8 	 0.9913534656332934 	 166337822
SAMN08465482 	 121481718 	 98.65 	 0.056057916467727266 	 97.08 	 0.9675948486059132 	 120980412
SAMN08465586 	 191798678 	 98.16 	 0.24719022307338323 	 95.32 	 0.9953174426181932 	 190520448
SAMN08465588 	 191955516 	 98.03 	 0.11312230798306416 	 96.4 	 0.9931356516917086 	 191400690
SAMN08465590 	 151853916 	 98.23 	 0.025664790890213198 	 95.96 	 0.9734891766916961 	 151430774
SAMN08465592 	 150017499 	 98.57 	 0.20795849289555213 	 96.4 	 0.9946239445263699 	 149225354
SAMN08465557 	 178099678 	 98.59 	 0.027638522737812025 	 97.19 	 0.9972398397663471 	 177315570
SAMN08465559 	 127067761 	 98.89 	 0.007196215568794039 	 97.79 	 0.959381888771917 	 126595878
SAMN08465560 	 59967218 	 98.75 	 0.009873027626527546 	 97.51 	 0.996658562580688 	 59711152
SAMN08465478 	 49170755 	 98.46 	 0.01867471833613293 	 96.94 	 0.993724852974128 	 48961062
SAMN08465522 	 162511969 	 98.84 	 0.2674557281377841 	 96.49 	 0.9972347607589757 	 161834494
SAMN08465486 	 133760832 	 98.72 	 0.04788847306212928 	 97.75 	 0.9976060911663692 	 133307586
SAMN08465538 	 33028176 	 98.83 	 0.009440606105526385 	 97.96 	 0.9963340395357444 	 32894054
SAMN08465567 	 164121687 	 98.69 	 0.035203629121847865 	 97.91 	 0.994839147812514 	 163695726
SAMN08465561 	 62267449 	 98.68 	 0.15928633915932544 	 96.64 	 0.9898678876505803 	 61900446
SAMN08465528 	 102701482 	 98.98 	 0.03436287316671827 	 97.55 	 0.9576434565979417 	 102367010
SAMN08465516 	 184119553 	 98.99 	 0.30407327786636545 	 96.95 	 0.9968436651369037 	 183451570
SAMN08465524 	 379189296 	 99.02 	 0.02643731008693874 	 98.13 	 0.9509987569066763 	 377645922
SAMN08465468 	 168802214 	 98.77 	 0.021297125877744707 	 97.71 	 0.9741556992357253 	 168289658
