Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14488516 	 900418527 	 98.74 	 0.07074459608492707 	 96.9 	 0.8237057997023418 	 896199246
SAMN14488515 	 149642221 	 99.22 	 0.024543828442642534 	 97.11 	 0.8539877240264624 	 148974570
SAMN14488514 	 131861167 	 99.21 	 0.02772811801369845 	 97.15 	 0.8209721136952415 	 131280856
SAMN14488513 	 143483447 	 99.15 	 0.026093086542589124 	 96.98 	 0.8511057537997555 	 142810398
SAMN14488511 	 199043831 	 99.22 	 0.02437187817189873 	 97.27 	 0.8497616811708647 	 198200612
SAMN14488457 	 173963041 	 99.07 	 0.03206921980629207 	 96.11 	 0.7974639560922636 	 172286086
SAMN14488510 	 180696247 	 99.22 	 0.022551575185731445 	 97.13 	 0.8784049637210387 	 179850818
SAMN14488509 	 128478729 	 99.0 	 0.03772162939127457 	 95.49 	 0.8601775735756346 	 127556190
SAMN14488508 	 200003295 	 73.22 	 0.13218077732169362 	 70.5 	 0.8234794691776144 	 197745880
SAMN14488507 	 170615718 	 99.05 	 0.045572313566092426 	 96.73 	 0.8072476206977512 	 169524724
SAMN14488506 	 183686784 	 98.91 	 0.0618003851599906 	 96.15 	 0.785965493831641 	 182238966
SAMN14488505 	 183782375 	 98.96 	 0.050215555218502315 	 96.44 	 0.814060535343931 	 182616886
SAMN14488504 	 126285399 	 98.94 	 0.04637729338765442 	 95.96 	 0.7910651817380672 	 125371410
SAMN14488503 	 116907727 	 99.18 	 0.024424091317762086 	 97.03 	 0.8553835585681214 	 116363820
SAMN14488502 	 134110267 	 99.15 	 0.02395508615309818 	 96.48 	 0.8176233654957038 	 133454466
SAMN14488501 	 172820880 	 99.18 	 0.026441637144770932 	 96.61 	 0.849231886624321 	 171987082
SAMN14488456 	 223142706 	 99.08 	 0.04865334921590491 	 95.07 	 0.7381010916738439 	 217896422
SAMN14488500 	 158334524 	 99.2 	 0.025381091239457036 	 96.78 	 0.8816970796170681 	 157531604
SAMN14488499 	 156306364 	 99.18 	 0.027430578578361658 	 96.37 	 0.821974095098682 	 155509524
SAMN14488498 	 112485282 	 98.97 	 0.05809722733326125 	 96.57 	 0.8100415211413932 	 111746370
SAMN14488497 	 182056216 	 99.0 	 0.046170590516942306 	 96.16 	 0.7814786270477643 	 180851078
SAMN14488496 	 157371338 	 98.96 	 0.052795185613786925 	 96.06 	 0.8534141579922082 	 156186836
SAMN14488495 	 103937199 	 98.92 	 0.06036283506158368 	 95.44 	 0.8315240746824929 	 103008454
SAMN14488494 	 101945771 	 98.9 	 0.055218465119068055 	 95.73 	 0.8406500404708332 	 101127266
SAMN14488492 	 93082778 	 99.05 	 0.02745378957211612 	 96.47 	 0.798923016881316 	 92364960
SAMN14488491 	 137027395 	 99.03 	 0.04823160361473704 	 95.23 	 0.8063275981914607 	 134412540
SAMN14488455 	 178804436 	 99.03 	 0.05127031635837044 	 96.31 	 0.865742558993705 	 177547232
SAMN14488490 	 170287508 	 99.07 	 0.03930282425649215 	 96.24 	 0.8465144346476912 	 169129150
SAMN14488489 	 184859953 	 98.94 	 0.05805265459523296 	 96.09 	 0.8125007127472932 	 183532952
SAMN14488487 	 141388724 	 99.05 	 0.03019597941912256 	 96.07 	 0.8136331649397173 	 140563840
SAMN14488486 	 219855399 	 99.12 	 0.02400710659827826 	 96.8 	 0.8577645909663918 	 218676978
SAMN14488485 	 153748616 	 99.0 	 0.036054854633618294 	 95.97 	 0.8081696247281565 	 152738334
SAMN14488484 	 172688404 	 99.05 	 0.036702806055234606 	 96.33 	 0.8369154733529562 	 171654420
SAMN14488483 	 163954605 	 99.05 	 0.034878953232207174 	 96.19 	 0.8369705817803723 	 162934178
SAMN14488482 	 168734037 	 99.04 	 0.03906555024224306 	 96.04 	 0.8244907805635703 	 167606328
SAMN14488481 	 175426067 	 99.03 	 0.04211058895825328 	 96.22 	 0.8313276309167337 	 174239684
SAMN14488454 	 163799166 	 99.05 	 0.049590685950134814 	 96.23 	 0.862317500743185 	 162616024
SAMN14488480 	 153746525 	 98.97 	 0.039120812649261504 	 95.56 	 0.7987554197043694 	 152684458
SAMN14488479 	 181858165 	 99.05 	 0.03718655689723912 	 96.36 	 0.8370472241784831 	 180634796
SAMN14488478 	 146097673 	 99.05 	 0.04262165079111151 	 96.23 	 0.8437291099601965 	 145059840
SAMN14488477 	 152213808 	 99.03 	 0.04178174821038575 	 96.31 	 0.8547334733029716 	 151220494
SAMN14488476 	 182492696 	 99.03 	 0.035827203736416936 	 96.45 	 0.8595127645009465 	 181368324
SAMN14488475 	 141309069 	 98.95 	 0.045371136087521746 	 96.22 	 0.8012348892676825 	 140407886
SAMN14488474 	 236921847 	 99.0 	 0.05137634268063088 	 96.13 	 0.8211688432194744 	 235297428
SAMN14488473 	 139335841 	 98.92 	 0.05186293022769353 	 96.05 	 0.8501456038897013 	 138295610
SAMN14488472 	 133366262 	 98.93 	 0.06178735818508582 	 95.7 	 0.8323148512714063 	 132195882
SAMN14488471 	 161191387 	 98.95 	 0.052474788866975874 	 96.12 	 0.8096895569949678 	 160104988
SAMN14488453 	 174767961 	 99.05 	 0.0504599638831971 	 96.39 	 0.8692606378061469 	 173486560
SAMN14488470 	 161379552 	 98.93 	 0.04664209254961868 	 96.22 	 0.8320926704032747 	 160337050
SAMN14488469 	 126346060 	 98.94 	 0.05326473180089668 	 95.58 	 0.7593803760269209 	 124811224
SAMN14488468 	 113641594 	 98.98 	 0.06448900215180016 	 93.46 	 0.7589183946609322 	 109388846
SAMN14488467 	 183791286 	 99.01 	 0.04730387489644095 	 96.4 	 0.8558948860147704 	 182608262
SAMN14488465 	 159499799 	 99.04 	 0.029385121670278718 	 96.06 	 0.8638042817941334 	 158389862
SAMN14488464 	 179679079 	 99.09 	 0.03354087205667389 	 96.19 	 0.8613101824196471 	 178552562
SAMN14488463 	 157505735 	 99.11 	 0.027996732944359136 	 96.45 	 0.8389849092218601 	 156641914
SAMN14488462 	 142188114 	 99.04 	 0.033333517596273905 	 96.36 	 0.8243652533692755 	 141365982
SAMN14488560 	 86825976 	 98.86 	 0.05317323470109913 	 96.41 	 0.7200817821844527 	 86310300
SAMN14488559 	 100899851 	 98.56 	 0.05640781372412532 	 96.04 	 0.7152354807279048 	 100334884
SAMN14488558 	 98618476 	 99.09 	 0.02575314589124253 	 97.18 	 0.7335887591448655 	 98207480
SAMN14488557 	 109046027 	 99.03 	 0.028780516689525974 	 97.04 	 0.7334027347674003 	 108572360
SAMN14488556 	 108458923 	 98.67 	 0.03333615068259529 	 96.47 	 0.7184812312519075 	 107951292
SAMN14488555 	 78815951 	 99.02 	 0.03683123737224207 	 95.71 	 0.776583536270554 	 78098852
SAMN14488554 	 141930303 	 99.03 	 0.03789468412534848 	 95.1 	 0.7919338227136321 	 140818644
SAMN14488553 	 148796554 	 98.99 	 0.03611755686223755 	 96.22 	 0.8213211194455152 	 147856912
SAMN14488552 	 109555240 	 98.9 	 0.06232429411865649 	 96.35 	 0.8093155701115774 	 108843650
SAMN14488550 	 102160165 	 98.92 	 0.06635051930466244 	 96.53 	 0.8143757517563941 	 101538820
SAMN14488549 	 139838870 	 98.92 	 0.031087336446583128 	 96.12 	 0.8302797841556091 	 139033030
SAMN14488548 	 184382071 	 99.23 	 0.030739008241208007 	 96.98 	 0.8569899067484985 	 183492140
SAMN14488547 	 144156527 	 98.98 	 0.03581220432703682 	 95.44 	 0.8449454446837554 	 143119036
SAMN14488546 	 174373887 	 98.3 	 0.0464508255183874 	 93.44 	 0.7855116871141367 	 172791056
SAMN14488545 	 107442631 	 98.95 	 0.0369052019956585 	 96.05 	 0.7627228005440075 	 106719140
SAMN14488543 	 124756170 	 98.71 	 0.032022031455438235 	 94.98 	 0.7644790079088036 	 123556562
SAMN14488542 	 179444442 	 99.3 	 0.023230215177129865 	 97.55 	 0.8545614043057094 	 178717802
SAMN14488551 	 107999794 	 98.89 	 0.06339209313677024 	 96.25 	 0.7938676966576502 	 107276358
SAMN14488461 	 140054640 	 99.13 	 0.026962819653815112 	 96.47 	 0.8883788656642623 	 139229918
SAMN14488452 	 180908413 	 99.06 	 0.046455374079258545 	 96.5 	 0.8705515224950274 	 179741716
SAMN14488451 	 173033298 	 99.04 	 0.04869682365991776 	 96.35 	 0.8685083420346617 	 171838586
SAMN14488493 	 128739130 	 98.9 	 0.06071571246442321 	 96.03 	 0.7989605508259876 	 127873144
SAMN14488460 	 203400762 	 99.07 	 0.041350557968902794 	 96.27 	 0.8302682741168376 	 201894860
SAMN14488488 	 152997485 	 99.02 	 0.04367237147721742 	 96.21 	 0.8161291552429447 	 151986084
SAMN14488544 	 116703607 	 98.93 	 0.051419807444340604 	 95.79 	 0.8505232469899365 	 115799264
SAMN14488466 	 122268571 	 98.91 	 0.04685919654691965 	 96.27 	 0.7919872346670563 	 121465400
SAMN14488521 	 174629048 	 99.17 	 0.027320798313004605 	 97.1 	 0.8663116014683538 	 173825182
SAMN14488512 	 169315884 	 99.12 	 0.027263691338020004 	 96.98 	 0.8571582826634508 	 168512544
SAMN14488540 	 134427813 	 99.1 	 0.043290505663437374 	 95.47 	 0.8151614151810779 	 131635076
