Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA6815837 	 151903099 	 99.77 	 0.18730670530954738 	 97.55 	 0.9679862461485937 	 150928098
SAMEA6815838 	 95498673 	 99.76 	 0.1828201319614148 	 97.61 	 0.9788872503407122 	 94874230
SAMEA6815839 	 123441994 	 99.58 	 0.19091629385053518 	 97.45 	 0.9733118670473223 	 122628588
SAMEA6815840 	 119176261 	 99.12 	 0.06836675300628872 	 96.62 	 0.9438809426680831 	 118136522
SAMEA6815841 	 196839963 	 99.64 	 0.19166549528359747 	 97.26 	 0.9793853055245182 	 195450482
SAMEA6815843 	 160720858 	 98.91 	 0.2689979542045501 	 96.71 	 0.9721051888072094 	 159702752
SAMEA6815844 	 73231030 	 99.56 	 0.1982917487300124 	 97.14 	 0.977304453942737 	 72739156
SAMEA6815845 	 211320762 	 99.74 	 0.2053225229237059 	 97.31 	 0.9819683293464334 	 209828442
SAMEA6815846 	 212637120 	 99.08 	 0.21863009149108115 	 96.74 	 0.980375785532495 	 211194536
SAMEA6815847 	 203192964 	 99.72 	 0.19234581862785366 	 97.31 	 0.9663755008311804 	 201792614
SAMEA6815848 	 158063539 	 99.65 	 0.17088836028149415 	 97.67 	 0.9786830644767568 	 157121414
SAMEA6815849 	 158013964 	 99.68 	 0.243097787231007 	 97.38 	 0.97025133925866 	 156965620
SAMEA6815850 	 62310149 	 99.74 	 0.14376853761014116 	 97.43 	 0.9813840715949822 	 61889430
SAMEA6815851 	 80745469 	 99.4 	 0.07778806758804015 	 97.33 	 0.8777981166983512 	 80160754
SAMEA6815852 	 136045930 	 93.2 	 0.08669061985169273 	 90.89 	 0.9997065728830359 	 134889996
SAMEA6815853 	 130492411 	 98.91 	 0.08955963730335245 	 96.78 	 0.903194434855828 	 129438870
SAMEA6815904 	 126690912 	 99.76 	 0.06805144792074747 	 97.83 	 0.8963935127017009 	 125798616
SAMEA6815905 	 112811871 	 99.8 	 0.07298380859227128 	 97.38 	 0.9347613916198013 	 111862720
SAMEA6815906 	 215426371 	 99.81 	 0.1816354461079419 	 97.81 	 0.9795788599674681 	 213973650
SAMEA6815908 	 124729847 	 99.8 	 0.0988922964044043 	 97.81 	 0.9179507061997347 	 123736994
SAMEA6815909 	 203006890 	 99.74 	 0.1781908978557329 	 97.53 	 0.9797593761558949 	 201505702
SAMEA6815910 	 202619588 	 99.5 	 0.2581021386737792 	 97.23 	 0.9744179415592051 	 201199362
SAMEA6815911 	 133682962 	 99.8 	 0.09763929377926261 	 97.92 	 0.906138879971017 	 132701770
SAMEA6815912 	 182383861 	 99.76 	 0.22903014976747313 	 97.52 	 0.9771910197588468 	 181206220
SAMEA6815913 	 213162477 	 99.71 	 0.19342084301262835 	 97.54 	 0.977911190323328 	 211696642
SAMEA6815914 	 206854394 	 99.56 	 0.18124829390861283 	 97.12 	 0.9815671130731819 	 205005274
SAMEA6815916 	 112394573 	 99.66 	 0.07082691617147742 	 97.46 	 0.8982835389769728 	 111580182
SAMEA6815918 	 115559823 	 99.71 	 0.06993936811412388 	 97.57 	 0.8862420908242323 	 114902168
SAMEA6815920 	 100990471 	 99.56 	 0.20706835796418852 	 97.19 	 0.9714372883846403 	 100278930
SAMEA6815921 	 237022845 	 99.61 	 0.22694294720831656 	 97.34 	 0.9678733084927766 	 235532380
SAMEA6815922 	 255701613 	 99.77 	 0.2046905390463845 	 97.4 	 0.977035089373728 	 254001692
SAMEA6815923 	 210716521 	 99.66 	 0.20453400519079376 	 97.21 	 0.9808076093817645 	 209240558
SAMEA6815924 	 60995982 	 99.68 	 0.20731109796707592 	 97.49 	 0.9725887601623824 	 60588794
SAMEA6815925 	 194683828 	 99.72 	 0.2159559139139179 	 97.44 	 0.9763855284679044 	 193360002
SAMEA6815926 	 197911982 	 99.7 	 0.19561693339011682 	 97.33 	 0.9789061748004553 	 196502448
SAMEA6815927 	 195611459 	 99.74 	 0.16599648694404964 	 97.49 	 0.9762558046202578 	 194332184
SAMEA6815928 	 200932696 	 99.75 	 0.3300322462203961 	 97.41 	 0.9725693935678311 	 199631924
SAMEA6815929 	 117544303 	 99.76 	 0.07370808945117485 	 97.52 	 0.8988459508987764 	 116812134
SAMEA6815930 	 132776326 	 99.6 	 0.08820982891181972 	 97.45 	 0.9489709550083716 	 131849922
SAMEA6815931 	 58022313 	 99.67 	 0.19141558524218089 	 97.24 	 0.9750058517561435 	 57549736
SAMEA6815932 	 226706078 	 99.73 	 0.2540645116713633 	 97.56 	 0.9724160031037602 	 225216916
SAMEA6815934 	 124399938 	 99.51 	 0.078919420361769 	 97.4 	 0.9127075172704482 	 123448812
SAMEA6815935 	 121542329 	 99.54 	 0.0827860061822577 	 97.33 	 0.9257724012617488 	 120652014
SAMEA6815936 	 196863580 	 99.78 	 0.19766800441198926 	 97.29 	 0.9816423377957153 	 195118774
SAMEA6815937 	 188672992 	 99.78 	 0.26522862371313854 	 97.48 	 0.9731758499069687 	 187370712
SAMEA6815938 	 155553620 	 99.83 	 0.1872195966895531 	 97.39 	 0.9642168486101148 	 154448600
SAMEA6815939 	 160418141 	 99.8 	 0.2371706015468662 	 97.54 	 0.9756836562693992 	 159349808
SAMEA6815940 	 130812426 	 99.8 	 0.08308186257473736 	 97.7 	 0.9474741265371125 	 129838216
SAMEA6815941 	 107614917 	 99.8 	 0.09813196250478919 	 97.53 	 0.9491004757861583 	 106872062
SAMEA6815942 	 147442050 	 99.41 	 0.07226835899256691 	 97.38 	 0.902285600220377 	 146398430
SAMEA6815943 	 115223745 	 99.8 	 0.08048408771994002 	 97.46 	 0.8936284643948299 	 114507732
SAMEA6815992 	 169774926 	 99.8 	 0.05979742261822573 	 96.99 	 0.9665682000092295 	 168273846
SAMEA6815993 	 140319509 	 99.81 	 0.05525890915139961 	 97.19 	 0.9713317867162108 	 139209702
SAMEA6815994 	 245409103 	 99.81 	 0.0997596572446622 	 97.4 	 0.9719291539690608 	 243268578
SAMEA6815995 	 42415928 	 99.81 	 0.05434300529744392 	 97.52 	 0.9683710529323414 	 42093610
SAMEA6815996 	 242671645 	 99.85 	 0.11629218980239739 	 97.43 	 0.976181613713188 	 240546872
SAMEA6815997 	 172677882 	 99.84 	 0.06429816529716295 	 97.54 	 0.9673880781280915 	 171391428
SAMEA6815998 	 155493146 	 99.82 	 0.0493705105175504 	 97.32 	 0.9573703827209235 	 154332276
SAMEA6815999 	 188941501 	 99.84 	 0.06805476791464676 	 97.56 	 0.9587846824366927 	 187401868
SAMEA6816000 	 18401494 	 99.82 	 0.034374382862608875 	 97.46 	 0.9707301912473955 	 18271802
SAMEA6816001 	 57682831 	 99.82 	 0.04126276326486125 	 97.66 	 0.9687846859793532 	 57286488
SAMEA6816002 	 270427118 	 99.84 	 0.08538118577294457 	 97.56 	 0.970686700162321 	 268422642
SAMEA6816003 	 111772785 	 99.84 	 0.06430639623053143 	 97.63 	 0.9770226393893661 	 110967994
SAMEA6816004 	 210103397 	 99.87 	 0.13457811917243775 	 97.68 	 0.9860788127730503 	 208137110
SAMEA6816006 	 140909681 	 99.83 	 0.06840121935979686 	 97.13 	 0.9670669213124127 	 139512130
SAMEA6816007 	 84332913 	 99.88 	 0.18196214804058766 	 97.97 	 0.9869300556799924 	 83524994
SAMEA6816008 	 173157224 	 99.8 	 0.050457525237295325 	 97.43 	 0.9707278435622925 	 171904198
SAMEA6816009 	 176087810 	 99.81 	 0.051050001700855954 	 97.54 	 0.9677455438023567 	 174882714
SAMEA6816010 	 145607111 	 99.81 	 0.06373716184781662 	 97.44 	 0.9669086615625885 	 144527392
SAMEA6816011 	 132330324 	 99.77 	 0.05562646396905973 	 97.19 	 0.9743568486754547 	 131141814
SAMEA6816035 	 116886965 	 99.79 	 0.0566711865604518 	 97.55 	 0.9168922852270568 	 115986544
SAMEA6816037 	 117380043 	 99.8 	 0.06147657485523327 	 97.53 	 0.923272846149462 	 116409230
SAMEA6816056 	 136421151 	 99.8 	 0.09474452388984755 	 97.46 	 0.9997079808960161 	 135170848
SAMEA6816071 	 189730064 	 99.75 	 0.29094069667314293 	 97.56 	 0.97731087915641 	 188509338
SAMEA6816075 	 119378118 	 99.8 	 0.0744459466181231 	 97.66 	 0.9014864038929346 	 118654926
SAMEA6816079 	 106783028 	 99.78 	 0.059168887774937416 	 97.55 	 0.9284897045632272 	 105919632
SAMEA6816082 	 153527023 	 99.71 	 0.19287506799373033 	 97.31 	 0.9768003684324248 	 152503190
SAMEA6816083 	 254372096 	 99.74 	 0.21655736563180264 	 97.43 	 0.9764887275824736 	 252753688
SAMEA6816084 	 180381030 	 99.68 	 0.21492641437960522 	 97.32 	 0.9687384260763826 	 179149576
SAMEA6816086 	 127268647 	 99.78 	 0.07902654139161235 	 97.38 	 0.939329605009518 	 126188442
SAMEA6816088 	 150011272 	 99.67 	 0.3126836162018545 	 97.56 	 0.9761598240848105 	 149063992
SAMEA6816089 	 145189941 	 99.62 	 0.08791341818921188 	 97.46 	 0.951232466490269 	 144069444
SAMEA6815842 	 110911062 	 99.65 	 0.08435657211541261 	 97.64 	 0.9273329251817647 	 110196522
SAMEA6815774 	 210441212 	 99.8 	 0.05401915286441137 	 97.26 	 0.9724895262475807 	 208763358
SAMEA6815933 	 181665412 	 99.55 	 0.18502001911073748 	 97.21 	 0.9830604396532792 	 180242368
SAMEA6816081 	 188320132 	 99.55 	 0.3441613401163079 	 97.42 	 0.9721728832644827 	 187081444
SAMEA6816080 	 155923277 	 99.73 	 0.2519348794856332 	 97.46 	 0.9741205148130103 	 154824028
SAMEA6815919 	 224018710 	 99.69 	 0.1741029755952081 	 97.28 	 0.9745938088039449 	 222464496
SAMEA6816005 	 156513625 	 99.83 	 0.06063387133228816 	 97.35 	 0.9723615448220648 	 155247464
SAMEA6815907 	 132124623 	 99.75 	 0.0993847149898774 	 97.42 	 0.9995361137057888 	 131130774
SAMEA6815784 	 218638949 	 99.81 	 0.06974013125172862 	 96.22 	 0.9745978668773028 	 216485896
SAMEA6815917 	 117271157 	 99.77 	 0.05634970413057321 	 97.58 	 0.9161008469638849 	 116375944
