Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN05930455 	 8506329 	 98.31 	 0.010426236746779956 	 90.24 	 0.9641253137624878 	 8409450
SAMN05930456 	 4846422 	 98.43 	 0.008208529921661795 	 90.2 	 0.961235808846145 	 4794104
SAMN05930737 	 9916499 	 98.67 	 0.009669541639645202 	 90.29 	 0.9626836215909923 	 9809594
SAMN05930739 	 739584 	 98.66 	 0.010631652388369679 	 90.17 	 0.9636935007599525 	 731692
SAMN05930738 	 3126983 	 98.65 	 0.014876320082328557 	 90.62 	 0.9608075043063045 	 3093510
SAMN05930733 	 9865452 	 98.67 	 0.01394056754824817 	 90.47 	 0.9654166172964982 	 9761032
SAMN05930735 	 8059891 	 98.64 	 0.012993724108675912 	 90.31 	 0.9625814589534283 	 7973068
SAMN05930734 	 7088358 	 98.63 	 0.008705683319042295 	 90.23 	 0.9648687916632716 	 7010150
SAMN05930731 	 7601547 	 98.67 	 0.013393589489086892 	 90.37 	 0.9623321021421088 	 7518208
SAMN05930652 	 7261649 	 98.56 	 0.013961704841421006 	 90.2 	 0.9522839239887783 	 7183270
SAMN05930465 	 5582730 	 98.55 	 0.006992636219197418 	 90.43 	 0.9584249718184535 	 5521354
SAMN05930472 	 5182768 	 98.54 	 0.008508387795865067 	 90.46 	 0.9497944384436239 	 5126430
SAMN05930470 	 1572315 	 98.58 	 0.007845120093619918 	 90.45 	 0.9589894936245207 	 1555176
SAMN05930698 	 3736636 	 98.48 	 0.01711753566576996 	 91.05 	 0.9710964008573917 	 3695956
SAMN05930696 	 5990612 	 98.65 	 0.014159321284703466 	 90.22 	 0.959285822506478 	 5926322
SAMN05930595 	 7324828 	 98.56 	 0.0059797991161021115 	 90.56 	 0.9559209745522446 	 7249112
SAMN05930479 	 454203 	 98.19 	 0.00847858776802443 	 90.36 	 0.9506801425463657 	 449242
SAMN05930482 	 9083153 	 98.5 	 0.009443086558158825 	 90.31 	 0.9502285235968206 	 8979460
SAMN05930476 	 9337283 	 98.5 	 0.01122039462657392 	 90.48 	 0.9563389059827644 	 9237354
SAMN05930478 	 12093456 	 98.62 	 0.00727674537369632 	 90.64 	 0.9618481431706041 	 11963548
SAMN05930474 	 5792322 	 98.66 	 0.006658469608561126 	 90.47 	 0.9567516371759587 	 5729666
SAMN05930679 	 7311319 	 98.69 	 0.014325869244660231 	 90.07 	 0.9485237710689731 	 7228288
SAMN05930681 	 7603468 	 98.68 	 0.010815854028714265 	 90.25 	 0.9558390569017208 	 7517808
SAMN05930680 	 8534143 	 98.69 	 0.016057148327605946 	 90.37 	 0.9634026322411406 	 8438224
SAMN05930682 	 7980011 	 98.67 	 0.015870153562444964 	 90.39 	 0.9560728881834842 	 7888762
SAMN05930684 	 9526855 	 98.57 	 0.016173228205950442 	 90.28 	 0.9655815944285076 	 9420720
SAMN05930687 	 9157329 	 98.63 	 0.015238395388000148 	 90.46 	 0.9664407843893869 	 9056476
SAMN05930688 	 7395122 	 98.67 	 0.011039574465438164 	 90.29 	 0.9630541197412111 	 7314762
SAMN05930483 	 7665581 	 98.44 	 0.009714593062156671 	 89.27 	 0.9322221751835166 	 7574954
SAMN05930487 	 9536720 	 98.39 	 0.009350174902901626 	 90.15 	 0.9615925216389652 	 9416414
SAMN05930492 	 680265 	 98.23 	 0.009755021939979272 	 90.8 	 0.9591067252295933 	 672564
SAMN05930670 	 3222321 	 98.65 	 0.009838560466198123 	 89.95 	 0.9397723660472854 	 3186988
SAMN05930710 	 7523566 	 98.7 	 0.014264911080729538 	 90.38 	 0.9586500204516581 	 7438896
SAMN05930711 	 10901819 	 98.67 	 0.013268611412462453 	 90.21 	 0.9561267482991846 	 10782750
SAMN05930717 	 9014901 	 98.65 	 0.014058057875510779 	 90.59 	 0.9682688781349563 	 8918622
SAMN05930719 	 6533333 	 98.67 	 0.013699133351996599 	 90.47 	 0.9645748347249555 	 6461818
SAMN05930714 	 6595537 	 98.66 	 0.013197560714161713 	 90.52 	 0.9643051095283242 	 6523796
SAMN05930493 	 15324409 	 98.59 	 0.014007522247676893 	 90.61 	 0.9618598683759686 	 15158950
SAMN05930497 	 8923823 	 98.59 	 0.009303411777665246 	 90.49 	 0.9565667367682001 	 8828604
SAMN05930495 	 1020966 	 98.52 	 0.007888607456075912 	 90.1 	 0.9430017946749882 	 1009904
SAMN05930501 	 10356504 	 97.92 	 0.009320809415995977 	 89.75 	 0.9558514474331141 	 10245418
SAMN05930502 	 9808967 	 98.4 	 0.00823093807941244 	 90.3 	 0.9608603510014396 	 9703500
SAMN05930500 	 5363279 	 98.45 	 0.009722410488061502 	 90.5 	 0.9629474882504784 	 5305442
SAMN05930593 	 11485652 	 98.39 	 0.00901899169502959 	 90.37 	 0.957743673129292 	 11365548
SAMN05930704 	 8914771 	 98.66 	 0.013488624665737348 	 90.28 	 0.9635790696688367 	 8817608
SAMN05930701 	 7962715 	 98.68 	 0.011828879973727554 	 90.31 	 0.9613213823173627 	 7875462
SAMN05930553 	 11471548 	 98.39 	 0.0086890627141167 	 90.39 	 0.9606559103233269 	 11349358
SAMN05930552 	 3496635 	 98.6 	 0.008146117624516142 	 90.5 	 0.9580702874479422 	 3460410
SAMN05930648 	 11921347 	 98.67 	 0.014241511466783074 	 89.97 	 0.9572021412813748 	 11788892
SAMN05930561 	 7672538 	 98.6 	 0.007233199757368422 	 90.48 	 0.9481407300355603 	 7589328
SAMN05930559 	 7823136 	 98.57 	 0.00905340262523878 	 90.55 	 0.9531548823091066 	 7740994
SAMN05930557 	 4402733 	 97.67 	 0.00792144333985277 	 89.66 	 0.9548460385389215 	 4355746
SAMN05930556 	 7706758 	 98.06 	 0.009528260780992474 	 90.33 	 0.9624457221849312 	 7625136
SAMN05930594 	 1201227 	 98.36 	 0.009462824262191909 	 90.63 	 0.9650121627634318 	 1188536
SAMN05930596 	 7855636 	 98.04 	 0.0069215274231138 	 89.88 	 0.9557474996146066 	 7774572
SAMN05930564 	 5775032 	 98.37 	 0.00933726427836244 	 90.33 	 0.959449427256542 	 5712370
SAMN05930565 	 11557696 	 97.78 	 0.010850692041043474 	 89.88 	 0.9579507144333524 	 11429036
SAMN05930568 	 11720358 	 98.38 	 0.010056177464886311 	 90.26 	 0.9609329281783522 	 11596356
SAMN05930571 	 6518294 	 98.43 	 0.0068407469807283934 	 90.44 	 0.9595202858266699 	 6449738
SAMN05930563 	 10400920 	 98.21 	 0.011703964649281026 	 90.39 	 0.9611683799986095 	 10285632
SAMN05930659 	 1914975 	 98.46 	 0.013386597736262875 	 89.86 	 0.9575107673553799 	 1894594
SAMN05930726 	 8807476 	 98.67 	 0.013283260720778576 	 90.32 	 0.9624260821127938 	 8711494
SAMN05930728 	 10421989 	 98.69 	 0.012678961760562211 	 90.73 	 0.9657242115804394 	 10310908
SAMN05930722 	 6116926 	 98.66 	 0.00848530781637705 	 90.33 	 0.9606307937915067 	 6050998
SAMN05930724 	 2814837 	 98.62 	 0.011963037291324507 	 90.38 	 0.9653459408602709 	 2784662
SAMN05930721 	 8647017 	 98.65 	 0.014234388575852228 	 90.81 	 0.9658218021908945 	 8555010
SAMN05930578 	 11729681 	 98.62 	 0.008909364201805658 	 90.59 	 0.9608891348514678 	 11605348
SAMN05930581 	 8053973 	 98.56 	 0.008875743685756086 	 90.47 	 0.9600853097949881 	 7968806
SAMN05930575 	 2932716 	 98.27 	 0.00846587259045881 	 90.4 	 0.9622220645110796 	 2901444
SAMN05930574 	 4522414 	 98.6 	 0.007864383933005691 	 90.57 	 0.9643198446132552 	 4474230
SAMN05930657 	 4889019 	 98.61 	 0.013221875390543583 	 90.06 	 0.9504154485456647 	 4835480
SAMN05930653 	 7286181 	 98.65 	 0.008130185072262135 	 89.78 	 0.9594876153194454 	 7205136
SAMN05930665 	 6891014 	 98.63 	 0.008635158773440309 	 89.84 	 0.9519735555841066 	 6816778
SAMN05930591 	 8575594 	 98.52 	 0.008520692560771884 	 90.36 	 0.954408975784219 	 8483896
SAMN05930586 	 7323619 	 98.47 	 0.0058091498206009895 	 90.26 	 0.9570104834695942 	 7245312
SAMN05930587 	 11018787 	 98.4 	 0.006626954491451736 	 90.09 	 0.9545142334351312 	 10900564
SAMN05930585 	 11316633 	 98.62 	 0.008449598038568538 	 90.36 	 0.9571513012974759 	 11195816
SAMN05930675 	 3178719 	 98.66 	 0.009259704931451947 	 90.2 	 0.9536166170449751 	 3142100
SAMN05930667 	 8307345 	 98.63 	 0.013109603609817578 	 89.83 	 0.950639602000735 	 8215070
SAMN05930462 	 8904118 	 98.61 	 0.0061219988324503335 	 90.38 	 0.9615806776946878 	 8807904
SAMN05930457 	 5440868 	 98.58 	 0.008662772190025562 	 90.32 	 0.9572781208206471 	 5382660
SAMN05930736 	 4391611 	 98.64 	 0.013248896589429255 	 90.34 	 0.9622193052614237 	 4345494
SAMN05930732 	 8177313 	 98.68 	 0.012133203168326808 	 90.32 	 0.9645061205720007 	 8087542
SAMN05930663 	 8762639 	 98.68 	 0.01283460382197646 	 90.02 	 0.9495490196637025 	 8666118
SAMN05930730 	 8398264 	 98.68 	 0.013277624994879894 	 90.4 	 0.9625166445357705 	 8304070
SAMN05930662 	 4768467 	 98.67 	 0.011087001336068804 	 89.98 	 0.949169621663752 	 4715338
SAMN05930467 	 9113125 	 98.6 	 0.008816843837871203 	 90.45 	 0.9589220394242043 	 9014268
SAMN05930466 	 11481962 	 98.59 	 0.009333944843224529 	 90.34 	 0.9567682554392468 	 11356600
SAMN05930471 	 7091633 	 98.62 	 0.008360133695581822 	 90.37 	 0.9477320936376684 	 7013716
SAMN05930469 	 12836456 	 98.56 	 0.0114949951918193 	 90.37 	 0.956460576374487 	 12693942
SAMN05930464 	 8982582 	 98.6 	 0.008837993352022837 	 90.65 	 0.9553432843264978 	 8887742
SAMN05930690 	 11053010 	 98.7 	 0.01651206322983513 	 90.68 	 0.9617453315225684 	 10929876
SAMN05930691 	 6026952 	 98.66 	 0.011000751291863614 	 90.15 	 0.9539013231349084 	 5961744
SAMN05930694 	 7931029 	 98.7 	 0.01305429598101331 	 90.45 	 0.9583597310523424 	 7844828
SAMN05930695 	 10306584 	 98.66 	 0.013083093292598207 	 90.08 	 0.9590836597094327 	 10195418
SAMN05930692 	 4874497 	 98.7 	 0.010213566651082152 	 90.28 	 0.9639754185208731 	 4821940
SAMN05930693 	 24206891 	 98.66 	 0.01472233670982366 	 90.58 	 0.964672413837553 	 23947738
SAMN05930699 	 8142812 	 98.65 	 0.014772292421831671 	 90.49 	 0.9499719256194058 	 8053368
SAMN05930697 	 10734387 	 98.65 	 0.013100887828992937 	 90.11 	 0.9545473262683558 	 10616924
SAMN05930672 	 2894056 	 98.66 	 0.012515307236625691 	 90.09 	 0.9597594729651878 	 2862116
SAMN05930673 	 6131402 	 98.63 	 0.012618321225716402 	 89.86 	 0.946214713463663 	 6062040
SAMN05930480 	 6820099 	 98.6 	 0.006094046435396319 	 90.18 	 0.9477494138776684 	 6746050
SAMN05930475 	 11016200 	 98.57 	 0.010211869791761224 	 90.52 	 0.9588288927374308 	 10896866
SAMN05930473 	 7700299 	 98.5 	 0.009833514257043785 	 90.48 	 0.9612936215922623 	 7617456
SAMN05930676 	 7898544 	 98.66 	 0.013828751223010215 	 90.26 	 0.958561729305466 	 7812234
SAMN05930677 	 9624980 	 98.66 	 0.014204185359346201 	 90.37 	 0.9666712916192406 	 9517020
SAMN05930649 	 8585790 	 98.67 	 0.01283492841078107 	 89.97 	 0.9616935990906498 	 8489256
SAMN05930678 	 3402276 	 98.67 	 0.013841028770152686 	 90.24 	 0.9568784412685428 	 3364176
SAMN05930642 	 63520065 	 94.19 	 0.042332355925643335 	 86.84 	 0.935001350077769 	 62849248
SAMN05930503 	 7046270 	 98.69 	 0.008005086379034581 	 90.47 	 0.9551838440050343 	 6970030
SAMN05930426 	 11225043 	 98.71 	 0.012678080609579848 	 91.07 	 0.9656064420315105 	 11101332
SAMN05930477 	 14497572 	 98.62 	 0.011210980707666084 	 90.61 	 0.9622152548642807 	 14342490
SAMN05930530 	 1087512 	 98.6 	 0.006940613069097169 	 90.25 	 0.9554758631469383 	 1075862
SAMN05930389 	 44571909 	 95.4 	 0.044346406612290265 	 88.89 	 0.9315133396853127 	 44043674
SAMN05930529 	 5028166 	 98.7 	 0.0055686307890391844 	 90.46 	 0.9610622431274204 	 4972784
SAMN05930600 	 30500814 	 91.93 	 0.03025637282991857 	 84.64 	 0.9403357670193626 	 30172676
SAMN05930373 	 120356259 	 97.59 	 0.041817700565119756 	 91.0 	 0.9368100652392717 	 118981376
SAMN05930622 	 53120217 	 94.84 	 0.034824462407598976 	 87.46 	 0.9418307403777781 	 52463862
SAMN05930378 	 54651350 	 96.26 	 0.05150090528413296 	 90.27 	 0.9466673165881826 	 54029672
SAMN05930634 	 82017535 	 96.47 	 0.04213881824173331 	 89.32 	 0.9385611835432788 	 81074764
SAMN05930407 	 3691832 	 98.65 	 0.00734134164284832 	 90.33 	 0.9416686820329537 	 3652294
SAMN05930647 	 8554692 	 98.66 	 0.012342700356716524 	 90.16 	 0.9643016773910623 	 8461456
SAMN05930440 	 10535877 	 98.68 	 0.008686509912748601 	 90.42 	 0.9560224824221879 	 10418842
SAMN05930486 	 15046773 	 98.53 	 0.009992308649834752 	 90.5 	 0.964953157960085 	 14875164
SAMN05930468 	 10397030 	 98.53 	 0.010355457279626971 	 90.42 	 0.9604898614435905 	 10281168
SAMN05930463 	 1436224 	 98.46 	 0.008172819838688115 	 90.32 	 0.9564527748042523 	 1420648
SAMN05930660 	 8071531 	 98.55 	 0.01581744529011906 	 90.21 	 0.9599436220047386 	 7980858
SAMN05930516 	 11059097 	 98.68 	 0.008078598098922543 	 90.34 	 0.9539522352602907 	 10935330
SAMN05930382 	 33290982 	 93.23 	 0.0403031067091983 	 87.54 	 0.9192898208481056 	 32936654
SAMN05930625 	 76340517 	 95.84 	 0.03196542407487232 	 89.2 	 0.9550620438581578 	 75467530
SAMN05930654 	 10664897 	 98.65 	 0.015467941228124378 	 90.32 	 0.9597055662981816 	 10545644
SAMN05930582 	 9420553 	 98.47 	 0.008633144996901987 	 90.57 	 0.9613976593547903 	 9317072
SAMN05930449 	 10603283 	 98.69 	 0.008666938343530018 	 90.62 	 0.9605907810544396 	 10487100
SAMN05930588 	 8339445 	 98.61 	 0.008861500975184799 	 90.48 	 0.952026940956235 	 8250890
SAMN05930481 	 7528935 	 97.37 	 0.009038994226939136 	 89.33 	 0.9603400946754785 	 7442484
SAMN05930651 	 9798230 	 98.68 	 0.012002678034706268 	 90.38 	 0.9655188492108958 	 9690988
SAMN05930577 	 6910260 	 98.64 	 0.007250378422808982 	 90.55 	 0.9593508121584895 	 6835340
SAMN05930412 	 15880435 	 98.55 	 0.010208662420141514 	 90.04 	 0.9522468510762859 	 15705952
SAMN05930416 	 11365182 	 98.7 	 0.008183854864796709 	 90.56 	 0.9489346186330402 	 11237688
SAMN05930377 	 58069881 	 95.16 	 0.05826424889694539 	 88.76 	 0.9376551874419201 	 57384670
