Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN06619715 	 131127508 	 94.6 	 0.03761852928677635 	 88.66 	 0.943324020221477 	 130528222
SAMN06619714 	 122422426 	 94.69 	 0.031080424758123972 	 88.23 	 0.9285818962726745 	 121861160
SAMN06619712 	 140997932 	 95.06 	 0.026016296465965188 	 88.74 	 0.9261953278711239 	 140376572
SAMN06619713 	 115930825 	 94.65 	 0.028428496044947495 	 87.21 	 0.9076255091456559 	 115403478
SAMN06619720 	 132645926 	 94.89 	 0.030770609570021774 	 88.14 	 0.9246997096199276 	 131982556
SAMEA104363372 	 105441487 	 96.16 	 0.002977907547908538 	 92.99 	 0.9754037152529915 	 104972862
SAMEA104363373 	 101414703 	 96.24 	 0.003232943451996305 	 92.98 	 0.9751407705069771 	 100914272
SAMEA104363374 	 80804821 	 96.17 	 0.002871487086147991 	 92.69 	 0.9736947874118275 	 80420580
SAMEA104363375 	 75161356 	 93.62 	 0.0021661663475044278 	 90.28 	 0.9588732261397119 	 74834490
SAMEA104363376 	 69320469 	 94.77 	 0.0013879450238572391 	 91.91 	 0.9594678271037704 	 69061836
SAMEA104363377 	 90971951 	 95.86 	 0.0031302505538218037 	 92.21 	 0.9735893183983619 	 90533876
SAMEA104363378 	 85895015 	 94.77 	 0.0035110535809324906 	 90.26 	 0.9660166943731949 	 85446184
SAMEA104363379 	 78225566 	 95.17 	 0.003817076887625204 	 90.84 	 0.9691544015504533 	 77796720
SAMEA104363380 	 71695591 	 95.93 	 0.002585151993516589 	 92.04 	 0.9661858116261295 	 71350656
SAMEA104363381 	 70897758 	 93.84 	 0.002140180511773024 	 90.58 	 0.9577796652200969 	 70593972
SAMEA104363382 	 91790189 	 95.86 	 0.002999601624090784 	 92.24 	 0.9498893788631223 	 91351422
SAMEA104363383 	 88220009 	 95.98 	 0.002043640689268123 	 93.02 	 0.9494406081403429 	 87891916
SAMEA104363384 	 87556944 	 95.9 	 0.0028097828540018482 	 92.63 	 0.9532024871227412 	 87162942
SAMEA104363385 	 86100045 	 96.06 	 0.0025457942559728047 	 92.77 	 0.9493173937597911 	 85738320
SAMEA104363386 	 98978020 	 95.97 	 0.0025918885829399295 	 92.85 	 0.9533813589304452 	 98579234
SAMEA104363387 	 95195268 	 96.05 	 0.002298916790695941 	 92.7 	 0.942499671752756 	 94810664
SAMEA104363388 	 88998367 	 95.89 	 0.002719656642688736 	 92.42 	 0.9470054067212073 	 88606934
SAMEA104363389 	 103836786 	 95.6 	 0.00286850172731656 	 91.74 	 0.9679743811983823 	 103346716
SAMEA104363390 	 96408764 	 95.58 	 0.0021746155774800724 	 92.09 	 0.964424531518812 	 96025544
SAMEA104363391 	 90805214 	 95.59 	 0.0024629973340517647 	 91.97 	 0.9677993328334115 	 90419498
SAMEA104363392 	 75859835 	 95.15 	 0.002690817874834555 	 91.06 	 0.8906741157513802 	 75528880
SAMEA104363393 	 77135008 	 95.24 	 0.003133298436943184 	 90.56 	 0.8869690703627736 	 76757592
SAMEA104363394 	 195501507 	 95.26 	 0.003334010105610081 	 91.28 	 0.8889619107904947 	 194655378
SAMEA104363395 	 125652564 	 94.87 	 0.0032881064010759063 	 90.25 	 0.9527904080380768 	 125066356
SAMEA104363397 	 126952956 	 95.26 	 0.00324825047791719 	 90.92 	 0.9561993102574143 	 126362456
SAMEA104363398 	 94745023 	 95.13 	 0.0032710214234683336 	 90.59 	 0.9492046000691415 	 94286790
SAMEA104363399 	 123052355 	 95.04 	 0.003259726317306158 	 90.75 	 0.9495676746397578 	 122488582
SAMEA104363400 	 169420791 	 95.24 	 0.0034177269305748904 	 90.89 	 0.9507533966344553 	 168638334
SAMEA104363401 	 100419830 	 95.12 	 0.0033944092516388445 	 90.45 	 0.9411666371315717 	 99910670
SAMEA104363402 	 90970736 	 95.43 	 0.004278837537381252 	 91.21 	 0.9432751676676384 	 90441374
SAMEA104363403 	 97377123 	 96.52 	 0.0018898175909345771 	 93.65 	 0.9522300333741844 	 97024554
SAMEA104363404 	 90572226 	 96.37 	 0.0018627785520033482 	 93.44 	 0.949491711825288 	 90248270
SAMEA104363405 	 90628117 	 96.13 	 0.002388088897400351 	 92.82 	 0.948859526024503 	 90266430
SAMEA104363406 	 95321259 	 96.15 	 0.0023817352223599983 	 93.04 	 0.9543568605711413 	 94940058
SAMEA104363408 	 86275562 	 96.48 	 0.0022195161128014443 	 93.42 	 0.9550885416777792 	 85946416
SAMEA104363409 	 84435005 	 95.99 	 0.0024280687849784575 	 92.64 	 0.9557173265395401 	 84070422
SAMEA104363410 	 92098645 	 96.27 	 0.002363292098379949 	 93.1 	 0.949839167400589 	 91721810
SAMEA104363411 	 94523850 	 95.64 	 0.002815162522474487 	 92.21 	 0.9461441374282937 	 94124576
SAMEA104363412 	 93118910 	 96.06 	 0.003006091888317851 	 92.31 	 0.9453841116224658 	 92657318
SAMEA104363413 	 92013163 	 96.24 	 0.0020079627085529054 	 93.16 	 0.9507080588782403 	 91668564
SAMEA104363414 	 92783823 	 95.82 	 0.0025535916966904887 	 92.79 	 0.9528166294763623 	 92423396
SAMEA104363415 	 95406869 	 96.28 	 0.0023924378023557195 	 93.35 	 0.95405252967621 	 95009470
SAMEA104363416 	 92129010 	 96.13 	 0.00228612030021814 	 93.19 	 0.9509405003209737 	 91783674
SAMEA104363417 	 91831192 	 96.47 	 0.0021379554781342704 	 93.6 	 0.9522646819087973 	 91473854
SAMEA104363418 	 83644137 	 96.02 	 0.002559509939112648 	 92.87 	 0.9490696110065302 	 83313364
SAMEA104363419 	 83642087 	 96.06 	 0.0025635658756338778 	 93.0 	 0.9509148375132493 	 83312960
SAMEA104363420 	 96770014 	 96.44 	 0.001965753564942132 	 93.65 	 0.9522054002103697 	 96409298
SAMEA104363421 	 90927530 	 96.05 	 0.003392294940817154 	 92.38 	 0.9497427744988584 	 90447754
SAMEA104363422 	 87182377 	 96.33 	 0.002175267600239897 	 93.77 	 0.9564703727901398 	 86857658
SAMEA104363407 	 91758197 	 96.34 	 0.0019458425060379075 	 93.51 	 0.9574709065925129 	 91414598
