Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN09425179 	 1032670631 	 99.32 	 0.07630005892943807 	 96.4 	 0.9809217319465933 	 1027373618
SAMN10581952 	 222328592 	 99.03 	 0.04994732301457655 	 92.95 	 0.992541796089539 	 222327010
SAMN10592523 	 109709520 	 99.67 	 0.05097302403656492 	 97.69 	 0.9837621009091807 	 109220688
SAMN10592522 	 101535966 	 99.65 	 0.055627155800142776 	 97.76 	 0.9712268755054498 	 100934518
SAMN10592520 	 108004473 	 99.65 	 0.04678489565890479 	 97.31 	 0.9818493967098508 	 107438342
SAMN10592519 	 138230722 	 99.64 	 0.0586228725622948 	 97.39 	 0.9744424335383659 	 137417930
SAMN10592518 	 108623497 	 99.76 	 0.04814191353091864 	 97.19 	 0.9841007490393141 	 108138456
SAMN10592517 	 119092589 	 99.79 	 0.05637553987511347 	 97.46 	 0.9856328829149256 	 118606062
SAMN10592516 	 135597196 	 99.78 	 0.04987762431311633 	 97.52 	 0.9762255455570755 	 134907324
SAMN10592515 	 205949882 	 99.75 	 0.05574371729914368 	 97.07 	 0.9831612429437159 	 204950768
SAMN10592514 	 95100111 	 99.67 	 0.05798422254207464 	 97.12 	 0.9819809189161388 	 94586152
SAMN10592528 	 100565079 	 99.65 	 0.04817870227099409 	 96.86 	 0.9811013681355393 	 100088098
SAMN10592531 	 135656971 	 99.68 	 0.05217308736754855 	 97.7 	 0.9823464730592004 	 135038476
SAMN10592525 	 99104023 	 99.7 	 0.034591592714657005 	 96.42 	 0.9761981949692441 	 98574760
SAMN10592524 	 144832490 	 99.75 	 0.05826229321887651 	 97.64 	 0.9853916761158438 	 144140422
SAMN10592527 	 124164087 	 99.72 	 0.05198321153845395 	 97.32 	 0.9774020930480807 	 123627644
SAMN10592526 	 244402377 	 99.72 	 0.0562207216176134 	 97.39 	 0.9832506894293683 	 243287132
SAMN10592532 	 132790900 	 99.68 	 0.05403346163027738 	 97.69 	 0.982838946565111 	 132211214
SAMN10592529 	 107401094 	 99.67 	 0.04921686365690092 	 97.62 	 0.978021249666744 	 106802700
SAMN10592530 	 137676477 	 99.73 	 0.05701312359990153 	 98.11 	 0.984074271926863 	 137077102
SAMN10592521 	 119228533 	 99.69 	 0.05332673178156105 	 97.55 	 0.9562081608861002 	 118552954
