Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN16492527 	 51157248 	 99.33 	 0.2461903541019251 	 96.55 	 0.9771772122934922 	 50205360
SAMN16492511 	 22526034 	 99.32 	 0.2371750393344874 	 96.55 	 0.9783733410655671 	 22114382
SAMN16492812 	 22112937 	 99.29 	 0.18063163658450254 	 95.83 	 0.97456340201237 	 21642952
SAMN16492801 	 19897313 	 99.28 	 0.1836152951908632 	 96.04 	 0.9757551207436177 	 19463202
SAMN16492799 	 17205895 	 99.33 	 0.19178479236331503 	 96.4 	 0.9774370270587088 	 16860040
SAMN16492796 	 23661506 	 99.24 	 0.18284406749088583 	 96.13 	 0.97737384341918 	 23147522
SAMN16492793 	 22847354 	 99.25 	 0.16319819791823595 	 95.56 	 0.9747329436198356 	 22337294
SAMN16492778 	 16176759 	 99.25 	 0.1693127776707312 	 95.95 	 0.9733256449080381 	 15843096
SAMN16492774 	 23508148 	 99.3 	 0.1646943859635391 	 95.95 	 0.9751753236524606 	 23042014
SAMN16492752 	 32825703 	 99.22 	 0.19873249934662482 	 95.67 	 0.9722941213940046 	 32115676
SAMN16492744 	 27624644 	 99.28 	 0.17989046302279948 	 95.93 	 0.9739872804905071 	 27085548
SAMN16492516 	 24882689 	 99.34 	 0.24026273848457455 	 96.8 	 0.9782836612138102 	 24438060
SAMN16492738 	 27321896 	 99.28 	 0.16497325075829292 	 95.87 	 0.9734230500340826 	 26755724
SAMN16492737 	 11166638 	 99.26 	 0.15246057049579292 	 95.9 	 0.9742854715229766 	 10939174
SAMN16492704 	 49507858 	 99.45 	 0.23679517704038014 	 97.14 	 0.979403611096618 	 48580374
SAMN16492701 	 10927345 	 99.41 	 0.2138132364265977 	 96.9 	 0.9784763611437846 	 10726052
SAMN16492698 	 8344435 	 99.46 	 0.20495455953578642 	 97.26 	 0.9799183562981653 	 8195702
SAMN16492707 	 29299691 	 99.48 	 0.23913842640866076 	 97.22 	 0.9818118307679317 	 28765070
SAMN16492689 	 11535997 	 99.43 	 0.22142888906784564 	 97.02 	 0.9799174482572776 	 11330954
SAMN16492678 	 19162076 	 99.47 	 0.21217330523060235 	 97.36 	 0.9804196565014369 	 18815916
SAMN16492507 	 48154559 	 99.37 	 0.23524954303911286 	 96.95 	 0.9781792674392171 	 47323818
SAMN16492676 	 27299799 	 99.55 	 0.22854073028156727 	 97.81 	 0.9820913476336574 	 26801650
SAMN16492673 	 12847650 	 99.49 	 0.23513148318953273 	 97.49 	 0.9832784422433972 	 12616310
SAMN16492668 	 13010010 	 99.54 	 0.23255992885478183 	 97.79 	 0.9831013578411328 	 12775876
SAMN16492655 	 9330364 	 99.53 	 0.20845628316322923 	 97.9 	 0.9827643472303673 	 9166646
SAMN16492652 	 5983733 	 99.51 	 0.19178278843658297 	 97.5 	 0.9828699723546225 	 5874030
SAMN16492642 	 13157238 	 99.53 	 0.2170278442937644 	 97.8 	 0.9819107869409351 	 12908916
SAMN16492648 	 18119306 	 99.52 	 0.2217966295177089 	 97.72 	 0.9830167771273263 	 17800572
SAMN16492636 	 8100536 	 99.5 	 0.20657534266868266 	 97.58 	 0.984193771715371 	 7952390
SAMN16492621 	 28670059 	 99.1 	 0.18107113068724415 	 96.17 	 0.9756648985916915 	 28062788
SAMN16492615 	 16072943 	 99.31 	 0.17546867428074622 	 96.73 	 0.9772114704252753 	 15735878
SAMN16492504 	 20321794 	 99.38 	 0.23484742537986558 	 97.01 	 0.9782664101028379 	 19959550
SAMN16492441 	 14242159 	 99.33 	 0.20307230104649163 	 96.25 	 0.9769313550636842 	 13938288
SAMN16492437 	 30592453 	 99.35 	 0.22517563400358906 	 96.62 	 0.9789037642805263 	 29957944
SAMN16492435 	 23770671 	 99.3 	 0.23630346825295762 	 96.52 	 0.9791477583777264 	 23315768
SAMN16492429 	 28380914 	 99.39 	 0.21811002986020817 	 96.67 	 0.9788990843127706 	 27807878
SAMN16492436 	 17530825 	 99.46 	 0.22340950867971132 	 97.28 	 0.9803018159882841 	 17209914
SAMN16492638 	 13547493 	 99.47 	 0.19238253158720953 	 97.21 	 0.9813243273936482 	 13272702
SAMN16492418 	 43324262 	 99.32 	 0.2388393828843524 	 95.8 	 0.9764642199358796 	 42316030
SAMN16492414 	 22031377 	 99.47 	 0.23365956653549164 	 97.41 	 0.9807837202242049 	 21645014
SAMN16492413 	 33206585 	 99.48 	 0.2447199855088983 	 97.34 	 0.9802588833161647 	 32615152
SAMN16492409 	 63045860 	 99.43 	 0.25557479904310926 	 97.15 	 0.9806025911476354 	 61926956
SAMN16492887 	 19117371 	 99.47 	 0.1997127115438624 	 96.35 	 0.9772913613203632 	 18632826
SAMN16492881 	 22164469 	 99.49 	 0.194007580330483 	 96.81 	 0.9770827258843975 	 21661158
SAMN16492879 	 16206374 	 99.33 	 0.20497632598137006 	 96.02 	 0.9757646970154684 	 15794830
SAMN16492869 	 16954599 	 99.53 	 0.183929622871057 	 95.86 	 0.9760946493806328 	 16444616
SAMN16492864 	 8697667 	 99.51 	 0.16271857729204856 	 96.95 	 0.9772243176845268 	 8482954
SAMN16492831 	 24226021 	 99.28 	 0.16757287546312288 	 95.82 	 0.9778310140446723 	 23691146
SAMN16492632 	 16384624 	 99.53 	 0.20856676357052809 	 97.61 	 0.9837810269198473 	 16083230
SAMN16492829 	 15501653 	 99.3 	 0.1724068394512508 	 96.23 	 0.9768148821085776 	 15180178
SAMN16492828 	 17859145 	 98.73 	 0.17654652560354933 	 95.53 	 0.9777193879517339 	 17453918
SAMN16492820 	 25119123 	 99.3 	 0.19667685054131867 	 96.08 	 0.9753715968680183 	 24581750
SAMN16492826 	 20053282 	 99.25 	 0.1757459452273199 	 95.88 	 0.9753541860565654 	 19628330
SAMN16492815 	 15410095 	 99.28 	 0.17398439140057215 	 95.84 	 0.9767094024841716 	 15084636
SAMN16492804 	 14009153 	 99.34 	 0.16549287455137365 	 96.31 	 0.9756180089787739 	 13718758
SAMN16492794 	 26167008 	 99.35 	 0.17745299730102884 	 96.57 	 0.9769220757329737 	 25639992
SAMN16492790 	 22473708 	 99.23 	 0.1743792346149554 	 95.65 	 0.9753727953836682 	 21982004
SAMN16492601 	 16635912 	 99.39 	 0.1805224144008456 	 96.84 	 0.9758098972273385 	 16293334
SAMN16492597 	 18469236 	 99.42 	 0.16849939001266756 	 96.94 	 0.9770802796098319 	 18093940
SAMN16492584 	 20224025 	 99.41 	 0.16921043165245298 	 97.04 	 0.9725618579201504 	 19753842
SAMN16492580 	 13851068 	 99.38 	 0.1668420803363322 	 97.06 	 0.9776205296312491 	 13544340
SAMN16492573 	 11102492 	 99.36 	 0.15697214643343135 	 96.95 	 0.9793236473341943 	 10901776
SAMN16492572 	 10600394 	 99.38 	 0.15807242636452948 	 97.36 	 0.9818192442907097 	 10417004
SAMN16492563 	 19096696 	 99.36 	 0.16376963847568188 	 96.57 	 0.9797474980096554 	 18710430
SAMN16492553 	 19711934 	 99.33 	 0.23868322611063938 	 96.53 	 0.9792590804542489 	 19326620
SAMN16492537 	 18710216 	 99.38 	 0.2076006498268112 	 97.05 	 0.979101823553947 	 18366086
SAMN16492534 	 16550735 	 99.34 	 0.2262411911011807 	 96.74 	 0.9775849387314356 	 16241342
SAMN16492533 	 23432123 	 99.32 	 0.22983645143890719 	 96.57 	 0.9768752684508301 	 22993524
SAMN16492529 	 20148891 	 99.33 	 0.232414081747725 	 96.74 	 0.9772223182750018 	 19782400
SAMN16492510 	 21084141 	 99.36 	 0.23238091606387948 	 96.73 	 0.9784340436361993 	 20698418
SAMN16492452 	 20121584 	 99.48 	 0.22200429151104606 	 97.47 	 0.980176796798508 	 19769770
SAMN16492444 	 16730693 	 99.36 	 0.20532646197022442 	 96.57 	 0.9784741428857402 	 16384346
SAMN16492443 	 19601514 	 99.32 	 0.2298386747064538 	 96.44 	 0.9784228214142962 	 19181318
SAMN16492426 	 21150180 	 99.33 	 0.23013832506390017 	 96.72 	 0.9787342092910226 	 20733482
SAMN16492416 	 11765718 	 99.35 	 0.19837191406423305 	 96.71 	 0.9773751289079462 	 11524582
SAMN16492410 	 19491952 	 99.47 	 0.21916045145196336 	 97.42 	 0.9809929453018805 	 19146520
SAMN16492891 	 11588153 	 99.49 	 0.2262974953817058 	 96.28 	 0.9746043726109541 	 11275658
SAMN16492868 	 14845670 	 99.35 	 0.17590199701327053 	 96.62 	 0.9781532974427994 	 14535358
SAMN16492859 	 36174179 	 99.4 	 0.20841979578859274 	 96.13 	 0.9767524984345731 	 35328208
SAMN16492858 	 22527549 	 99.42 	 0.18907853668412838 	 96.79 	 0.9780764420155705 	 22020726
SAMN16492857 	 19650133 	 99.41 	 0.17337180364122726 	 96.77 	 0.9767875616122821 	 19252434
SAMN16492587 	 22282816 	 99.31 	 0.16763271751649342 	 96.39 	 0.9768927736718531 	 21851880
SAMN16492578 	 9219732 	 99.35 	 0.14924501059249878 	 96.67 	 0.9796633641137834 	 9023932
SAMN16492564 	 16714950 	 99.29 	 0.17202408622221424 	 95.98 	 0.9776800283246189 	 16369328
SAMN16492552 	 20492561 	 99.34 	 0.22885182579180807 	 96.33 	 0.9757053991265584 	 20063676
SAMN16492538 	 46011139 	 99.36 	 0.24701016421262686 	 96.81 	 0.9780658073000217 	 45154994
SAMN16492519 	 98945553 	 99.31 	 0.24335246274281777 	 96.74 	 0.9757820948528009 	 97196384
SAMN16492513 	 64044588 	 99.31 	 0.24821066847990342 	 96.61 	 0.9773704201754109 	 62899770
SAMN16492834 	 16455646 	 99.3 	 0.1803905480222411 	 96.69 	 0.9785486250154098 	 16113496
SAMN16492830 	 16936061 	 99.32 	 0.16978499309845424 	 96.05 	 0.9751268345474886 	 16569950
SAMN16492806 	 16737636 	 99.09 	 0.17577530064580207 	 95.89 	 0.9749302911582143 	 16380108
SAMN16492791 	 17926391 	 99.25 	 0.1653244649187893 	 95.92 	 0.975341780044822 	 17544050
SAMN16492789 	 16497209 	 99.27 	 0.17839363009827905 	 96.05 	 0.9758932894717439 	 16147712
SAMN16492786 	 16157767 	 99.36 	 0.16210222613062808 	 96.31 	 0.9771858438657889 	 15817504
SAMN16492781 	 19571582 	 99.29 	 0.1736631203343705 	 96.44 	 0.9775755643853276 	 19191828
SAMN16492772 	 16713538 	 99.31 	 0.164829792471229 	 96.15 	 0.9770947800519244 	 16391658
SAMN16492746 	 28356823 	 99.26 	 0.17716751978880005 	 96.08 	 0.9747487559392404 	 27796612
SAMN16492729 	 42655959 	 99.23 	 0.19765857333086803 	 95.45 	 0.9708428885599434 	 41699702
SAMN16492717 	 9480141 	 99.46 	 0.21099696723920033 	 97.29 	 0.9804544145725645 	 9302626
SAMN16492713 	 276899 	 99.31 	 0.010068653191235793 	 96.45 	 0.9760024716017273 	 271682
SAMN16492693 	 12072619 	 99.48 	 0.2249707375011172 	 97.35 	 0.9795198084752545 	 11842322
SAMN16492692 	 9045783 	 99.42 	 0.2150081424681534 	 96.88 	 0.9787481499943755 	 8874838
SAMN16492687 	 8333039 	 99.47 	 0.22129837625864945 	 97.33 	 0.9821901219181832 	 8186812
SAMN16492682 	 25881759 	 99.42 	 0.24069639161696854 	 97.02 	 0.9813540289697403 	 25408930
SAMN16492674 	 1802305 	 99.48 	 0.19521224210108723 	 97.23 	 0.9821348603025417 	 1767664
SAMN16492671 	 15541542 	 99.43 	 0.2223774835212619 	 97.1 	 0.9817826782430619 	 15264492
SAMN16492670 	 21839125 	 99.55 	 0.24828838151711663 	 97.84 	 0.9834296392723967 	 21453374
SAMN16492649 	 9450623 	 99.47 	 0.2052871011784091 	 97.5 	 0.9830098706820135 	 9281880
SAMN16492643 	 9923376 	 99.56 	 0.2035029207801861 	 97.96 	 0.9845915643762623 	 9751066
SAMN16492641 	 25504670 	 99.53 	 0.2214059621237993 	 97.71 	 0.9828231357012873 	 25034752
SAMN16492637 	 18123941 	 99.54 	 0.23672996949173472 	 97.64 	 0.9833958840688072 	 17803108
SAMN16492610 	 30556571 	 99.24 	 0.17402580937501136 	 96.38 	 0.9763931753523595 	 29944270
SAMN16492620 	 18145827 	 99.39 	 0.17852611512277727 	 96.84 	 0.9771995064897738 	 17774960
SAMN16492608 	 25534554 	 99.33 	 0.1683791696537954 	 96.66 	 0.9760587443445508 	 25019550
SAMN16492598 	 14448816 	 98.67 	 0.19744815076889344 	 96.61 	 0.9784486475014342 	 14162598
SAMN16492449 	 20796970 	 99.49 	 0.22721949399359617 	 97.38 	 0.9801321030706276 	 20411500
SAMN16492411 	 22861611 	 99.46 	 0.2287657243402488 	 97.31 	 0.9799048117146594 	 22449582
SAMN16492898 	 13827421 	 99.45 	 0.19048519604631983 	 96.8 	 0.9765305916160055 	 13525144
SAMN16492894 	 21863108 	 99.51 	 0.21506731796778392 	 96.69 	 0.9756759025959358 	 21312280
SAMN16492892 	 17367532 	 99.28 	 0.1956925140543861 	 96.94 	 0.9792642956053722 	 17010426
SAMN16492886 	 21126478 	 99.46 	 0.22898345857743066 	 96.76 	 0.9775921676343354 	 20634120
SAMN16492883 	 22664988 	 99.51 	 0.23238834276020795 	 95.44 	 0.9757241879859883 	 22015058
SAMN16492893 	 14288942 	 99.3 	 0.14800689932116737 	 95.48 	 0.9715536922340798 	 13994170
SAMN16492875 	 12356142 	 99.44 	 0.18835215717009404 	 96.0 	 0.9746098308606138 	 12042704
SAMN16492874 	 13224124 	 99.43 	 0.1732653142090924 	 95.75 	 0.9758210420889378 	 12874532
SAMN16492870 	 11651032 	 99.44 	 0.17038662326221402 	 96.86 	 0.9770972610567399 	 11401916
SAMN16492453 	 20835493 	 99.5 	 0.211543686535279 	 97.62 	 0.9805729882026881 	 20469720
SAMN16492866 	 17274129 	 99.46 	 0.19451927214390954 	 96.89 	 0.9781814038048952 	 16910536
SAMN16492862 	 20788775 	 99.46 	 0.18475744722813153 	 95.22 	 0.9747040029632412 	 20114832
SAMN16492855 	 33022156 	 99.44 	 0.22132143643195193 	 96.44 	 0.9770672302891108 	 32268978
SAMN16492854 	 37118224 	 99.41 	 0.19977440192181609 	 96.75 	 0.9770072321052344 	 36323552
SAMN16492838 	 20764159 	 99.33 	 0.19228522571032133 	 96.49 	 0.9773237533030347 	 20329630
SAMN16492809 	 23091869 	 99.19 	 0.1789163969360817 	 96.0 	 0.9747284868588287 	 22585502
SAMN16492807 	 11081628 	 99.26 	 0.17231538542892796 	 96.08 	 0.9746734560722702 	 10845328
SAMN16492805 	 30834468 	 99.3 	 0.1743467083654565 	 96.11 	 0.9757085857803212 	 30184714
SAMN16492785 	 23962134 	 99.25 	 0.16929122422902734 	 96.11 	 0.9749387290262185 	 23449394
SAMN16492782 	 36573564 	 99.31 	 0.17688541373763847 	 96.44 	 0.97586227304338 	 35847112
SAMN16492631 	 7752240 	 99.52 	 0.19650810604418853 	 97.85 	 0.9827372305425254 	 7618692
SAMN16492779 	 18825595 	 99.27 	 0.17603581719462252 	 96.26 	 0.9739440450581875 	 18451816
SAMN16492777 	 21316266 	 99.23 	 0.1719062334838569 	 95.81 	 0.972344153687903 	 20860442
SAMN16492764 	 43005571 	 99.22 	 0.19820441402812672 	 95.85 	 0.972848451560137 	 42083848
SAMN16492761 	 24212247 	 99.29 	 0.1889797340990285 	 96.14 	 0.9758464621695868 	 23724908
SAMN16492751 	 38183960 	 99.27 	 0.1878827654334438 	 95.67 	 0.9729163371281934 	 37371962
SAMN16492748 	 30804072 	 99.24 	 0.19019157597086514 	 95.7 	 0.9745039737989997 	 30162350
SAMN16492741 	 24447290 	 99.26 	 0.1644149515140533 	 96.04 	 0.9735781590172113 	 23966704
SAMN16492740 	 27297223 	 99.27 	 0.17263089362606593 	 96.01 	 0.9743721351690021 	 26736444
SAMN16492727 	 25107540 	 99.24 	 0.19145953765283258 	 95.7 	 0.9732837737805365 	 24571382
SAMN16492623 	 22349794 	 99.38 	 0.171393347070671 	 96.41 	 0.9774737602773976 	 21896724
SAMN16492723 	 23940455 	 99.48 	 0.23456671980545066 	 97.28 	 0.9815006492823912 	 23511002
SAMN16492709 	 11488556 	 99.49 	 0.21270340676408767 	 97.28 	 0.9807447706209216 	 11280748
SAMN16492672 	 9188307 	 99.5 	 0.21826523645759768 	 97.5 	 0.9825376982406544 	 9019700
SAMN16492669 	 13207136 	 99.48 	 0.21928895106403085 	 97.33 	 0.9824058606122844 	 12968280
SAMN16492656 	 20579160 	 99.55 	 0.23423667438321097 	 97.66 	 0.9843424025366904 	 20205502
SAMN16492651 	 12883041 	 99.51 	 0.20423097310642727 	 97.6 	 0.9828073170511837 	 12646682
SAMN16492639 	 11847726 	 99.5 	 0.2065370181585901 	 97.42 	 0.9825211569005956 	 11627120
SAMN16492635 	 14385309 	 99.49 	 0.2224537547299123 	 97.49 	 0.9832767001917042 	 14123582
SAMN16492633 	 14207130 	 99.45 	 0.2126769446045753 	 97.16 	 0.9816538627825017 	 13936534
SAMN16492607 	 23988590 	 99.37 	 0.18349294393709675 	 96.47 	 0.9810592333982728 	 23498888
SAMN16492629 	 11319299 	 99.54 	 0.2295620956739459 	 97.88 	 0.9825756028737446 	 11114964
SAMN16492628 	 12140912 	 99.51 	 0.22538240949279592 	 97.47 	 0.9818304314303824 	 11909124
SAMN16492627 	 223892 	 99.31 	 0.009692173011987923 	 96.63 	 0.9752739932856103 	 219620
SAMN16492622 	 23765214 	 99.38 	 0.201080453136252 	 96.73 	 0.9758767154221988 	 23266798
SAMN16492582 	 20567385 	 99.34 	 0.18771375165097556 	 96.83 	 0.9773071804327521 	 20194196
SAMN16492575 	 13356231 	 99.35 	 0.1647681894690201 	 96.96 	 0.9799198340298033 	 13125254
SAMN16492569 	 10651926 	 99.34 	 0.18205364926493106 	 97.04 	 0.9802568327754411 	 10465120
SAMN16492797 	 22575737 	 99.29 	 0.170287596812454 	 96.06 	 0.9749007968911798 	 22086904
SAMN16492451 	 30324613 	 99.45 	 0.23039413561518493 	 97.25 	 0.9812903041280338 	 29780206
SAMN16492771 	 19773213 	 99.26 	 0.17592745296376466 	 95.81 	 0.9748159162659472 	 19347384
SAMN16492767 	 32765256 	 99.22 	 0.20528568432366284 	 95.76 	 0.9719903107370375 	 32063474
SAMN16492760 	 20890617 	 99.32 	 0.1659909326756601 	 96.23 	 0.9751066102194337 	 20471160
SAMN16492753 	 18920675 	 99.24 	 0.1822896381867983 	 95.75 	 0.9733679988692365 	 18524546
SAMN16492750 	 50416670 	 99.31 	 0.18145196816846493 	 95.64 	 0.9743009858506559 	 49296820
SAMN16492734 	 21334338 	 99.26 	 0.1546783406168966 	 95.16 	 0.9726940387984822 	 20863900
SAMN16492724 	 13944336 	 99.46 	 0.2257562497059738 	 97.16 	 0.9828855516299878 	 13695256
SAMN16492885 	 27953927 	 99.43 	 0.1916176213810675 	 96.57 	 0.9768630708028497 	 27327086
SAMN16492878 	 16008746 	 99.41 	 0.17727815782697784 	 96.77 	 0.9750269672020179 	 15628444
SAMN16492712 	 13136690 	 99.45 	 0.2263973649374386 	 97.1 	 0.9799195823008129 	 12898460
SAMN16492877 	 9975831 	 99.52 	 0.1910561636419061 	 95.28 	 0.9745077224346679 	 9694052
SAMN16492876 	 13957255 	 99.35 	 0.18150109029318445 	 96.45 	 0.9751945611515893 	 13642418
