Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMN14363436 	 58887994 	 92.46 	 0.20209762961190358 	 77.22 	 0.9887358833705975 	 55692184
SAMN14363431 	 71364084 	 93.33 	 0.21466581144655342 	 78.19 	 0.9901291703246401 	 67416612
SAMN14363430 	 57724090 	 92.49 	 0.23543712858877464 	 77.23 	 0.9877846195559599 	 54544714
SAMN14363427 	 59545338 	 93.12 	 0.20209289936350686 	 77.83 	 0.9860781445375113 	 56215254
SAMN14363425 	 70164084 	 90.93 	 0.2098221933603523 	 76.77 	 0.9878906331562562 	 66332452
SAMN14363423 	 58855489 	 90.41 	 0.18790232122614767 	 75.59 	 0.9874802510781844 	 55733178
SAMN14363422 	 59712793 	 92.29 	 0.15861153907170278 	 76.79 	 0.9883226514501294 	 56476506
SAMN14363420 	 71167194 	 91.26 	 0.21905262978332404 	 75.84 	 0.9850556496946572 	 67323126
SAMN14363418 	 67067230 	 91.84 	 0.20779148028030978 	 77.06 	 0.9860947023864849 	 63401022
SAMN14363435 	 56588466 	 91.98 	 0.18791149065606408 	 74.57 	 0.987310588814074 	 53278654
SAMN14363432 	 57615385 	 93.08 	 0.24196446834469648 	 76.58 	 0.9868128983938182 	 54442438
SAMN14363429 	 72164736 	 89.01 	 0.15836053221340685 	 73.51 	 0.9884995515645235 	 68316580
SAMN14363428 	 72825490 	 84.23 	 0.17327737856621356 	 70.21 	 0.9937421542931076 	 69541434
SAMN14363424 	 67878946 	 90.84 	 0.21827889018783528 	 76.91 	 0.9873714180382025 	 64170868
SAMN14363421 	 69076709 	 91.9 	 0.20462321098707814 	 76.22 	 0.9882204171909601 	 65305730
SAMN14363419 	 61518509 	 84.51 	 0.14488047816633529 	 70.04 	 0.9881966969534234 	 58420240
SAMN14363417 	 63859312 	 92.89 	 0.15963587268212348 	 78.6 	 0.986149258855301 	 60299836
SAMN14363416 	 63029551 	 92.32 	 0.17329715707478227 	 77.59 	 0.9883203249077778 	 59565726
SAMN14363426 	 121862901 	 91.91 	 0.21747669538902573 	 77.82 	 0.9886145057609623 	 115100124
SAMN14363434 	 59757887 	 92.18 	 0.18921975939343372 	 75.81 	 0.9884098396343909 	 56453880
SAMN14363433 	 74807950 	 90.65 	 0.21364380390052126 	 73.63 	 0.9891697541123154 	 70767598
