Sample	Total_alignments	Percent_mapped	Percent_duplicates	Percent_properly_paired	Fraction_reads_pass_filter	Num_filtered_reads
SAMEA104156767 	 53383454 	 98.71 	 0.014601078454009365 	 84.99 	 0.9624036927313689 	 53057868
SAMEA104156768 	 55393024 	 98.84 	 0.018842083797411025 	 81.54 	 0.9429769952917377 	 54603098
SAMEA104156769 	 52382283 	 98.84 	 0.015252122554490419 	 84.51 	 0.9647960804102497 	 51920914
SAMEA104156770 	 48545521 	 98.81 	 0.015167454892491524 	 83.35 	 0.9613266085944531 	 48200572
SAMEA104156771 	 48841667 	 98.88 	 0.01060512533284337 	 83.6 	 0.95856707326254 	 48384946
SAMEA104156772 	 49136111 	 98.37 	 0.017339101175508173 	 86.3 	 0.9637216039935235 	 48712118
SAMEA104156773 	 49204309 	 98.81 	 0.01352956709543467 	 85.83 	 0.9679630547744975 	 48884076
SAMEA104156774 	 48368809 	 98.63 	 0.012167386631330946 	 93.19 	 0.9646366719124565 	 48112400
SAMEA104156776 	 50117687 	 98.1 	 0.020266817181726682 	 89.93 	 0.9619605765296262 	 49843716
SAMEA104156775 	 14726774 	 97.45 	 0.030681397025580755 	 86.7 	 0.8721885660133187 	 14274648
SAMEA104157457 	 41625746 	 98.44 	 0.009676030791135852 	 81.81 	 0.9673883819674122 	 41328068
SAMEA104157458 	 44642360 	 98.39 	 0.012286693624620204 	 80.48 	 0.9656393499559841 	 44306832
SAMEA104157459 	 36406807 	 98.42 	 0.009677558375278558 	 83.54 	 0.9670545380881364 	 36127970
SAMEA104157460 	 47597653 	 98.42 	 0.014147966497423729 	 84.06 	 0.965779400882652 	 47167874
SAMEA104157461 	 54545409 	 98.92 	 0.013583471342198571 	 84.11 	 0.960692743359867 	 53908034
SAMEA104157462 	 58719951 	 98.87 	 0.02172680627747799 	 80.3 	 0.9598772427299423 	 58335186
SAMEA104157463 	 43512805 	 98.95 	 0.01375376742547395 	 89.06 	 0.9549242909511197 	 43038730
SAMEA104157464 	 56258608 	 98.9 	 0.014060372769976818 	 85.98 	 0.9597917662787213 	 55756254
SAMEA104157465 	 53019212 	 98.9 	 0.012384944536708693 	 84.27 	 0.9617277231604253 	 52670244
SAMEA104157466 	 52011842 	 98.83 	 0.019593038062370487 	 80.6 	 0.9589222916481881 	 51504610
