Organism	BioProject	BioSample	Run
Passer_italiae	PRJEB22939	SAMEA104363372	ERR2185478
Passer_italiae	PRJEB22939	SAMEA104363373	ERR2185479
Passer_italiae	PRJEB22939	SAMEA104363374	ERR2185480
Passer_italiae	PRJEB22939	SAMEA104363375	ERR2185481
Passer_italiae	PRJEB22939	SAMEA104363376	ERR2185482
Passer_italiae	PRJEB22939	SAMEA104363377	ERR2185483
Passer_italiae	PRJEB22939	SAMEA104363378	ERR2185484
Passer_italiae	PRJEB22939	SAMEA104363379	ERR2185485
Passer_italiae	PRJEB22939	SAMEA104363380	ERR2185486
Passer_italiae	PRJEB22939	SAMEA104363381	ERR2185487
Passer_italiae	PRJEB22939	SAMEA104363382	ERR2185488
Passer_italiae	PRJEB22939	SAMEA104363383	ERR2185489
Passer_italiae	PRJEB22939	SAMEA104363384	ERR2185490
Passer_italiae	PRJEB22939	SAMEA104363385	ERR2185491
Passer_italiae	PRJEB22939	SAMEA104363386	ERR2185492
Passer_italiae	PRJEB22939	SAMEA104363387	ERR2185493
Passer_italiae	PRJEB22939	SAMEA104363388	ERR2185494
Passer_italiae	PRJEB22939	SAMEA104363389	ERR2185495
Passer_italiae	PRJEB22939	SAMEA104363390	ERR2185496
Passer_italiae	PRJEB22939	SAMEA104363391	ERR2185497
Passer_italiae	PRJEB22939	SAMEA104363392	ERR2185498
Passer_italiae	PRJEB22939	SAMEA104363393	ERR2185499
Passer_italiae	PRJEB22939	SAMEA104363394	ERR2185500
Passer_italiae	PRJEB22939	SAMEA104363395	ERR2185501
Passer_italiae	PRJEB22939	SAMEA104363397	ERR2185503
Passer_italiae	PRJEB22939	SAMEA104363398	ERR2185504
Passer_italiae	PRJEB22939	SAMEA104363399	ERR2185505
Passer_italiae	PRJEB22939	SAMEA104363400	ERR2185506
Passer_italiae	PRJEB22939	SAMEA104363401	ERR2185507
Passer_italiae	PRJEB22939	SAMEA104363402	ERR2185508
Passer_italiae	PRJEB22939	SAMEA104363403	ERR2185509
Passer_italiae	PRJEB22939	SAMEA104363404	ERR2185510
Passer_italiae	PRJEB22939	SAMEA104363405	ERR2185511
Passer_italiae	PRJEB22939	SAMEA104363406	ERR2185512
Passer_italiae	PRJEB22939	SAMEA104363408	ERR2185513
Passer_italiae	PRJEB22939	SAMEA104363409	ERR2185514
Passer_italiae	PRJEB22939	SAMEA104363410	ERR2185515
Passer_italiae	PRJEB22939	SAMEA104363411	ERR2185516
Passer_italiae	PRJEB22939	SAMEA104363412	ERR2185517
Passer_italiae	PRJEB22939	SAMEA104363413	ERR2185518
Passer_italiae	PRJEB22939	SAMEA104363414	ERR2185519
Passer_italiae	PRJEB22939	SAMEA104363415	ERR2185520
Passer_italiae	PRJEB22939	SAMEA104363416	ERR2185521
Passer_italiae	PRJEB22939	SAMEA104363417	ERR2185522
Passer_italiae	PRJEB22939	SAMEA104363418	ERR2185523
Passer_italiae	PRJEB22939	SAMEA104363419	ERR2185524
Passer_italiae	PRJEB22939	SAMEA104363420	ERR2185525
Passer_italiae	PRJEB22939	SAMEA104363421	ERR2185526
Passer_italiae	PRJEB22939	SAMEA104363422	ERR2185527
Passer_italiae	PRJEB22939	SAMEA104363407	ERR2185528
