Organism	BioProject	BioSample	Run
Poecilia_reticulata	PRJEB10680	SAMEA3522226	ERR1001649
Poecilia_reticulata	PRJEB10680	SAMEA3522227	ERR1001650
Poecilia_reticulata	PRJEB10680	SAMEA3522228	ERR1001651
Poecilia_reticulata	PRJEB10680	SAMEA3539925	ERR1016705
Poecilia_reticulata	PRJEB10680	SAMEA3539926	ERR1016706
Poecilia_reticulata	PRJEB10680	SAMEA3539927	ERR1016707
Poecilia_reticulata	PRJEB10680	SAMEA3539928	ERR1016708
Poecilia_reticulata	PRJEB10680	SAMEA3539929	ERR1016709
Poecilia_reticulata	PRJEB10680	SAMEA3539930	ERR1016710
Poecilia_reticulata	PRJEB10680	SAMEA3539931	ERR1016711
Poecilia_reticulata	PRJEB10680	SAMEA3539932	ERR1016712
Poecilia_reticulata	PRJEB10680	SAMEA3539932	ERR1016713
Poecilia_reticulata	PRJEB10680	SAMEA3539933	ERR1016714
Poecilia_reticulata	PRJEB10680	SAMEA3539934	ERR1016715
Poecilia_reticulata	PRJEB10680	SAMEA3539935	ERR1016716
Poecilia_reticulata	PRJEB10680	SAMEA3539935	ERR1016717
Poecilia_reticulata	PRJEB10680	SAMEA3539936	ERR1016718
Poecilia_reticulata	PRJEB10680	SAMEA3539937	ERR1016720
Poecilia_reticulata	PRJEB10680	SAMEA3539937	ERR1016721
Poecilia_reticulata	PRJEB10680	SAMEA3539938	ERR1016722
Poecilia_reticulata	PRJEB10680	SAMEA3539939	ERR1016724
Poecilia_reticulata	PRJEB10680	SAMEA3539939	ERR1016725
Poecilia_reticulata	PRJEB10680	SAMEA3539940	ERR1016726
Poecilia_reticulata	PRJEB10680	SAMEA3539940	ERR1016727
Poecilia_reticulata	PRJEB10680	SAMEA3539941	ERR1016728
Poecilia_reticulata	PRJEB10680	SAMEA3539941	ERR1016729
Poecilia_reticulata	PRJEB10680	SAMEA3539941	ERR1016730
Poecilia_reticulata	PRJEB10680	SAMEA3539942	ERR1016732
Poecilia_reticulata	PRJEB10680	SAMEA3539943	ERR1016733
Poecilia_reticulata	PRJEB10680	SAMEA3539943	ERR1016734
Poecilia_reticulata	PRJEB10680	SAMEA3539944	ERR1016735
Poecilia_reticulata	PRJEB10680	SAMEA3539944	ERR1016736
Poecilia_reticulata	PRJEB10680	SAMEA3539945	ERR1016738
Poecilia_reticulata	PRJEB10680	SAMEA3539946	ERR1016739
Poecilia_reticulata	PRJEB10680	SAMEA3539947	ERR1016740
Poecilia_reticulata	PRJEB10680	SAMEA3539948	ERR1016741
Poecilia_reticulata	PRJEB10680	SAMEA3539949	ERR1016742
Poecilia_reticulata	PRJEB10680	SAMEA3539951	ERR1016744
Poecilia_reticulata	PRJEB10680	SAMEA3539951	ERR1016745
Poecilia_reticulata	PRJEB10680	SAMEA3539952	ERR1016746
Poecilia_reticulata	PRJEB10680	SAMEA3539953	ERR1016747
Poecilia_reticulata	PRJEB10680	SAMEA3539954	ERR1016748
Poecilia_reticulata	PRJEB10680	SAMEA3539955	ERR1016749
Poecilia_reticulata	PRJEB10680	SAMEA3539956	ERR1016750
Poecilia_reticulata	PRJEB10680	SAMEA3539958	ERR1016752
Poecilia_reticulata	PRJEB10680	SAMEA3539958	ERR1016753
Poecilia_reticulata	PRJEB10680	SAMEA3539959	ERR1016754
Poecilia_reticulata	PRJEB10680	SAMEA3539959	ERR1016755
Poecilia_reticulata	PRJEB10680	SAMEA3539960	ERR1016756
Poecilia_reticulata	PRJEB10680	SAMEA3539960	ERR1016757
Poecilia_reticulata	PRJEB10680	SAMEA3539961	ERR1016758
Poecilia_reticulata	PRJEB10680	SAMEA3539961	ERR1016759
Poecilia_reticulata	PRJEB10680	SAMEA3539962	ERR1016760
Poecilia_reticulata	PRJEB10680	SAMEA3539963	ERR1016761
Poecilia_reticulata	PRJEB10680	SAMEA3539964	ERR1016762
Poecilia_reticulata	PRJEB10680	SAMEA3539965	ERR1016763
Poecilia_reticulata	PRJEB10680	SAMEA3539966	ERR1016764
Poecilia_reticulata	PRJEB10680	SAMEA3539967	ERR1016765
Poecilia_reticulata	PRJEB10680	SAMEA3539968	ERR1016766
Poecilia_reticulata	PRJEB10680	SAMEA3539968	ERR1016767
Poecilia_reticulata	PRJEB10680	SAMEA3539969	ERR1016768
Poecilia_reticulata	PRJEB10680	SAMEA3539970	ERR1016770
Poecilia_reticulata	PRJEB10680	SAMEA3539971	ERR1016771
Poecilia_reticulata	PRJEB10680	SAMEA3539971	ERR1016772
Poecilia_reticulata	PRJEB10680	SAMEA3539972	ERR1016773
Poecilia_reticulata	PRJEB10680	SAMEA3539972	ERR1016774
Poecilia_reticulata	PRJEB10680	SAMEA3539973	ERR1016775
Poecilia_reticulata	PRJEB10680	SAMEA3539973	ERR1016776
Poecilia_reticulata	PRJEB10680	SAMEA3539974	ERR1016777
Poecilia_reticulata	PRJEB10680	SAMEA3539974	ERR1016778
Poecilia_reticulata	PRJEB10680	SAMEA3539975	ERR1016779
Poecilia_reticulata	PRJEB10680	SAMEA3539976	ERR1016780
Poecilia_reticulata	PRJEB10680	SAMEA3628558	ERR1080470
Poecilia_reticulata	PRJEB10680	SAMEA3628559	ERR1080471
Poecilia_reticulata	PRJEB10680	SAMEA3628559	ERR1080472
Poecilia_reticulata	PRJEB10680	SAMEA3628560	ERR1080473
Poecilia_reticulata	PRJEB10680	SAMEA3628560	ERR1080474
Poecilia_reticulata	PRJEB10680	SAMEA3628561	ERR1080475
Poecilia_reticulata	PRJEB10680	SAMEA3628561	ERR1080476
Poecilia_reticulata	PRJEB10680	SAMEA3628562	ERR1080477
