Organism	BioProject	BioSample	Run
Parus_major	PRJNA274877	SAMN03333188	SRR1793405
Parus_major	PRJNA274877	SAMN03333190	SRR1793407
Parus_major	PRJNA274877	SAMN03333191	SRR1793415
Parus_major	PRJNA274877	SAMN03333193	SRR1793419
Parus_major	PRJNA274877	SAMN03333194	SRR1793420
Parus_major	PRJNA274877	SAMN03333195	SRR1793421
Parus_major	PRJNA274877	SAMN03333196	SRR1793422
Parus_major	PRJNA274877	SAMN03333197	SRR1793423
Parus_major	PRJNA274877	SAMN03333198	SRR1793424
Parus_major	PRJNA274877	SAMN03333199	SRR1793425
Parus_major	PRJNA274877	SAMN03333200	SRR1793427
Parus_major	PRJNA274877	SAMN03333201	SRR1793428
Parus_major	PRJNA274877	SAMN03333202	SRR1793429
Parus_major	PRJNA274877	SAMN03333203	SRR1793430
Parus_major	PRJNA274877	SAMN03333204	SRR1793431
Parus_major	PRJNA274877	SAMN03333205	SRR1793432
Parus_major	PRJNA274877	SAMN03333206	SRR1793433
Parus_major	PRJNA274877	SAMN03333207	SRR1793434
Parus_major	PRJNA274877	SAMN03333208	SRR1793435
Parus_major	PRJNA274877	SAMN03333209	SRR1793436
Parus_major	PRJNA274877	SAMN03333210	SRR1793437
Parus_major	PRJNA274877	SAMN03333211	SRR1793438
Parus_major	PRJNA274877	SAMN03333212	SRR1793439
Parus_major	PRJNA274877	SAMN03333214	SRR1793441
Parus_major	PRJNA274877	SAMN03333215	SRR1793442
Parus_major	PRJNA274877	SAMN03333216	SRR1793443
Parus_major	PRJNA274877	SAMN03333217	SRR1793444
Parus_major	PRJNA274877	SAMN03333218	SRR1793445
Parus_major	PRJNA274877	SAMN03333219	SRR1793447
Parus_major	PRJNA274877	SAMN03333189	SRR1793406
Parus_major	PRJNA274877	SAMN03333192	SRR1793417
Parus_major	PRJNA274877	SAMN03333213	SRR1793440
