Organism	BioProject	BioSample	Run
Ficedula_albicollis	PRJEB2984	SAMEA1570901	ERR117155
Ficedula_albicollis	PRJEB2984	SAMEA1570901	ERR117156
Ficedula_albicollis	PRJEB2984	SAMEA1570901	ERR117157
Ficedula_albicollis	PRJEB2984	SAMEA1570901	ERR117158
Ficedula_albicollis	PRJEB2984	SAMEA1570884	ERR117159
Ficedula_albicollis	PRJEB2984	SAMEA1570884	ERR117161
Ficedula_albicollis	PRJEB2984	SAMEA1570884	ERR117163
Ficedula_albicollis	PRJEB2984	SAMEA1570884	ERR117165
Ficedula_albicollis	PRJEB2984	SAMEA1570884	ERR117169
Ficedula_albicollis	PRJEB2984	SAMEA1570884	ERR117171
Ficedula_albicollis	PRJEB2984	SAMEA1570884	ERR117187
Ficedula_albicollis	PRJEB2984	SAMEA1570884	ERR117189
Ficedula_albicollis	PRJEB2984	SAMEA1570868	ERR117196
Ficedula_albicollis	PRJEB2984	SAMEA1570868	ERR117200
Ficedula_albicollis	PRJEB2984	SAMEA1570869	ERR117204
Ficedula_albicollis	PRJEB2984	SAMEA1570892	ERR117206
Ficedula_albicollis	PRJEB2984	SAMEA1570892	ERR117207
Ficedula_albicollis	PRJEB2984	SAMEA1570881	ERR117214
Ficedula_hypoleuca	PRJEB2984	SAMEA1570878	ERR117215
Ficedula_hypoleuca	PRJEB2984	SAMEA1570906	ERR117216
Ficedula_hypoleuca	PRJEB2984	SAMEA1570866	ERR117217
Ficedula_hypoleuca	PRJEB2984	SAMEA1570905	ERR117218
Ficedula_hypoleuca	PRJEB2984	SAMEA1570873	ERR117219
Ficedula_hypoleuca	PRJEB2984	SAMEA1570896	ERR117220
Ficedula_hypoleuca	PRJEB2984	SAMEA1570890	ERR117221
Ficedula_hypoleuca	PRJEB2984	SAMEA1570879	ERR117224
Ficedula_albicollis	PRJEB2984	SAMEA1570894	ERR168682
Ficedula_albicollis	PRJEB2984	SAMEA1570876	ERR168689
Ficedula_albicollis	PRJEB2984	SAMEA1570884	ERR168691
Ficedula_albicollis	PRJEB2984	SAMEA1570881	ERR168694
