Organism	BioProject	BioSample	Run
Larimichthys_crocea	PRJNA629649	SAMN14785124	SRR11658680
Larimichthys_crocea	PRJNA629649	SAMN14785196	SRR11658681
Larimichthys_crocea	PRJNA629649	SAMN14785195	SRR11658682
Larimichthys_crocea	PRJNA629649	SAMN14785194	SRR11658684
Larimichthys_crocea	PRJNA629649	SAMN14785193	SRR11658685
Larimichthys_crocea	PRJNA629649	SAMN14785192	SRR11658686
Larimichthys_crocea	PRJNA629649	SAMN14785190	SRR11658688
Larimichthys_crocea	PRJNA629649	SAMN14785189	SRR11658689
Larimichthys_crocea	PRJNA629649	SAMN14785188	SRR11658690
Larimichthys_crocea	PRJNA629649	SAMN14785187	SRR11658691
Larimichthys_crocea	PRJNA629649	SAMN14785185	SRR11658693
Larimichthys_crocea	PRJNA629649	SAMN14785122	SRR11658694
Larimichthys_crocea	PRJNA629649	SAMN14785184	SRR11658695
Larimichthys_crocea	PRJNA629649	SAMN14785183	SRR11658696
Larimichthys_crocea	PRJNA629649	SAMN14785182	SRR11658697
Larimichthys_crocea	PRJNA629649	SAMN14785181	SRR11658698
Larimichthys_crocea	PRJNA629649	SAMN14785180	SRR11658699
Larimichthys_crocea	PRJNA629649	SAMN14785179	SRR11658700
Larimichthys_crocea	PRJNA629649	SAMN14785178	SRR11658701
Larimichthys_crocea	PRJNA629649	SAMN14785177	SRR11658702
Larimichthys_crocea	PRJNA629649	SAMN14785176	SRR11658703
Larimichthys_crocea	PRJNA629649	SAMN14785175	SRR11658704
Larimichthys_crocea	PRJNA629649	SAMN14785121	SRR11658705
Larimichthys_crocea	PRJNA629649	SAMN14785173	SRR11658707
Larimichthys_crocea	PRJNA629649	SAMN14785172	SRR11658708
Larimichthys_crocea	PRJNA629649	SAMN14785171	SRR11658709
Larimichthys_crocea	PRJNA629649	SAMN14785168	SRR11658712
Larimichthys_crocea	PRJNA629649	SAMN14785166	SRR11658714
Larimichthys_crocea	PRJNA629649	SAMN14785165	SRR11658715
Larimichthys_crocea	PRJNA629649	SAMN14785164	SRR11658717
Larimichthys_crocea	PRJNA629649	SAMN14785163	SRR11658718
Larimichthys_crocea	PRJNA629649	SAMN14785162	SRR11658719
Larimichthys_crocea	PRJNA629649	SAMN14785160	SRR11658721
Larimichthys_crocea	PRJNA629649	SAMN14785159	SRR11658722
Larimichthys_crocea	PRJNA629649	SAMN14785157	SRR11658724
Larimichthys_crocea	PRJNA629649	SAMN14785156	SRR11658725
Larimichthys_crocea	PRJNA629649	SAMN14785155	SRR11658726
