Organism	BioProject	BioSample	Run
Lethrinops_gossei	PRJEB15289	SAMEA4033328	ERR1757755
Tyrannochromis_macrostoma	PRJEB15289	SAMEA4033302	ERR1757757
Diplotaxodon_sp._'similis'	PRJEB15289	SAMEA4032137	ERR1822247
Dimidiochromis_kiwinge	PRJEB15289	SAMEA4033330	ERR1822248
Dimidiochromis_kiwinge	PRJEB15289	SAMEA4032138	ERR1822249
Astatotilapia_bloyeti	PRJEB15289	SAMEA4033333	ERR1822250
Astatotilapia_bloyeti	PRJEB15289	SAMEA4033334	ERR1822251
Diplotaxodon_sp._'similis'	PRJEB15289	SAMEA4033319	ERR1757753
Copadichromis_virginalis	PRJEB15289	SAMEA4033323	ERR1757754
Cyrtocara_moorii	PRJEB15289	SAMEA4033293	ERR1757756
Petrotilapia_genalutea	PRJEB15289	SAMEA4033249	ERR1749401
Petrotilapia_genalutea	PRJEB15289	SAMEA4032036	ERR1749402
Petrotilapia_genalutea	PRJEB15289	SAMEA4032037	ERR1749404
Petrotilapia_genalutea	PRJEB15289	SAMEA4033251	ERR1749405
Petrotilapia_genalutea	PRJEB15289	SAMEA4033252	ERR1749407
Petrotilapia_genalutea	PRJEB15289	SAMEA4032039	ERR1749408
Petrotilapia_genalutea	PRJEB15289	SAMEA4033253	ERR1749409
Trematocranus_placodon	PRJEB15289	SAMEA4032041	ERR1749412
Trematocranus_placodon	PRJEB15289	SAMEA4032042	ERR1749414
Tyrannochromis_macrostoma	PRJEB15289	SAMEA4032107	ERR1749416
Buccochromis_nototaenia	PRJEB15289	SAMEA4033304	ERR1749418
Protomelas_similis	PRJEB15289	SAMEA4033306	ERR1749422
Dimidiochromis_kiwinge	PRJEB15289	SAMEA4033307	ERR1749424
Dimidiochromis_kiwinge	PRJEB15289	SAMEA4033308	ERR1749426
Dimidiochromis_strigatus	PRJEB15289	SAMEA4032112	ERR1749427
Mylochromis_anaphyrmus	PRJEB15289	SAMEA4033310	ERR1749429
Taeniolethrinops_praeorbitalis	PRJEB15289	SAMEA4032114	ERR1749432
Taeniolethrinops_furcicauda	PRJEB15289	SAMEA4033313	ERR1749434
Lethrinops_longipinnis	PRJEB15289	SAMEA4033314	ERR1749436
Tramitichromis_brevis	PRJEB15289	SAMEA4032123	ERR1749438
Sciaenochromis_benthicola	PRJEB15289	SAMEA4032124	ERR1749440
Sciaenochromis_benthicola	PRJEB15289	SAMEA4033317	ERR1749441
Diplotaxodon_apogon	PRJEB15289	SAMEA4032125	ERR1749443
Rhamphochromis_woodi	PRJEB15289	SAMEA4032126	ERR1749444
Pseudotropheus_fainzilberi	PRJEB15289	SAMEA4033321	ERR1749447
Pseudotropheus_fainzilberi	PRJEB15289	SAMEA4033322	ERR1749449
Pseudotropheus_fainzilberi	PRJEB15289	SAMEA4032129	ERR1749450
Copadichromis_virginalis	PRJEB15289	SAMEA4032131	ERR1749452
Copadichromis_virginalis	PRJEB15289	SAMEA4032132	ERR1749454
Copadichromis_virginalis	PRJEB15289	SAMEA4033326	ERR1749456
Lethrinops_gossei	PRJEB15289	SAMEA4033327	ERR1749458
Trematocranus_placodon	PRJEB15289	SAMEA4032043	ERR1749461
Trematocranus_placodon	PRJEB15289	SAMEA4032044	ERR1749463
Trematocranus_placodon	PRJEB15289	SAMEA4032045	ERR1749465
Copadichromis_virginalis	PRJEB15289	SAMEA4032046	ERR1749467
Copadichromis_virginalis	PRJEB15289	SAMEA4033260	ERR1749468
Copadichromis_virginalis	PRJEB15289	SAMEA4033261	ERR1749470
Copadichromis_virginalis	PRJEB15289	SAMEA4033262	ERR1749472
Eclectochromis_ornatus	PRJEB15289	SAMEA4032051	ERR1749477
Eclectochromis_ornatus	PRJEB15289	SAMEA4032052	ERR1749479
Eclectochromis_ornatus	PRJEB15289	SAMEA4032053	ERR1749481
Eclectochromis_ornatus	PRJEB15289	SAMEA4032056	ERR1749487
Rhamphochromis_longiceps	PRJEB15289	SAMEA4033271	ERR1749490
Rhamphochromis_longiceps	PRJEB15289	SAMEA4033272	ERR1749492
Rhamphochromis_longiceps	PRJEB15289	SAMEA4033273	ERR1749494
Rhamphochromis_longiceps	PRJEB15289	SAMEA4032060	ERR1749495
Rhamphochromis_longiceps	PRJEB15289	SAMEA4033275	ERR1749498
Rhamphochromis_longiceps	PRJEB15289	SAMEA4032065	ERR1749501
Maylandia_zebra	PRJEB15289	SAMEA4032066	ERR1749503
Maylandia_zebra	PRJEB15289	SAMEA4032067	ERR1749505
Maylandia_zebra	PRJEB15289	SAMEA4032068	ERR1749507
Maylandia_zebra	PRJEB15289	SAMEA4032069	ERR1749509
Maylandia_zebra	PRJEB15289	SAMEA4032070	ERR1749511
Maylandia_zebra	PRJEB15289	SAMEA4032089	ERR1749515
Diplotaxodon_limnothrissa	PRJEB15289	SAMEA4032090	ERR1749517
Diplotaxodon_limnothrissa	PRJEB15289	SAMEA4033285	ERR1749518
Diplotaxodon_limnothrissa	PRJEB15289	SAMEA4033286	ERR1749520
Diplotaxodon_limnothrissa	PRJEB15289	SAMEA4033287	ERR1749522
Diplotaxodon_limnothrissa	PRJEB15289	SAMEA4033288	ERR1749524
Diplotaxodon_limnothrissa	PRJEB15289	SAMEA4033289	ERR1749526
Diplotaxodon_limnothrissa	PRJEB15289	SAMEA4032095	ERR1749527
Diplotaxodon_limnothrissa	PRJEB15289	SAMEA4032096	ERR1749529
Diplotaxodon_limnothrissa	PRJEB15289	SAMEA4032097	ERR1749531
Aristochromis_christyi	PRJEB15289	SAMEA4032098	ERR1749532
Gephyrochromis_lawsi	PRJEB15289	SAMEA4032099	ERR1749534
Melanochromis_auratus	PRJEB15289	SAMEA4033294	ERR1749535
Oreochromis_squamipinnis	PRJEB15289	SAMEA4033295	ERR1749536
Labeotropheus_trewavasae	PRJEB15289	SAMEA4032101	ERR1749539
Labeotropheus_trewavasae	PRJEB15289	SAMEA4033297	ERR1749540
Labeotropheus_trewavasae	PRJEB15289	SAMEA4033298	ERR1749542
Labeotropheus_fuelleborni	PRJEB15289	SAMEA4033299	ERR1749544
Labeotropheus_fuelleborni	PRJEB15289	SAMEA4033300	ERR1749546
Tyrannochromis_nigriventer	PRJEB15289	SAMEA4033301	ERR1749548
Haplochromis_tweddlei	PRJEB15289	SAMEA4033331	ERR1805665
Haplochromis_tweddlei	PRJEB15289	SAMEA4033332	ERR1805666
Serranochromis_robustus	PRJEB15289	SAMEA4033335	ERR1743775
Serranochromis_angusticeps	PRJEB15289	SAMEA4033336	ERR1743776
Ctenochromis_pectoralis	PRJEB15289	SAMEA4033338	ERR1743778
Haplochromis_tweddlei	PRJEB15289	SAMEA4033339	ERR1743779
Haplochromis_tweddlei	PRJEB15289	SAMEA4033340	ERR1743780
Astatotilapia_bloyeti	PRJEB15289	SAMEA4033341	ERR1743781
Lethrinops_gossei	PRJEB15289	SAMEA4051560	ERR1743783
Petrotilapia_genalutea	PRJEB15289	SAMEA4032033	ERR1749396
Petrotilapia_genalutea	PRJEB15289	SAMEA4033247	ERR1749397
Petrotilapia_genalutea	PRJEB15289	SAMEA4032034	ERR1749398
Petrotilapia_genalutea	PRJEB15289	SAMEA4033248	ERR1749399
Petrotilapia_genalutea	PRJEB15289	SAMEA4033250	ERR1749403
Petrotilapia_genalutea	PRJEB15289	SAMEA4032038	ERR1749406
Trematocranus_placodon	PRJEB15289	SAMEA4032040	ERR1749410
Trematocranus_placodon	PRJEB15289	SAMEA4033254	ERR1749411
Trematocranus_placodon	PRJEB15289	SAMEA4033255	ERR1749413
Buccochromis_nototaenia	PRJEB15289	SAMEA4032108	ERR1749419
Protomelas_similis	PRJEB15289	SAMEA4032109	ERR1749421
Protomelas_similis	PRJEB15289	SAMEA4032110	ERR1749423
Dimidiochromis_kiwinge	PRJEB15289	SAMEA4032111	ERR1749425
Dimidiochromis_strigatus	PRJEB15289	SAMEA4033309	ERR1749428
