Organism	BioProject	BioSample	Run
Oryzias_latipes	PRJEB2759	SAMEA1317600	ERR110345
Oryzias_latipes	PRJEB2759	SAMEA1317593	ERR110346
Oryzias_latipes	PRJEB2759	SAMEA1317611	ERR110347
Oryzias_latipes	PRJEB2759	SAMEA1317608	ERR110348
Oryzias_latipes	PRJEB2759	SAMEA1317601	ERR110349
Oryzias_latipes	PRJEB2759	SAMEA1317595	ERR110350
Oryzias_latipes	PRJEB2759	SAMEA1317615	ERR110352
Oryzias_latipes	PRJEB2759	SAMEA1317607	ERR110353
Oryzias_latipes	PRJEB2759	SAMEA1317610	ERR110355
Oryzias_latipes	PRJEB2759	SAMEA1317613	ERR110356
Oryzias_latipes	PRJEB2759	SAMEA1317612	ERR110357
Oryzias_latipes	PRJEB2759	SAMEA1317616	ERR110358
Oryzias_latipes	PRJEB2759	SAMEA1317597	ERR110359
Oryzias_latipes	PRJEB2759	SAMEA1317599	ERR110360
Oryzias_latipes	PRJEB2759	SAMEA1317609	ERR110362
Oryzias_latipes	PRJEB2759	SAMEA1317598	ERR110363
Oryzias_latipes	PRJEB2759	SAMEA1317596	ERR110364
Oryzias_latipes	PRJEB2759	SAMEA1317602	ERR110365
Oryzias_latipes	PRJEB2759	SAMEA1317594	ERR110366
Oryzias_latipes	PRJEB2759	SAMEA1317603	ERR110367
Oryzias_latipes	PRJEB2759	SAMEA1317606	ERR110368
Oryzias_latipes	PRJEB2759	SAMEA1317605	ERR110361
Oryzias_latipes	PRJEB2759	SAMEA1317614	ERR110351
Oryzias_latipes	PRJEB2759	SAMEA1317604	ERR110354
