Organism	BioProject	BioSample	Run
Hippocampus_comes	PRJNA612146	SAMN14363155	SRR12601685
Hippocampus_comes	PRJNA612146	SAMN14363153	SRR12601687
Hippocampus_comes	PRJNA612146	SAMN14363152	SRR12601688
Hippocampus_comes	PRJNA612146	SAMN14363150	SRR12601834
Hippocampus_comes	PRJNA612146	SAMN14363147	SRR12601838
Hippocampus_comes	PRJNA612146	SAMN14363146	SRR12601839
Hippocampus_comes	PRJNA612146	SAMN14363144	SRR12601841
Hippocampus_comes	PRJNA612146	SAMN14363160	SRR12601679
Hippocampus_comes	PRJNA612146	SAMN14363159	SRR12601680
Hippocampus_comes	PRJNA612146	SAMN14363158	SRR12601682
Hippocampus_comes	PRJNA612146	SAMN14363157	SRR12601683
Hippocampus_comes	PRJNA612146	SAMN14363156	SRR12601684
Hippocampus_comes	PRJNA612146	SAMN14363154	SRR12601686
Hippocampus_comes	PRJNA612146	SAMN14363151	SRR12601689
Hippocampus_comes	PRJNA612146	SAMN14363149	SRR12601835
Hippocampus_comes	PRJNA612146	SAMN14363145	SRR12601840
Hippocampus_comes	PRJNA612146	SAMN14363143	SRR12601842
Hippocampus_comes	PRJNA612146	SAMN14363148	SRR12601837
Hippocampus_comes	PRJNA612146	SAMN14363161	SRR12601678
