Organism	BioProject	BioSample	Run
Anolis_carolinensis	PRJNA533001	SAMN11458508	SRR8983021
Anolis_carolinensis	PRJNA533001	SAMN11458507	SRR8983022
Anolis_carolinensis	PRJNA533001	SAMN11458506	SRR8983023
Anolis_porcatus	PRJNA533001	SAMN11458512	SRR8983025
Anolis_carolinensis	PRJNA533001	SAMN11458511	SRR8983026
Anolis_carolinensis	PRJNA533001	SAMN11458510	SRR8983027
Anolis_carolinensis	PRJNA533001	SAMN11458509	SRR8983028
Anolis_carolinensis	PRJNA533001	SAMN11458514	SRR8983029
Anolis_carolinensis	PRJNA533001	SAMN11458513	SRR8983030
Anolis_carolinensis	PRJNA533001	SAMN11458504	SRR8983031
Anolis_carolinensis	PRJNA533001	SAMN11458503	SRR8983032
Anolis_carolinensis	PRJNA533001	SAMN11458496	SRR8983033
Anolis_carolinensis	PRJNA533001	SAMN11458495	SRR8983034
Anolis_carolinensis	PRJNA533001	SAMN11458498	SRR8983035
Anolis_carolinensis	PRJNA533001	SAMN11458497	SRR8983036
Anolis_carolinensis	PRJNA533001	SAMN11458500	SRR8983037
Anolis_allisoni	PRJNA533001	SAMN11458499	SRR8983038
Anolis_carolinensis	PRJNA533001	SAMN11458502	SRR8983039
Anolis_carolinensis	PRJNA533001	SAMN11458501	SRR8983040
Anolis_carolinensis	PRJNA533001	SAMN11458523	SRR8983041
Anolis_carolinensis	PRJNA533001	SAMN11458517	SRR8983042
Anolis_carolinensis	PRJNA533001	SAMN11458518	SRR8983043
Anolis_carolinensis	PRJNA533001	SAMN11458515	SRR8983044
Anolis_carolinensis	PRJNA533001	SAMN11458521	SRR8983046
Anolis_carolinensis	PRJNA533001	SAMN11458522	SRR8983047
Anolis_carolinensis	PRJNA533001	SAMN11458520	SRR8983049
Anolis_carolinensis	PRJNA533001	SAMN11458516	SRR8983045
Anolis_carolinensis	PRJNA533001	SAMN11458519	SRR8983048
Anolis_carolinensis	PRJNA533001	SAMN11458505	SRR8983024
