Organism	BioProject	BioSample	Run
Podarcis_muralis	PRJNA515813	SAMN10786402	SRR8468507
Podarcis_muralis	PRJNA515813	SAMN10786404	SRR8468509
Podarcis_muralis	PRJNA515813	SAMN10786390	SRR8468530
Podarcis_muralis	PRJNA515813	SAMN10786391	SRR8468531
Podarcis_muralis	PRJNA515813	SAMN10786392	SRR8468549
Podarcis_muralis	PRJNA515813	SAMN10786393	SRR8468550
Podarcis_muralis	PRJNA515813	SAMN10786394	SRR8468551
Podarcis_muralis	PRJNA515813	SAMN10786395	SRR8468552
Podarcis_muralis	PRJNA515813	SAMN10786396	SRR8468553
Podarcis_muralis	PRJNA515813	SAMN10786397	SRR8468554
Podarcis_muralis	PRJNA515813	SAMN10786398	SRR8468555
Podarcis_muralis	PRJNA515813	SAMN10786399	SRR8468556
Podarcis_muralis	PRJNA515813	SAMN10786400	SRR8468557
Podarcis_muralis	PRJNA515813	SAMN10786401	SRR8468558
Podarcis_muralis	PRJNA515813	SAMN10786405	SRR8468508
