Organism	BioProject	BioSample	Run
Fundulus_heteroclitus	PRJNA323589	SAMN05930393	SRR4781320
Fundulus_heteroclitus	PRJNA323589	SAMN05930394	SRR4781324
Fundulus_heteroclitus	PRJNA323589	SAMN05930395	SRR4781327
Fundulus_heteroclitus	PRJNA323589	SAMN05930396	SRR4781331
Fundulus_heteroclitus	PRJNA323589	SAMN05930397	SRR4781334
Fundulus_heteroclitus	PRJNA323589	SAMN05930398	SRR4781338
Fundulus_heteroclitus	PRJNA323589	SAMN05930399	SRR4781341
Fundulus_heteroclitus	PRJNA323589	SAMN05930400	SRR4781346
Fundulus_heteroclitus	PRJNA323589	SAMN05930391	SRR4781349
Fundulus_heteroclitus	PRJNA323589	SAMN05930392	SRR4781352
Fundulus_heteroclitus	PRJNA323589	SAMN05930643	SRR4781355
Fundulus_heteroclitus	PRJNA323589	SAMN05930428	SRR4781361
Fundulus_heteroclitus	PRJNA323589	SAMN05930427	SRR4781364
Fundulus_heteroclitus	PRJNA323589	SAMN05930430	SRR4781367
Fundulus_heteroclitus	PRJNA323589	SAMN05930429	SRR4781370
Fundulus_heteroclitus	PRJNA323589	SAMN05930424	SRR4781373
Fundulus_heteroclitus	PRJNA323589	SAMN05930423	SRR4781375
Fundulus_heteroclitus	PRJNA323589	SAMN05930425	SRR4781382
Fundulus_heteroclitus	PRJNA323589	SAMN05930422	SRR4781386
Fundulus_heteroclitus	PRJNA323589	SAMN05930421	SRR4781390
Fundulus_heteroclitus	PRJNA323589	SAMN05930528	SRR4781394
Fundulus_heteroclitus	PRJNA323589	SAMN05930526	SRR4781400
Fundulus_heteroclitus	PRJNA323589	SAMN05930527	SRR4781403
Fundulus_heteroclitus	PRJNA323589	SAMN05930524	SRR4781406
Fundulus_heteroclitus	PRJNA323589	SAMN05930525	SRR4781410
Fundulus_heteroclitus	PRJNA323589	SAMN05930522	SRR4781413
Fundulus_heteroclitus	PRJNA323589	SAMN05930523	SRR4781415
Fundulus_heteroclitus	PRJNA323589	SAMN05930520	SRR4781417
Fundulus_heteroclitus	PRJNA323589	SAMN05930521	SRR4781419
Fundulus_heteroclitus	PRJNA323589	SAMN05930511	SRR4781420
Fundulus_heteroclitus	PRJNA323589	SAMN05930510	SRR4781426
Fundulus_heteroclitus	PRJNA323589	SAMN05930515	SRR4781431
Fundulus_heteroclitus	PRJNA323589	SAMN05930514	SRR4781433
Fundulus_heteroclitus	PRJNA323589	SAMN05930513	SRR4781436
Fundulus_heteroclitus	PRJNA323589	SAMN05930512	SRR4781439
Fundulus_heteroclitus	PRJNA323589	SAMN05930519	SRR4781443
Fundulus_heteroclitus	PRJNA323589	SAMN05930518	SRR4781446
Fundulus_heteroclitus	PRJNA323589	SAMN05930517	SRR4781448
Fundulus_heteroclitus	PRJNA323589	SAMN05930419	SRR4781457
Fundulus_heteroclitus	PRJNA323589	SAMN05930420	SRR4781460
Fundulus_heteroclitus	PRJNA323589	SAMN05930417	SRR4781462
Fundulus_heteroclitus	PRJNA323589	SAMN05930418	SRR4781466
Fundulus_heteroclitus	PRJNA323589	SAMN05930415	SRR4781469
Fundulus_heteroclitus	PRJNA323589	SAMN05930413	SRR4781475
Fundulus_heteroclitus	PRJNA323589	SAMN05930414	SRR4781477
Fundulus_heteroclitus	PRJNA323589	SAMN05930411	SRR4781480
Fundulus_heteroclitus	PRJNA323589	SAMN05930537	SRR4781487
Fundulus_heteroclitus	PRJNA323589	SAMN05930536	SRR4781490
Fundulus_heteroclitus	PRJNA323589	SAMN05930539	SRR4781493
Fundulus_heteroclitus	PRJNA323589	SAMN05930538	SRR4781495
Fundulus_heteroclitus	PRJNA323589	SAMN05930533	SRR4781500
Fundulus_heteroclitus	PRJNA323589	SAMN05930532	SRR4781504
Fundulus_heteroclitus	PRJNA323589	SAMN05930535	SRR4781508
Fundulus_heteroclitus	PRJNA323589	SAMN05930534	SRR4781511
Fundulus_heteroclitus	PRJNA323589	SAMN05930531	SRR4781514
Fundulus_heteroclitus	PRJNA323589	SAMN05930451	SRR4781519
Fundulus_heteroclitus	PRJNA323589	SAMN05930452	SRR4781521
Fundulus_heteroclitus	PRJNA323589	SAMN05930540	SRR4781522
Fundulus_heteroclitus	PRJNA323589	SAMN05930541	SRR4781524
Fundulus_heteroclitus	PRJNA323589	SAMN05930542	SRR4781525
Fundulus_heteroclitus	PRJNA323589	SAMN05930543	SRR4781527
Fundulus_heteroclitus	PRJNA323589	SAMN05930544	SRR4781528
Fundulus_heteroclitus	PRJNA323589	SAMN05930545	SRR4781530
Fundulus_heteroclitus	PRJNA323589	SAMN05930546	SRR4781534
Fundulus_heteroclitus	PRJNA323589	SAMN05930547	SRR4781538
Fundulus_heteroclitus	PRJNA323589	SAMN05930548	SRR4781542
Fundulus_heteroclitus	PRJNA323589	SAMN05930549	SRR4781545
Fundulus_heteroclitus	PRJNA323589	SAMN05930637	SRR4781548
Fundulus_heteroclitus	PRJNA323589	SAMN05930638	SRR4781552
Fundulus_heteroclitus	PRJNA323589	SAMN05930551	SRR4781555
Fundulus_heteroclitus	PRJNA323589	SAMN05930550	SRR4781558
Fundulus_heteroclitus	PRJNA323589	SAMN05930606	SRR4781559
Fundulus_heteroclitus	PRJNA323589	SAMN05930605	SRR4781561
Fundulus_heteroclitus	PRJNA323589	SAMN05930604	SRR4781562
Fundulus_heteroclitus	PRJNA323589	SAMN05930603	SRR4781565
Fundulus_heteroclitus	PRJNA323589	SAMN05930602	SRR4781566
Fundulus_heteroclitus	PRJNA323589	SAMN05930601	SRR4781568
Fundulus_heteroclitus	PRJNA323589	SAMN05930599	SRR4781572
Fundulus_heteroclitus	PRJNA323589	SAMN05930366	SRR4781574
Fundulus_heteroclitus	PRJNA323589	SAMN05930365	SRR4781576
Fundulus_heteroclitus	PRJNA323589	SAMN05930364	SRR4781578
Fundulus_heteroclitus	PRJNA323589	SAMN05930363	SRR4781581
Fundulus_heteroclitus	PRJNA323589	SAMN05930370	SRR4781585
Fundulus_heteroclitus	PRJNA323589	SAMN05930369	SRR4781591
Fundulus_heteroclitus	PRJNA323589	SAMN05930368	SRR4781593
Fundulus_heteroclitus	PRJNA323589	SAMN05930367	SRR4781596
Fundulus_heteroclitus	PRJNA323589	SAMN05930639	SRR4781599
Fundulus_heteroclitus	PRJNA323589	SAMN05930640	SRR4781604
Fundulus_heteroclitus	PRJNA323589	SAMN05930641	SRR4781607
Fundulus_heteroclitus	PRJNA323589	SAMN05930362	SRR4781610
Fundulus_heteroclitus	PRJNA323589	SAMN05930361	SRR4781612
Fundulus_heteroclitus	PRJNA323589	SAMN05930645	SRR4781614
Fundulus_heteroclitus	PRJNA323589	SAMN05930646	SRR4781616
Fundulus_heteroclitus	PRJNA323589	SAMN05930442	SRR4781618
Fundulus_heteroclitus	PRJNA323589	SAMN05930441	SRR4781621
Fundulus_heteroclitus	PRJNA323589	SAMN05930446	SRR4781626
Fundulus_heteroclitus	PRJNA323589	SAMN05930445	SRR4781629
Fundulus_heteroclitus	PRJNA323589	SAMN05930444	SRR4781633
Fundulus_heteroclitus	PRJNA323589	SAMN05930443	SRR4781638
Fundulus_heteroclitus	PRJNA323589	SAMN05930450	SRR4781642
Fundulus_heteroclitus	PRJNA323589	SAMN05930448	SRR4781651
Fundulus_heteroclitus	PRJNA323589	SAMN05930447	SRR4781655
Fundulus_heteroclitus	PRJNA323589	SAMN05930644	SRR4781657
Fundulus_heteroclitus	PRJNA323589	SAMN05930381	SRR4781666
