Organism	BioProject	BioSample	Run
Poecilia_reticulata	PRJEB39998	SAMEA7230561	ERR4557348
Poecilia_reticulata	PRJEB39998	SAMEA7230498	ERR4567250
Poecilia_reticulata	PRJEB39998	SAMEA7230534	ERR4567288
Poecilia_reticulata	PRJEB39998	SAMEA7230449	ERR4554273
Poecilia_reticulata	PRJEB39998	SAMEA7230449	ERR4554274
Poecilia_reticulata	PRJEB39998	SAMEA7230449	ERR4554275
Poecilia_reticulata	PRJEB39998	SAMEA7230449	ERR4554276
Poecilia_reticulata	PRJEB39998	SAMEA7230449	ERR4554277
Poecilia_reticulata	PRJEB39998	SAMEA7230449	ERR4554278
Poecilia_reticulata	PRJEB39998	SAMEA7230449	ERR4554279
Poecilia_reticulata	PRJEB39998	SAMEA7230458	ERR4554280
Poecilia_reticulata	PRJEB39998	SAMEA7230458	ERR4554281
Poecilia_reticulata	PRJEB39998	SAMEA7230458	ERR4554282
Poecilia_reticulata	PRJEB39998	SAMEA7230458	ERR4554283
Poecilia_reticulata	PRJEB39998	SAMEA7230458	ERR4554284
Poecilia_reticulata	PRJEB39998	SAMEA7230458	ERR4554285
Poecilia_reticulata	PRJEB39998	SAMEA7230458	ERR4554286
Poecilia_reticulata	PRJEB39998	SAMEA7230458	ERR4554287
Poecilia_reticulata	PRJEB39998	SAMEA7230495	ERR4554288
Poecilia_reticulata	PRJEB39998	SAMEA7230495	ERR4554289
Poecilia_reticulata	PRJEB39998	SAMEA7230495	ERR4554291
Poecilia_reticulata	PRJEB39998	SAMEA7230495	ERR4554292
Poecilia_reticulata	PRJEB39998	SAMEA7230495	ERR4554293
Poecilia_reticulata	PRJEB39998	SAMEA7230495	ERR4554294
Poecilia_reticulata	PRJEB39998	SAMEA7230495	ERR4554295
Poecilia_reticulata	PRJEB39998	SAMEA7230529	ERR4554296
Poecilia_reticulata	PRJEB39998	SAMEA7230529	ERR4554297
Poecilia_reticulata	PRJEB39998	SAMEA7230529	ERR4554298
Poecilia_reticulata	PRJEB39998	SAMEA7230529	ERR4554299
Poecilia_reticulata	PRJEB39998	SAMEA7230529	ERR4554300
Poecilia_reticulata	PRJEB39998	SAMEA7230529	ERR4554301
Poecilia_reticulata	PRJEB39998	SAMEA7230529	ERR4554302
Poecilia_reticulata	PRJEB39998	SAMEA7230529	ERR4554303
Poecilia_reticulata	PRJEB39998	SAMEA7230476	ERR4554314
Poecilia_reticulata	PRJEB39998	SAMEA7230476	ERR4554315
Poecilia_reticulata	PRJEB39998	SAMEA7230476	ERR4554316
Poecilia_reticulata	PRJEB39998	SAMEA7230476	ERR4554317
Poecilia_reticulata	PRJEB39998	SAMEA7230476	ERR4554318
Poecilia_reticulata	PRJEB39998	SAMEA7230476	ERR4554319
Poecilia_reticulata	PRJEB39998	SAMEA7230476	ERR4554320
Poecilia_reticulata	PRJEB39998	SAMEA7230478	ERR4554323
Poecilia_reticulata	PRJEB39998	SAMEA7230478	ERR4554324
Poecilia_reticulata	PRJEB39998	SAMEA7230478	ERR4554325
Poecilia_reticulata	PRJEB39998	SAMEA7230478	ERR4554326
Poecilia_reticulata	PRJEB39998	SAMEA7230478	ERR4554327
Poecilia_reticulata	PRJEB39998	SAMEA7230508	ERR4554329
Poecilia_reticulata	PRJEB39998	SAMEA7230508	ERR4554330
Poecilia_reticulata	PRJEB39998	SAMEA7230508	ERR4554331
Poecilia_reticulata	PRJEB39998	SAMEA7230508	ERR4554332
Poecilia_reticulata	PRJEB39998	SAMEA7230508	ERR4554333
Poecilia_reticulata	PRJEB39998	SAMEA7230508	ERR4554334
Poecilia_reticulata	PRJEB39998	SAMEA7230508	ERR4554335
Poecilia_reticulata	PRJEB39998	SAMEA7230508	ERR4554336
Poecilia_reticulata	PRJEB39998	SAMEA7230552	ERR4554337
Poecilia_reticulata	PRJEB39998	SAMEA7230552	ERR4554338
Poecilia_reticulata	PRJEB39998	SAMEA7230552	ERR4554339
Poecilia_reticulata	PRJEB39998	SAMEA7230552	ERR4554340
Poecilia_reticulata	PRJEB39998	SAMEA7230552	ERR4554343
Poecilia_reticulata	PRJEB39998	SAMEA7230552	ERR4554344
Poecilia_reticulata	PRJEB39998	SAMEA7230451	ERR4554456
Poecilia_reticulata	PRJEB39998	SAMEA7230451	ERR4554458
Poecilia_reticulata	PRJEB39998	SAMEA7230451	ERR4554459
Poecilia_reticulata	PRJEB39998	SAMEA7230451	ERR4554460
Poecilia_reticulata	PRJEB39998	SAMEA7230451	ERR4554461
Poecilia_reticulata	PRJEB39998	SAMEA7230451	ERR4554462
Poecilia_reticulata	PRJEB39998	SAMEA7230451	ERR4554463
Poecilia_reticulata	PRJEB39998	SAMEA7230452	ERR4554464
Poecilia_reticulata	PRJEB39998	SAMEA7230452	ERR4554465
Poecilia_reticulata	PRJEB39998	SAMEA7230452	ERR4554466
Poecilia_reticulata	PRJEB39998	SAMEA7230452	ERR4554467
Poecilia_reticulata	PRJEB39998	SAMEA7230452	ERR4554468
Poecilia_reticulata	PRJEB39998	SAMEA7230452	ERR4554469
Poecilia_reticulata	PRJEB39998	SAMEA7230452	ERR4554470
Poecilia_reticulata	PRJEB39998	SAMEA7230452	ERR4554471
Poecilia_reticulata	PRJEB39998	SAMEA7230481	ERR4554472
Poecilia_reticulata	PRJEB39998	SAMEA7230481	ERR4554473
Poecilia_reticulata	PRJEB39998	SAMEA7230481	ERR4554474
Poecilia_reticulata	PRJEB39998	SAMEA7230481	ERR4554475
Poecilia_reticulata	PRJEB39998	SAMEA7230481	ERR4554476
Poecilia_reticulata	PRJEB39998	SAMEA7230481	ERR4554477
