Organism	BioProject	BioSample	Run
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884558	SRR3511910
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884558	SRR3511913
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884558	SRR3511915
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884559	SRR3511921
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884560	SRR3511923
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884560	SRR3511927
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884643	SRR3511930
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884552	SRR3511938
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884552	SRR3511939
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884553	SRR3511940
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884553	SRR3511945
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04881279	SRR3511946
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04881279	SRR3511948
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04881279	SRR3511950
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04881278	SRR3511952
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04881278	SRR3511955
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04881278	SRR3511956
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884551	SRR3511958
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884551	SRR3511960
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884551	SRR3511962
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884551	SRR3511963
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884554	SRR3511966
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884554	SRR3511968
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884555	SRR3511970
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884555	SRR3511972
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884555	SRR3511974
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884555	SRR3511975
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884556	SRR3511977
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884556	SRR3511978
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884556	SRR3511979
Phylloscopus_trochilus_acredula	PRJNA319295	SAMN04884556	SRR3511981
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884644	SRR3511982
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884644	SRR3511984
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884644	SRR3511986
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884644	SRR3511987
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884645	SRR3511989
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884645	SRR3511991
Phylloscopus_trochilus_trochilus	PRJNA319295	SAMN04884645	SRR3511993
