Organism	BioProject	BioSample	Run
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152058	ERR2026385
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152947	ERR2026730
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152948	ERR2026731
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152949	ERR2026732
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152950	ERR2026733
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152951	ERR2026734
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152952	ERR2026735
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152953	ERR2026736
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152954	ERR2026737
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152955	ERR2026738
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152957	ERR2026814
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152958	ERR2026815
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152959	ERR2026816
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104152960	ERR2026817
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156767	ERR2029724
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156768	ERR2029725
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156769	ERR2029726
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156770	ERR2029727
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156771	ERR2029728
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156772	ERR2029729
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156773	ERR2029730
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156774	ERR2029731
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156776	ERR2029732
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104156775	ERR2029733
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157447	ERR2029743
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157448	ERR2029744
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157449	ERR2029745
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157450	ERR2029746
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157451	ERR2029747
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157452	ERR2029748
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157453	ERR2029749
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157454	ERR2029750
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157455	ERR2029751
Phylloscopus_collybita_abietinus	PRJEB21643	SAMEA104157456	ERR2029752
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157457	ERR2029753
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157458	ERR2029754
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157459	ERR2029755
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157460	ERR2029756
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157461	ERR2029757
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157462	ERR2029758
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157463	ERR2029759
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157464	ERR2029760
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157465	ERR2029761
Phylloscopus_collybita_tristis	PRJEB21643	SAMEA104157466	ERR2029762
