Organism	BioProject	BioSample	Run
Poecilia_reticulata	PRJEB36450	SAMEA6504475	ERR3856795
Poecilia_reticulata	PRJEB36450	SAMEA6504476	ERR3856796
Poecilia_reticulata	PRJEB36450	SAMEA6504477	ERR3856797
Poecilia_reticulata	PRJEB36450	SAMEA6504478	ERR3856798
Poecilia_reticulata	PRJEB36450	SAMEA6504479	ERR3856799
Poecilia_reticulata	PRJEB36450	SAMEA6504480	ERR3856800
Poecilia_reticulata	PRJEB36450	SAMEA6504482	ERR3856802
Poecilia_reticulata	PRJEB36450	SAMEA6504483	ERR3856803
Poecilia_reticulata	PRJEB36450	SAMEA6504484	ERR3856804
Poecilia_reticulata	PRJEB36450	SAMEA6504485	ERR3856805
Poecilia_reticulata	PRJEB36450	SAMEA6504481	ERR3856801
Poecilia_reticulata	PRJEB36450	SAMEA6504486	ERR3856806
