Organism	BioProject	BioSample	Run
Cyprinus_carpio	PRJNA510861	SAMN10617437	SRR8380182
Cyprinus_carpio	PRJNA510861	SAMN10617436	SRR8380183
Cyprinus_carpio	PRJNA510861	SAMN10617436	SRR8380184
Cyprinus_carpio	PRJNA510861	SAMN10617436	SRR8380185
Cyprinus_carpio	PRJNA510861	SAMN10617437	SRR8380186
Cyprinus_carpio	PRJNA510861	SAMN10617437	SRR8380187
Cyprinus_carpio	PRJNA510861	SAMN10617437	SRR8380188
Cyprinus_carpio	PRJNA510861	SAMN10617437	SRR8380189
Cyprinus_carpio	PRJNA510861	SAMN10617437	SRR8380190
Cyprinus_carpio	PRJNA510861	SAMN10617437	SRR8380191
Cyprinus_carpio	PRJNA510861	SAMN10617513	SRR8380193
Cyprinus_carpio	PRJNA510861	SAMN10617512	SRR8380194
Cyprinus_carpio	PRJNA510861	SAMN10617511	SRR8380195
Cyprinus_carpio	PRJNA510861	SAMN10617505	SRR8380208
Cyprinus_carpio	PRJNA510861	SAMN10617506	SRR8380209
Cyprinus_carpio	PRJNA510861	SAMN10617507	SRR8380210
Cyprinus_carpio	PRJNA510861	SAMN10617508	SRR8380211
Cyprinus_carpio	PRJNA510861	SAMN10617501	SRR8380212
Cyprinus_carpio	PRJNA510861	SAMN10617502	SRR8380213
Cyprinus_carpio	PRJNA510861	SAMN10617503	SRR8380214
Cyprinus_carpio	PRJNA510861	SAMN10617504	SRR8380215
Cyprinus_carpio	PRJNA510861	SAMN10617509	SRR8380216
Cyprinus_carpio	PRJNA510861	SAMN10617510	SRR8380217
Cyprinus_carpio	PRJNA510861	SAMN10617480	SRR8380228
Cyprinus_carpio	PRJNA510861	SAMN10617479	SRR8380229
Cyprinus_carpio	PRJNA510861	SAMN10617478	SRR8380230
Cyprinus_carpio	PRJNA510861	SAMN10617477	SRR8380231
Cyprinus_carpio	PRJNA510861	SAMN10617476	SRR8380232
Cyprinus_carpio	PRJNA510861	SAMN10617475	SRR8380233
Cyprinus_carpio	PRJNA510861	SAMN10617474	SRR8380234
Cyprinus_carpio	PRJNA510861	SAMN10617473	SRR8380235
Cyprinus_carpio	PRJNA510861	SAMN10617472	SRR8380236
Cyprinus_carpio	PRJNA510861	SAMN10617471	SRR8380237
Cyprinus_carpio	PRJNA510861	SAMN10617469	SRR8380238
Cyprinus_carpio	PRJNA510861	SAMN10617470	SRR8380239
Cyprinus_carpio	PRJNA510861	SAMN10617465	SRR8380244
Cyprinus_carpio	PRJNA510861	SAMN10617466	SRR8380245
Cyprinus_carpio	PRJNA510861	SAMN10617468	SRR8380247
Cyprinus_carpio	PRJNA510861	SAMN10617496	SRR8380248
Cyprinus_carpio	PRJNA510861	SAMN10617495	SRR8380249
Cyprinus_carpio	PRJNA510861	SAMN10617498	SRR8380250
Cyprinus_carpio	PRJNA510861	SAMN10617497	SRR8380251
Cyprinus_carpio	PRJNA510861	SAMN10617492	SRR8380252
Cyprinus_carpio	PRJNA510861	SAMN10617491	SRR8380253
Cyprinus_carpio	PRJNA510861	SAMN10617494	SRR8380254
Cyprinus_carpio	PRJNA510861	SAMN10617493	SRR8380255
Cyprinus_carpio	PRJNA510861	SAMN10617500	SRR8380256
Cyprinus_carpio	PRJNA510861	SAMN10617499	SRR8380257
Cyprinus_carpio	PRJNA510861	SAMN10617436	SRR8380258
Cyprinus_carpio	PRJNA510861	SAMN10617436	SRR8380259
Cyprinus_carpio	PRJNA510861	SAMN10617435	SRR8380260
Cyprinus_carpio	PRJNA510861	SAMN10617435	SRR8380261
Cyprinus_carpio	PRJNA510861	SAMN10617435	SRR8380262
Cyprinus_carpio	PRJNA510861	SAMN10617435	SRR8380263
Cyprinus_carpio	PRJNA510861	SAMN10617435	SRR8380265
Cyprinus_carpio	PRJNA510861	SAMN10617436	SRR8380266
Cyprinus_carpio	PRJNA510861	SAMN10617435	SRR8380267
Cyprinus_carpio	PRJNA510861	SAMN10617487	SRR8380268
Cyprinus_carpio	PRJNA510861	SAMN10617488	SRR8380269
Cyprinus_carpio	PRJNA510861	SAMN10617485	SRR8380270
Cyprinus_carpio	PRJNA510861	SAMN10617486	SRR8380271
Cyprinus_carpio	PRJNA510861	SAMN10617483	SRR8380272
Cyprinus_carpio	PRJNA510861	SAMN10617484	SRR8380273
Cyprinus_carpio	PRJNA510861	SAMN10617481	SRR8380274
Cyprinus_carpio	PRJNA510861	SAMN10617482	SRR8380275
Cyprinus_carpio	PRJNA510861	SAMN10617489	SRR8380276
Cyprinus_carpio	PRJNA510861	SAMN10617490	SRR8380277
Cyprinus_carpio	PRJNA510861	SAMN10617467	SRR8380246
Cyprinus_carpio	PRJNA510861	SAMN10617435	SRR8380264
