Organism	BioProject	BioSample	Run
Ficedula_albicollis	PRJEB12616	SAMEA3868732	ERR1254817
Ficedula_albicollis	PRJEB12616	SAMEA3868733	ERR1254818
Ficedula_albicollis	PRJEB12616	SAMEA3868734	ERR1254819
Ficedula_albicollis	PRJEB12616	SAMEA3868735	ERR1254820
Ficedula_albicollis	PRJEB12616	SAMEA3868736	ERR1254821
Ficedula_albicollis	PRJEB12616	SAMEA3868737	ERR1254822
Ficedula_albicollis	PRJEB12616	SAMEA3868739	ERR1254824
Ficedula_albicollis	PRJEB12616	SAMEA3868740	ERR1254825
Ficedula_albicollis	PRJEB12616	SAMEA3868741	ERR1254826
Ficedula_albicollis	PRJEB12616	SAMEA3868742	ERR1254827
Ficedula_albicollis	PRJEB12616	SAMEA3868738	ERR1254823
