Organism	BioProject	BioSample	Run
Nipponia_nippon	PRJNA308878	SAMN04419253	SRR3105335
Nipponia_nippon	PRJNA308878	SAMN04419260	SRR3105336
Nipponia_nippon	PRJNA308878	SAMN04419253	SRR3105337
Nipponia_nippon	PRJNA308878	SAMN04419255	SRR3105338
Nipponia_nippon	PRJNA308878	SAMN04419257	SRR3105339
Nipponia_nippon	PRJNA308878	SAMN04419258	SRR3105340
Nipponia_nippon	PRJNA308878	SAMN04419256	SRR3105341
Nipponia_nippon	PRJNA308878	SAMN04419254	SRR3105342
Nipponia_nippon	PRJNA308878	SAMN04419259	SRR3105343
Nipponia_nippon	PRJNA308878	SAMN04419260	SRR3105344
Nipponia_nippon	PRJNA308878	SAMN04419257	SRR3105345
Nipponia_nippon	PRJNA308878	SAMN04419255	SRR3105346
Nipponia_nippon	PRJNA308878	SAMN04419255	SRR3105347
Nipponia_nippon	PRJNA308878	SAMN04419254	SRR3105348
Nipponia_nippon	PRJNA308878	SAMN04419256	SRR3105349
Nipponia_nippon	PRJNA308878	SAMN04419259	SRR3105350
Nipponia_nippon	PRJNA308878	SAMN04419256	SRR3105351
Nipponia_nippon	PRJNA308878	SAMN04419258	SRR3105352
Nipponia_nippon	PRJNA308878	SAMN04419253	SRR3105353
Nipponia_nippon	PRJNA308878	SAMN04419257	SRR3105354
Nipponia_nippon	PRJNA308878	SAMN04419259	SRR3105355
Nipponia_nippon	PRJNA308878	SAMN04419260	SRR3105356
Nipponia_nippon	PRJNA308878	SAMN04419258	SRR3105357
Nipponia_nippon	PRJNA308878	SAMN04419254	SRR3105358
