Organism	BioProject	BioSample	Run
Symphodus_melops	PRJNA354496	SAMN06046576	SRR5043514
Symphodus_melops	PRJNA354496	SAMN06046549	SRR5043517
Symphodus_melops	PRJNA354496	SAMN06046550	SRR5043519
Symphodus_melops	PRJNA354496	SAMN06046604	SRR5043521
Symphodus_melops	PRJNA354496	SAMN06046574	SRR5043523
Symphodus_melops	PRJNA354496	SAMN06046559	SRR5043525
Symphodus_melops	PRJNA354496	SAMN06046590	SRR5043527
Symphodus_melops	PRJNA354496	SAMN06046585	SRR5043529
Symphodus_melops	PRJNA354496	SAMN06046557	SRR5043531
Symphodus_melops	PRJNA354496	SAMN06046566	SRR5043533
Symphodus_melops	PRJNA354496	SAMN06046560	SRR5043536
Symphodus_melops	PRJNA354496	SAMN06046548	SRR5043538
Symphodus_melops	PRJNA354496	SAMN06046582	SRR5043539
Symphodus_melops	PRJNA354496	SAMN06046602	SRR5043542
Symphodus_melops	PRJNA354496	SAMN06046571	SRR5043544
Symphodus_melops	PRJNA354496	SAMN06046554	SRR5043546
Symphodus_melops	PRJNA354496	SAMN06046565	SRR5043548
Symphodus_melops	PRJNA354496	SAMN06046600	SRR5043549
Symphodus_melops	PRJNA354496	SAMN06046586	SRR5043551
Symphodus_melops	PRJNA354496	SAMN06046584	SRR5043553
Symphodus_melops	PRJNA354496	SAMN06046561	SRR5043554
Symphodus_melops	PRJNA354496	SAMN06046603	SRR5043556
Symphodus_melops	PRJNA354496	SAMN06046568	SRR5043558
Symphodus_melops	PRJNA354496	SAMN06046597	SRR5043562
Symphodus_melops	PRJNA354496	SAMN06046589	SRR5043564
Symphodus_melops	PRJNA354496	SAMN06046573	SRR5043567
Symphodus_melops	PRJNA354496	SAMN06046601	SRR5043570
Symphodus_melops	PRJNA354496	SAMN06046553	SRR5043572
Symphodus_melops	PRJNA354496	SAMN06046592	SRR5043574
Symphodus_melops	PRJNA354496	SAMN06046551	SRR5043576
Symphodus_melops	PRJNA354496	SAMN06046587	SRR5043513
Symphodus_melops	PRJNA354496	SAMN06046569	SRR5043515
Symphodus_melops	PRJNA354496	SAMN06046547	SRR5043516
Symphodus_melops	PRJNA354496	SAMN06046555	SRR5043518
Symphodus_melops	PRJNA354496	SAMN06046593	SRR5043520
Symphodus_melops	PRJNA354496	SAMN06046598	SRR5043522
Symphodus_melops	PRJNA354496	SAMN06046599	SRR5043524
Symphodus_melops	PRJNA354496	SAMN06046583	SRR5043526
Symphodus_melops	PRJNA354496	SAMN06046591	SRR5043530
Symphodus_melops	PRJNA354496	SAMN06046572	SRR5043532
Symphodus_melops	PRJNA354496	SAMN06046575	SRR5043534
Symphodus_melops	PRJNA354496	SAMN06046595	SRR5043535
Symphodus_melops	PRJNA354496	SAMN06046570	SRR5043537
Symphodus_melops	PRJNA354496	SAMN06046563	SRR5043540
Symphodus_melops	PRJNA354496	SAMN06046588	SRR5043541
Symphodus_melops	PRJNA354496	SAMN06046546	SRR5043543
Symphodus_melops	PRJNA354496	SAMN06046544	SRR5043545
Symphodus_melops	PRJNA354496	SAMN06046564	SRR5043547
Symphodus_melops	PRJNA354496	SAMN06046552	SRR5043550
Symphodus_melops	PRJNA354496	SAMN06046558	SRR5043552
Symphodus_melops	PRJNA354496	SAMN06046542	SRR5043555
Symphodus_melops	PRJNA354496	SAMN06046578	SRR5043557
Symphodus_melops	PRJNA354496	SAMN06046580	SRR5043560
Symphodus_melops	PRJNA354496	SAMN06046567	SRR5043561
Symphodus_melops	PRJNA354496	SAMN06046540	SRR5043563
Symphodus_melops	PRJNA354496	SAMN06046545	SRR5043565
Symphodus_melops	PRJNA354496	SAMN06046556	SRR5043566
Symphodus_melops	PRJNA354496	SAMN06046541	SRR5043568
Symphodus_melops	PRJNA354496	SAMN06046579	SRR5043569
Symphodus_melops	PRJNA354496	SAMN06046543	SRR5043571
Symphodus_melops	PRJNA354496	SAMN06046577	SRR5043573
Symphodus_melops	PRJNA354496	SAMN06046581	SRR5043575
Symphodus_melops	PRJNA354496	SAMN06046596	SRR5043528
Symphodus_melops	PRJNA354496	SAMN06046594	SRR5043559
Symphodus_melops	PRJNA354496	SAMN06046562	SRR5043512
