Organism	BioProject	BioSample	Run
Ficedula_hypoleuca	PRJEB7359	SAMEA3167980	ERR693839
Ficedula_hypoleuca	PRJEB7359	SAMEA3167982	ERR693841
Ficedula_hypoleuca	PRJEB7359	SAMEA3167983	ERR693842
Ficedula_hypoleuca	PRJEB7359	SAMEA3167984	ERR693843
Ficedula_hypoleuca	PRJEB7359	SAMEA3167985	ERR693844
Ficedula_hypoleuca	PRJEB7359	SAMEA3167986	ERR693845
Ficedula_hypoleuca	PRJEB7359	SAMEA3167987	ERR693846
Ficedula_hypoleuca	PRJEB7359	SAMEA3167988	ERR693847
Ficedula_hypoleuca	PRJEB7359	SAMEA3167989	ERR693848
Ficedula_hypoleuca	PRJEB7359	SAMEA3167990	ERR693849
Ficedula_hypoleuca	PRJEB7359	SAMEA3167992	ERR693851
Ficedula_hypoleuca	PRJEB7359	SAMEA3167993	ERR693852
Ficedula_hypoleuca	PRJEB7359	SAMEA3167995	ERR693854
Ficedula_hypoleuca	PRJEB7359	SAMEA3167996	ERR693855
Ficedula_hypoleuca	PRJEB7359	SAMEA3167997	ERR693856
Ficedula_hypoleuca	PRJEB7359	SAMEA3167998	ERR693857
Ficedula_hypoleuca	PRJEB7359	SAMEA3167999	ERR693858
Ficedula_hypoleuca	PRJEB7359	SAMEA3172316	ERR699270
Ficedula_hypoleuca	PRJEB7359	SAMEA3172317	ERR699271
Ficedula_hypoleuca	PRJEB7359	SAMEA3172318	ERR699272
Ficedula_hypoleuca	PRJEB7359	SAMEA3172319	ERR699273
Ficedula_hypoleuca	PRJEB7359	SAMEA3172320	ERR699274
Ficedula_hypoleuca	PRJEB7359	SAMEA3172321	ERR699275
Ficedula_hypoleuca	PRJEB7359	SAMEA3172323	ERR699277
Ficedula_hypoleuca	PRJEB7359	SAMEA3172324	ERR699278
Ficedula_hypoleuca	PRJEB7359	SAMEA3172325	ERR699279
Ficedula_hypoleuca	PRJEB7359	SAMEA3172327	ERR699281
Ficedula_hypoleuca	PRJEB7359	SAMEA3172328	ERR699282
Ficedula_hypoleuca	PRJEB7359	SAMEA3172329	ERR699283
Ficedula_hypoleuca	PRJEB7359	SAMEA3172330	ERR699284
Ficedula_hypoleuca	PRJEB7359	SAMEA3172331	ERR699285
Ficedula_hypoleuca	PRJEB7359	SAMEA3172332	ERR699286
Ficedula_hypoleuca	PRJEB7359	SAMEA3172333	ERR699287
Ficedula_hypoleuca	PRJEB7359	SAMEA3172334	ERR699288
Ficedula_hypoleuca	PRJEB7359	SAMEA3172489	ERR699405
Ficedula_hypoleuca	PRJEB7359	SAMEA3172490	ERR699406
Ficedula_hypoleuca	PRJEB7359	SAMEA3172491	ERR699407
Ficedula_hypoleuca	PRJEB7359	SAMEA3172492	ERR699408
Ficedula_hypoleuca	PRJEB7359	SAMEA3172493	ERR699409
Ficedula_hypoleuca	PRJEB7359	SAMEA3172494	ERR699410
Ficedula_hypoleuca	PRJEB7359	SAMEA3172495	ERR699411
Ficedula_hypoleuca	PRJEB7359	SAMEA3172497	ERR699413
Ficedula_hypoleuca	PRJEB7359	SAMEA3172498	ERR699414
Ficedula_hypoleuca	PRJEB7359	SAMEA3172499	ERR699415
Ficedula_hypoleuca	PRJEB7359	SAMEA3172500	ERR699416
Ficedula_hypoleuca	PRJEB7359	SAMEA3172501	ERR699417
Ficedula_hypoleuca	PRJEB7359	SAMEA3172502	ERR699418
Ficedula_hypoleuca	PRJEB7359	SAMEA3172503	ERR699419
Ficedula_hypoleuca	PRJEB7359	SAMEA3172505	ERR699421
