Organism	BioProject	BioSample	Run
Chloebia_gouldiae	PRJNA515277	SAMN10751928	SRR8444783
Chloebia_gouldiae	PRJNA515277	SAMN10751929	SRR8444784
Chloebia_gouldiae	PRJNA515277	SAMN10751926	SRR8444785
Chloebia_gouldiae	PRJNA515277	SAMN10751927	SRR8444786
Chloebia_gouldiae	PRJNA515277	SAMN10751907	SRR8444787
Chloebia_gouldiae	PRJNA515277	SAMN10751906	SRR8444788
Chloebia_gouldiae	PRJNA515277	SAMN10751909	SRR8444789
Chloebia_gouldiae	PRJNA515277	SAMN10751908	SRR8444790
Chloebia_gouldiae	PRJNA515277	SAMN10751911	SRR8444791
Chloebia_gouldiae	PRJNA515277	SAMN10751910	SRR8444792
Chloebia_gouldiae	PRJNA515277	SAMN10751913	SRR8444793
Chloebia_gouldiae	PRJNA515277	SAMN10751912	SRR8444794
Chloebia_gouldiae	PRJNA515277	SAMN10751915	SRR8444795
Chloebia_gouldiae	PRJNA515277	SAMN10751914	SRR8444796
Chloebia_gouldiae	PRJNA515277	SAMN10751925	SRR8444797
Chloebia_gouldiae	PRJNA515277	SAMN10751924	SRR8444798
Chloebia_gouldiae	PRJNA515277	SAMN10751919	SRR8444799
Chloebia_gouldiae	PRJNA515277	SAMN10751918	SRR8444800
Chloebia_gouldiae	PRJNA515277	SAMN10751917	SRR8444801
Chloebia_gouldiae	PRJNA515277	SAMN10751916	SRR8444802
Chloebia_gouldiae	PRJNA515277	SAMN10751923	SRR8444803
Chloebia_gouldiae	PRJNA515277	SAMN10751922	SRR8444804
Chloebia_gouldiae	PRJNA515277	SAMN10751921	SRR8444805
Chloebia_gouldiae	PRJNA515277	SAMN10751920	SRR8444806
