Organism	BioProject	BioSample	Run
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407744
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407747
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407748
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407749
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407745
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407746
Passer_montanus	PRJNA255814	SAMN06619722	SRR5369936
Passer_italiae	PRJNA255814	SAMN06619721	SRR5369937
Passer_italiae	PRJNA255814	SAMN06619719	SRR5369939
Passer_italiae	PRJNA255814	SAMN06619718	SRR5369940
Passer_italiae	PRJNA255814	SAMN06619717	SRR5369941
Passer_italiae	PRJNA255814	SAMN06619716	SRR5369942
Passer_italiae	PRJNA255814	SAMN06619715	SRR5369943
Passer_italiae	PRJNA255814	SAMN06619714	SRR5369944
Passer_italiae	PRJNA255814	SAMN06619712	SRR5369946
Passer_hispaniolensis	PRJNA255814	SAMN06619711	SRR5369947
Passer_hispaniolensis	PRJNA255814	SAMN06619710	SRR5369948
Passer_hispaniolensis	PRJNA255814	SAMN06619709	SRR5369949
Passer_hispaniolensis	PRJNA255814	SAMN06619708	SRR5369950
Passer_hispaniolensis	PRJNA255814	SAMN06619707	SRR5369951
Passer_hispaniolensis	PRJNA255814	SAMN06619706	SRR5369952
Passer_hispaniolensis	PRJNA255814	SAMN06619704	SRR5369954
Passer_hispaniolensis	PRJNA255814	SAMN06619703	SRR5369955
Passer_hispaniolensis	PRJNA255814	SAMN06619702	SRR5369956
Passer_domesticus	PRJNA255814	SAMN06619701	SRR5369957
Passer_domesticus	PRJNA255814	SAMN06619700	SRR5369958
Passer_domesticus	PRJNA255814	SAMN06619699	SRR5369959
Passer_domesticus	PRJNA255814	SAMN06619698	SRR5369960
Passer_domesticus	PRJNA255814	SAMN06619697	SRR5369961
Passer_domesticus	PRJNA255814	SAMN06619696	SRR5369962
Passer_domesticus	PRJNA255814	SAMN06619695	SRR5369963
Passer_domesticus	PRJNA255814	SAMN06619694	SRR5369964
Passer_domesticus	PRJNA255814	SAMN06619693	SRR5369965
Passer_domesticus	PRJNA255814	SAMN06619692	SRR5369966
Passer_italiae	PRJNA255814	SAMN06619713	SRR5369945
Passer_hispaniolensis	PRJNA255814	SAMN06619705	SRR5369953
Passer_italiae	PRJNA255814	SAMN06619720	SRR5369938
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407744
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407747
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407748
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407749
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407745
Passer_domesticus	PRJNA255814	SAMN02929199	SRR5407746
