Organism	BioProject	BioSample	Run
Chaenogobius_annularis	PRJDB7125	SAMD00131486	DRR174910
Chaenogobius_annularis	PRJDB7125	SAMD00131488	DRR174911
Chaenogobius_annularis	PRJDB7125	SAMD00131634	DRR174912
Chaenogobius_annularis	PRJDB7125	SAMD00131636	DRR174914
Chaenogobius_annularis	PRJDB7125	SAMD00131637	DRR174915
Chaenogobius_annularis	PRJDB7125	SAMD00131638	DRR174916
Chaenogobius_annularis	PRJDB7125	SAMD00131639	DRR174917
Chaenogobius_annularis	PRJDB7125	SAMD00131640	DRR174918
Chaenogobius_annularis	PRJDB7125	SAMD00131641	DRR174919
Chaenogobius_annularis	PRJDB7125	SAMD00131642	DRR174920
Chaenogobius_annularis	PRJDB7125	SAMD00131643	DRR174921
Chaenogobius_annularis	PRJDB7125	SAMD00131635	DRR174913
