Organism	BioProject	BioSample	Run
Rhamphochromis_longiceps	PRJEB1254	SAMEA3388853	ERR1081365
Stigmatochromis	PRJEB1254	SAMEA3388854	ERR1081366
Tyrannochromis_nigriventer	PRJEB1254	SAMEA3388855	ERR1081367
Rhamphochromis_woodi	PRJEB1254	SAMEA3388856	ERR1081368
Taeniochromis_holotaenia	PRJEB1254	SAMEA3388857	ERR1081369
Taeniolethrinops	PRJEB1254	SAMEA3388858	ERR1081370
Dimidiochromis_kiwinge	PRJEB1254	SAMEA3388859	ERR1081371
Protomelas_spilopterus	PRJEB1254	SAMEA3480882	ERR1081372
Taeniolethrinops_praeorbitalis	PRJEB1254	SAMEA3388860	ERR1081373
Mylochromis_ericotaenia	PRJEB1254	SAMEA3388862	ERR1081374
Hemitilapia_oxyrhynchus	PRJEB1254	SAMEA3388864	ERR1081376
Serranochromis_robustus	PRJEB1254	SAMEA3388865	ERR1081377
Haplochromis_tweddlei	PRJEB1254	SAMEA3388867	ERR1081378
Taeniolethrinops_furcicauda	PRJEB1254	SAMEA3388868	ERR1081379
Dimidiochromis_strigatus	PRJEB1254	SAMEA3388870	ERR1081380
Otopharynx_lithobates	PRJEB1254	SAMEA3388872	ERR1081382
Rhamphochromis_esox	PRJEB1254	SAMEA3388873	ERR1081383
Maylandia_zebra	PRJEB1254	SAMEA3388874	ERR1081384
Astatotilapia	PRJEB1254	SAMEA2661302	ERR755296
Astatotilapia	PRJEB1254	SAMEA2661332	ERR755299
Astatotilapia	PRJEB1254	SAMEA2661340	ERR755300
Astatotilapia	PRJEB1254	SAMEA2661348	ERR755301
Astatotilapia	PRJEB1254	SAMEA2661375	ERR702224
Astatotilapia	PRJEB1254	SAMEA2661377	ERR702226
Astatotilapia	PRJEB1254	SAMEA2661378	ERR702227
Astatotilapia	PRJEB1254	SAMEA2661379	ERR702228
Astatotilapia	PRJEB1254	SAMEA2661380	ERR702229
Astatotilapia	PRJEB1254	SAMEA2661392	ERR702230
Astatotilapia	PRJEB1254	SAMEA2661393	ERR702231
Astatotilapia	PRJEB1254	SAMEA2661394	ERR702232
Astatotilapia	PRJEB1254	SAMEA2661395	ERR702233
Astatotilapia	PRJEB1254	SAMEA2661396	ERR702234
Astatotilapia	PRJEB1254	SAMEA2661397	ERR702235
Astatotilapia	PRJEB1254	SAMEA2661398	ERR702236
Astatotilapia	PRJEB1254	SAMEA2661399	ERR702237
Astatotilapia	PRJEB1254	SAMEA2661400	ERR702238
Astatotilapia	PRJEB1254	SAMEA2661402	ERR702239
Astatotilapia	PRJEB1254	SAMEA2661403	ERR702240
Astatotilapia	PRJEB1254	SAMEA2661404	ERR702241
Astatotilapia	PRJEB1254	SAMEA2661405	ERR702242
Astatotilapia	PRJEB1254	SAMEA2661406	ERR702243
Astatotilapia	PRJEB1254	SAMEA2661407	ERR702244
Astatotilapia	PRJEB1254	SAMEA2661408	ERR702245
Astatotilapia	PRJEB1254	SAMEA2661409	ERR702246
Astatotilapia	PRJEB1254	SAMEA2661410	ERR702247
Astatotilapia	PRJEB1254	SAMEA2661412	ERR702249
Astatotilapia	PRJEB1254	SAMEA2661413	ERR702250
Astatotilapia	PRJEB1254	SAMEA2661414	ERR702251
Astatotilapia	PRJEB1254	SAMEA2661415	ERR702252
Astatotilapia	PRJEB1254	SAMEA2661417	ERR702253
Astatotilapia	PRJEB1254	SAMEA2661418	ERR702254
Astatotilapia	PRJEB1254	SAMEA2661419	ERR702255
Astatotilapia	PRJEB1254	SAMEA2661420	ERR702256
Astatotilapia	PRJEB1254	SAMEA2661421	ERR702257
Astatotilapia	PRJEB1254	SAMEA2661422	ERR702258
Astatotilapia	PRJEB1254	SAMEA2661423	ERR702259
