Organism	BioProject	BioSample	Run
Coryphaenoides_rupestris	PRJNA430094	SAMN08365921	SRR6473764
Coryphaenoides_rupestris	PRJNA430094	SAMN08365920	SRR6473765
Coryphaenoides_rupestris	PRJNA430094	SAMN08365923	SRR6473766
Coryphaenoides_rupestris	PRJNA430094	SAMN08365922	SRR6473767
Coryphaenoides_rupestris	PRJNA430094	SAMN08365916	SRR6473769
Coryphaenoides_rupestris	PRJNA430094	SAMN08365919	SRR6473770
Coryphaenoides_rupestris	PRJNA430094	SAMN08365918	SRR6473771
Coryphaenoides_rupestris	PRJNA430094	SAMN08365933	SRR6473772
Coryphaenoides_rupestris	PRJNA430094	SAMN08365944	SRR6473773
Coryphaenoides_rupestris	PRJNA430094	SAMN08365925	SRR6473774
Coryphaenoides_rupestris	PRJNA430094	SAMN08365924	SRR6473775
Coryphaenoides_rupestris	PRJNA430094	SAMN08365935	SRR6473776
Coryphaenoides_rupestris	PRJNA430094	SAMN08365937	SRR6473777
Coryphaenoides_rupestris	PRJNA430094	SAMN08365900	SRR6473778
Coryphaenoides_rupestris	PRJNA430094	SAMN08365932	SRR6473779
Coryphaenoides_rupestris	PRJNA430094	SAMN08365943	SRR6473780
Coryphaenoides_rupestris	PRJNA430094	SAMN08365942	SRR6473781
Coryphaenoides_rupestris	PRJNA430094	SAMN08365939	SRR6473782
Coryphaenoides_rupestris	PRJNA430094	SAMN08365940	SRR6473783
Coryphaenoides_rupestris	PRJNA430094	SAMN08365936	SRR6473784
Coryphaenoides_rupestris	PRJNA430094	SAMN08365954	SRR6473785
Coryphaenoides_rupestris	PRJNA430094	SAMN08365950	SRR6473787
Coryphaenoides_rupestris	PRJNA430094	SAMN08365951	SRR6473788
Coryphaenoides_rupestris	PRJNA430094	SAMN08365952	SRR6473789
Coryphaenoides_rupestris	PRJNA430094	SAMN08365953	SRR6473790
Coryphaenoides_rupestris	PRJNA430094	SAMN08365946	SRR6473791
Coryphaenoides_rupestris	PRJNA430094	SAMN08365947	SRR6473792
Coryphaenoides_rupestris	PRJNA430094	SAMN08365949	SRR6473794
Coryphaenoides_rupestris	PRJNA430094	SAMN08365914	SRR6473795
Coryphaenoides_rupestris	PRJNA430094	SAMN08365915	SRR6473796
Coryphaenoides_rupestris	PRJNA430094	SAMN08365930	SRR6473797
Coryphaenoides_rupestris	PRJNA430094	SAMN08365931	SRR6473798
Coryphaenoides_rupestris	PRJNA430094	SAMN08365928	SRR6473799
Coryphaenoides_rupestris	PRJNA430094	SAMN08365929	SRR6473800
Coryphaenoides_rupestris	PRJNA430094	SAMN08365926	SRR6473801
Coryphaenoides_rupestris	PRJNA430094	SAMN08365927	SRR6473802
Coryphaenoides_rupestris	PRJNA430094	SAMN08365906	SRR6473803
Coryphaenoides_rupestris	PRJNA430094	SAMN08365907	SRR6473804
Coryphaenoides_rupestris	PRJNA430094	SAMN08365908	SRR6473805
Coryphaenoides_rupestris	PRJNA430094	SAMN08365909	SRR6473806
Coryphaenoides_rupestris	PRJNA430094	SAMN08365910	SRR6473807
Coryphaenoides_rupestris	PRJNA430094	SAMN08365911	SRR6473808
Coryphaenoides_rupestris	PRJNA430094	SAMN08365912	SRR6473809
Coryphaenoides_rupestris	PRJNA430094	SAMN08365913	SRR6473810
Coryphaenoides_rupestris	PRJNA430094	SAMN08365945	SRR6473811
Coryphaenoides_rupestris	PRJNA430094	SAMN08365905	SRR6473812
Coryphaenoides_rupestris	PRJNA430094	SAMN08365934	SRR6473814
Coryphaenoides_rupestris	PRJNA430094	SAMN08365901	SRR6473815
Coryphaenoides_rupestris	PRJNA430094	SAMN08365902	SRR6473816
Coryphaenoides_rupestris	PRJNA430094	SAMN08365896	SRR6473818
Coryphaenoides_rupestris	PRJNA430094	SAMN08365897	SRR6473819
Coryphaenoides_rupestris	PRJNA430094	SAMN08365898	SRR6473820
Coryphaenoides_rupestris	PRJNA430094	SAMN08365899	SRR6473821
Coryphaenoides_rupestris	PRJNA430094	SAMN08365941	SRR6473822
Coryphaenoides_rupestris	PRJNA430094	SAMN08365904	SRR6473823
Coryphaenoides_rupestris	PRJNA430094	SAMN08365917	SRR6473768
Coryphaenoides_rupestris	PRJNA430094	SAMN08365955	SRR6473786
Coryphaenoides_rupestris	PRJNA430094	SAMN08365948	SRR6473793
Coryphaenoides_rupestris	PRJNA430094	SAMN08365938	SRR6473813
Coryphaenoides_rupestris	PRJNA430094	SAMN08365903	SRR6473817
