Organism	BioProject	BioSample	Run
Gymnocorymbus_ternetzi	PRJNA260715	SAMN03734669	SRR2040422
Astyanax_mexicanus	PRJNA260715	SAMN03734634	SRR2040423
Astyanax_mexicanus	PRJNA260715	SAMN03421319	SRR1927221
Astyanax_mexicanus	PRJNA260715	SAMN03421321	SRR1927228
Astyanax_mexicanus	PRJNA260715	SAMN03421322	SRR1927232
Astyanax_mexicanus	PRJNA260715	SAMN03421323	SRR1927233
Astyanax_mexicanus	PRJNA260715	SAMN03421324	SRR1927234
Astyanax_mexicanus	PRJNA260715	SAMN03421325	SRR1927235
Astyanax_mexicanus	PRJNA260715	SAMN03421326	SRR1927236
Astyanax_aeneus	PRJNA260715	SAMN03421328	SRR1927238
Astyanax_mexicanus	PRJNA260715	SAMN03421314	SRR1927184
Astyanax_mexicanus	PRJNA260715	SAMN03421315	SRR1927212
Astyanax_mexicanus	PRJNA260715	SAMN03421316	SRR1927214
Astyanax_mexicanus	PRJNA260715	SAMN03421317	SRR1927215
Astyanax_mexicanus	PRJNA260715	SAMN03421318	SRR1927218
Astyanax_mexicanus	PRJNA260715	SAMN03421320	SRR1927224
Astyanax_mexicanus	PRJNA260715	SAMN03421327	SRR1927237
Astyanax_mexicanus	PRJNA260715	SAMN03024475	SRR1575270
Astyanax_mexicanus	PRJNA260715	SAMN03024476	SRR1575271
Astyanax_mexicanus	PRJNA260715	SAMN03024477	SRR1575272
Astyanax_mexicanus	PRJNA260715	SAMN03024478	SRR1575273
Astyanax_mexicanus	PRJNA260715	SAMN03024479	SRR1575274
Astyanax_mexicanus	PRJNA260715	SAMN03024480	SRR1575275
Astyanax_mexicanus	PRJNA260715	SAMN03024481	SRR1575276
Astyanax_mexicanus	PRJNA260715	SAMN03024482	SRR1575277
Astyanax_mexicanus	PRJNA260715	SAMN03024483	SRR1575278
Astyanax_mexicanus	PRJNA260715	SAMN03024484	SRR1575279
Astyanax_mexicanus	PRJNA260715	SAMN03024485	SRR1575280
Astyanax_mexicanus	PRJNA260715	SAMN03024486	SRR1575281
Astyanax_mexicanus	PRJNA260715	SAMN03024487	SRR1575282
Astyanax_mexicanus	PRJNA260715	SAMN03024488	SRR1575283
Astyanax_mexicanus	PRJNA260715	SAMN03024489	SRR1575284
Astyanax_mexicanus	PRJNA260715	SAMN03024490	SRR1575285
Astyanax_mexicanus	PRJNA260715	SAMN03024491	SRR1575286
Astyanax_mexicanus	PRJNA260715	SAMN03024492	SRR1575287
Astyanax_mexicanus	PRJNA260715	SAMN03024493	SRR1575288
Astyanax_mexicanus	PRJNA260715	SAMN03024494	SRR1575289
Astyanax_mexicanus	PRJNA260715	SAMN03024495	SRR1575290
Astyanax_mexicanus	PRJNA260715	SAMN03024496	SRR1575291
Astyanax_mexicanus	PRJNA260715	SAMN03024497	SRR1575292
Astyanax_mexicanus	PRJNA260715	SAMN03024498	SRR1575293
Astyanax_mexicanus	PRJNA260715	SAMN03024499	SRR1575294
Astyanax_mexicanus	PRJNA260715	SAMN03024500	SRR1575295
Astyanax_mexicanus	PRJNA260715	SAMN03024501	SRR1575296
Astyanax_mexicanus	PRJNA260715	SAMN03024502	SRR1575297
Astyanax_mexicanus	PRJNA260715	SAMN03024503	SRR1575298
Astyanax_aeneus	PRJNA260715	SAMN03024504	SRR1575299
