Organism	BioProject	BioSample	Run
Vermivora_cyanoptera	PRJNA325126	SAMN05223487	SRR4017496
Vermivora_cyanoptera	PRJNA325126	SAMN05223503	SRR4017497
Vermivora_chrysoptera_x_cyanoptera_(Brewster's_warbler)	PRJNA325126	SAMN05223527	SRR4017498
Vermivora_chrysoptera_x_cyanoptera_(Brewster's_warbler)	PRJNA325126	SAMN05223522	SRR4017499
Vermivora_chrysoptera_x_Vermivora_cyanoptera	PRJNA325126	SAMN05223502	SRR4017500
Vermivora_chrysoptera_x_Vermivora_cyanoptera	PRJNA325126	SAMN05223533	SRR4017501
Vermivora_chrysoptera	PRJNA325126	SAMN05223514	SRR4017502
Vermivora_chrysoptera	PRJNA325126	SAMN05223497	SRR4017504
Vermivora_chrysoptera	PRJNA325126	SAMN05223499	SRR4017505
Vermivora_chrysoptera	PRJNA325126	SAMN05223526	SRR4017506
Vermivora_chrysoptera	PRJNA325126	SAMN05223507	SRR4017507
Vermivora_chrysoptera	PRJNA325126	SAMN05223493	SRR4017508
Vermivora_cyanoptera	PRJNA325126	SAMN05223495	SRR4017509
Vermivora_chrysoptera	PRJNA325126	SAMN05223508	SRR4017510
Vermivora_chrysoptera	PRJNA325126	SAMN05223518	SRR4017511
Vermivora_chrysoptera	PRJNA325126	SAMN05223489	SRR4017513
Vermivora_chrysoptera	PRJNA325126	SAMN05223512	SRR4017514
Vermivora_cyanoptera	PRJNA325126	SAMN05223492	SRR4017515
Vermivora_cyanoptera	PRJNA325126	SAMN05223501	SRR4017516
Vermivora_cyanoptera	PRJNA325126	SAMN05223528	SRR4017517
Vermivora_cyanoptera	PRJNA325126	SAMN05223509	SRR4017518
Vermivora_cyanoptera	PRJNA325126	SAMN05223523	SRR4017519
Vermivora_cyanoptera	PRJNA325126	SAMN05223506	SRR4017520
Vermivora_cyanoptera	PRJNA325126	SAMN05223519	SRR4017521
Vermivora_chrysoptera_x_Vermivora_cyanoptera	PRJNA325126	SAMN14431356	SRR11425039
Vermivora_cyanoptera	PRJNA325126	SAMN12573333	SRR11425471
Vermivora_cyanoptera	PRJNA325126	SAMN12573332	SRR11425472
Vermivora_cyanoptera	PRJNA325126	SAMN12573325	SRR11425475
Vermivora_cyanoptera	PRJNA325126	SAMN12573324	SRR11425476
Vermivora_chrysoptera_x_Vermivora_cyanoptera	PRJNA325126	SAMN12573393	SRR11425478
Vermivora_chrysoptera_x_Vermivora_cyanoptera	PRJNA325126	SAMN12573391	SRR11425480
Vermivora_chrysoptera	PRJNA325126	SAMN12573387	SRR11425484
Vermivora_chrysoptera	PRJNA325126	SAMN12573384	SRR11425487
Vermivora_cyanoptera	PRJNA325126	SAMN12573330	SRR11425488
Vermivora_chrysoptera	PRJNA325126	SAMN12573380	SRR11425492
Vermivora_chrysoptera	PRJNA325126	SAMN12573378	SRR11425494
Vermivora_chrysoptera	PRJNA325126	SAMN12573376	SRR11425496
Vermivora_cyanoptera	PRJNA325126	SAMN12573329	SRR11425499
Vermivora_chrysoptera	PRJNA325126	SAMN12573373	SRR11425500
Vermivora_chrysoptera	PRJNA325126	SAMN12573370	SRR11425503
Vermivora_chrysoptera	PRJNA325126	SAMN12573369	SRR11425504
Vermivora_chrysoptera	PRJNA325126	SAMN12573366	SRR11425507
Vermivora_chrysoptera	PRJNA325126	SAMN12573364	SRR11425509
Vermivora_chrysoptera	PRJNA325126	SAMN12573363	SRR11425511
Vermivora_chrysoptera	PRJNA325126	SAMN12573362	SRR11425512
Vermivora_chrysoptera	PRJNA325126	SAMN12573360	SRR11425514
Vermivora_chrysoptera	PRJNA325126	SAMN12573358	SRR11425516
Vermivora_chrysoptera	PRJNA325126	SAMN12573357	SRR11425517
Vermivora_chrysoptera	PRJNA325126	SAMN12573354	SRR11425520
Vermivora_chrysoptera	PRJNA325126	SAMN12573353	SRR11425522
Vermivora_chrysoptera	PRJNA325126	SAMN12573351	SRR11425524
Vermivora_chrysoptera	PRJNA325126	SAMN12573350	SRR11425525
Vermivora_cyanoptera	PRJNA325126	SAMN12573347	SRR11425528
Vermivora_cyanoptera	PRJNA325126	SAMN12573346	SRR11425529
Vermivora_cyanoptera	PRJNA325126	SAMN12573344	SRR11425531
Vermivora_cyanoptera	PRJNA325126	SAMN12573343	SRR11425533
Vermivora_cyanoptera	PRJNA325126	SAMN12573341	SRR11425535
Vermivora_cyanoptera	PRJNA325126	SAMN12573339	SRR11425537
Vermivora_cyanoptera	PRJNA325126	SAMN12573336	SRR11425540
Vermivora_cyanoptera	PRJNA325126	SAMN12573335	SRR11425473
Vermivora_cyanoptera	PRJNA325126	SAMN12573334	SRR11425474
Vermivora_cyanoptera	PRJNA325126	SAMN12573331	SRR11425477
Vermivora_chrysoptera_x_Vermivora_cyanoptera	PRJNA325126	SAMN12573392	SRR11425479
Vermivora_chrysoptera_x_Vermivora_cyanoptera	PRJNA325126	SAMN12573390	SRR11425481
Vermivora_chrysoptera	PRJNA325126	SAMN12573388	SRR11425483
Vermivora_chrysoptera	PRJNA325126	SAMN12573386	SRR11425485
Vermivora_chrysoptera	PRJNA325126	SAMN12573385	SRR11425486
Vermivora_chrysoptera	PRJNA325126	SAMN12573383	SRR11425489
Vermivora_chrysoptera	PRJNA325126	SAMN12573382	SRR11425490
Vermivora_chrysoptera	PRJNA325126	SAMN12573381	SRR11425491
Vermivora_chrysoptera	PRJNA325126	SAMN12573379	SRR11425493
Vermivora_chrysoptera	PRJNA325126	SAMN12573377	SRR11425495
Vermivora_chrysoptera	PRJNA325126	SAMN12573375	SRR11425497
Vermivora_chrysoptera	PRJNA325126	SAMN12573374	SRR11425498
Vermivora_chrysoptera	PRJNA325126	SAMN12573371	SRR11425502
Vermivora_chrysoptera	PRJNA325126	SAMN12573368	SRR11425505
Vermivora_chrysoptera	PRJNA325126	SAMN12573367	SRR11425506
Vermivora_chrysoptera	PRJNA325126	SAMN12573365	SRR11425508
Vermivora_cyanoptera	PRJNA325126	SAMN12573328	SRR11425510
Vermivora_chrysoptera	PRJNA325126	SAMN12573361	SRR11425513
Vermivora_chrysoptera	PRJNA325126	SAMN12573359	SRR11425515
Vermivora_chrysoptera	PRJNA325126	SAMN12573356	SRR11425518
Vermivora_chrysoptera	PRJNA325126	SAMN12573355	SRR11425519
Vermivora_cyanoptera	PRJNA325126	SAMN12573327	SRR11425521
Vermivora_chrysoptera	PRJNA325126	SAMN12573349	SRR11425526
Vermivora_chrysoptera	PRJNA325126	SAMN12573348	SRR11425527
Vermivora_cyanoptera	PRJNA325126	SAMN12573345	SRR11425530
Vermivora_cyanoptera	PRJNA325126	SAMN12573326	SRR11425532
Vermivora_cyanoptera	PRJNA325126	SAMN12573342	SRR11425534
Vermivora_cyanoptera	PRJNA325126	SAMN12573337	SRR11425539
Vermivora_chrysoptera	PRJNA325126	SAMN12573372	SRR11425501
Vermivora_chrysoptera	PRJNA325126	SAMN12573352	SRR11425523
Vermivora_cyanoptera	PRJNA325126	SAMN12573338	SRR11425538
Vermivora_chrysoptera	PRJNA325126	SAMN12573389	SRR11425482
Vermivora_cyanoptera	PRJNA325126	SAMN12573340	SRR11425536
Vermivora_cyanoptera	PRJNA325126	SAMN05223487	SRR4017496
Vermivora_cyanoptera	PRJNA325126	SAMN05223503	SRR4017497
Vermivora_chrysoptera_x_cyanoptera_(Brewster's_warbler)	PRJNA325126	SAMN05223527	SRR4017498
Vermivora_chrysoptera_x_cyanoptera_(Brewster's_warbler)	PRJNA325126	SAMN05223522	SRR4017499
Vermivora_chrysoptera_x_Vermivora_cyanoptera	PRJNA325126	SAMN05223502	SRR4017500
Vermivora_chrysoptera_x_Vermivora_cyanoptera	PRJNA325126	SAMN05223533	SRR4017501
Vermivora_chrysoptera	PRJNA325126	SAMN05223514	SRR4017502
Vermivora_chrysoptera	PRJNA325126	SAMN05223497	SRR4017504
Vermivora_chrysoptera	PRJNA325126	SAMN05223499	SRR4017505
Vermivora_chrysoptera	PRJNA325126	SAMN05223526	SRR4017506
Vermivora_chrysoptera	PRJNA325126	SAMN05223507	SRR4017507
Vermivora_chrysoptera	PRJNA325126	SAMN05223493	SRR4017508
Vermivora_cyanoptera	PRJNA325126	SAMN05223495	SRR4017509
Vermivora_chrysoptera	PRJNA325126	SAMN05223508	SRR4017510
Vermivora_chrysoptera	PRJNA325126	SAMN05223518	SRR4017511
Vermivora_chrysoptera	PRJNA325126	SAMN05223489	SRR4017513
Vermivora_chrysoptera	PRJNA325126	SAMN05223512	SRR4017514
Vermivora_cyanoptera	PRJNA325126	SAMN05223492	SRR4017515
Vermivora_cyanoptera	PRJNA325126	SAMN05223501	SRR4017516
Vermivora_cyanoptera	PRJNA325126	SAMN05223528	SRR4017517
Vermivora_cyanoptera	PRJNA325126	SAMN05223509	SRR4017518
Vermivora_cyanoptera	PRJNA325126	SAMN05223523	SRR4017519
Vermivora_cyanoptera	PRJNA325126	SAMN05223506	SRR4017520
Vermivora_cyanoptera	PRJNA325126	SAMN05223519	SRR4017521
